TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,timestamp
221061343.0,0.0,1.2,0.0,0.28,347.64,347.65000000000003,0.01,1.0,1668050393.380364
221161043.0,0.0,1.18,0.0,0.3,347.63,347.64,0.01,1.0,1668050393.480064
221261146.0,0.0,1.17,0.0,0.29,347.64,347.65000000000003,0.01,1.0,1668050393.580167
221360947.0,0.0,1.16,0.0,0.29,347.62,347.63,0.01,1.0,1668050393.6799679
221460950.0,0.0,1.1400000000000001,0.0,0.33,347.6,347.61,0.01,1.0,1668050393.779971
221560984.0,0.0,1.1300000000000001,0.0,0.34,347.61,347.62,0.01,1.0,1668050393.880005
221660913.0,0.0,1.12,0.0,0.33,347.6,347.61,0.01,1.0,1668050393.979934
221760984.0,0.0,1.1,0.0,0.36,347.58,347.59000000000003,0.0,1.0,1668050394.080005
221860902.0,0.0,1.11,0.0,0.36,347.59000000000003,347.6,0.0,1.0,1668050394.179923
221961361.0,0.0,1.1,0.0,0.35000000000000003,347.57,347.58,0.0,1.0,1668050394.280382
222060950.0,0.0,1.1,0.0,0.36,347.56,347.57,0.0,1.0,1668050394.379971
222160961.0,0.0,1.1,0.0,0.36,347.56,347.57,0.0,1.0,1668050394.479982
222260925.0,0.0,1.11,0.0,0.35000000000000003,347.56,347.56,0.0,1.0,1668050394.579946
222361011.0,0.0,1.1,0.0,0.36,347.53000000000003,347.54,0.0,1.0,1668050394.680032
222461024.0,0.0,1.11,0.0,0.35000000000000003,347.56,347.56,0.0,1.0,1668050394.780045
222560969.0,0.0,1.1,0.0,0.35000000000000003,347.53000000000003,347.54,0.0,1.0,1668050394.87999
222661011.0,0.0,1.11,0.0,0.35000000000000003,347.51,347.52,0.0,1.0,1668050394.980032
222760949.0,0.0,1.11,0.0,0.34,347.53000000000003,347.54,0.0,1.0,1668050395.07997
222861012.0,0.0,1.11,0.0,0.35000000000000003,347.51,347.52,0.0,1.0,1668050395.180033
222961091.0,0.0,1.12,0.0,0.34,347.49,347.49,0.0,1.0,1668050395.280112
223061361.0,0.0,1.11,0.0,0.34,347.5,347.51,0.0,1.0,1668050395.380382
223161262.0,0.0,1.12,0.0,0.34,347.49,347.5,0.0,1.0,1668050395.480283
223261047.0,0.0,1.11,0.0,0.34,347.46,347.47,0.0,1.0,1668050395.5800679
223361119.0,0.0,1.12,0.0,0.33,347.48,347.49,0.0,1.0,1668050395.68014
223460948.0,0.0,1.12,0.0,0.34,347.47,347.48,0.0,1.0,1668050395.779969
223560974.0,0.0,1.12,0.0,0.34,347.45,347.46,0.0,1.0,1668050395.8799949
223660949.0,0.0,1.12,0.0,0.34,347.46,347.47,0.0,1.0,1668050395.97997
223761046.0,0.0,1.12,0.0,0.34,347.45,347.46,0.0,1.0,1668050396.080067
223860993.0,0.0,1.12,0.0,0.34,347.43,347.43,0.0,1.0,1668050396.180014
223960999.0,0.0,1.12,0.0,0.34,347.43,347.44,0.0,1.0,1668050396.28002
224061307.0,0.0,1.12,0.0,0.34,347.43,347.44,0.0,1.0,1668050396.380328
224160971.0,0.0,1.12,0.0,0.34,347.40000000000003,347.41,0.0,1.0,1668050396.479992
224260980.0,0.0,1.12,0.0,0.34,347.41,347.42,0.0,1.0,1668050396.5800009
227273054.0,0.0,1.1400000000000001,0.0,0.29,347.23,347.23,0.0,1.0,1668050399.5920749
227372893.0,0.0,1.1500000000000001,0.0,0.3,347.17,347.18,0.0,1.0,1668050399.691914
227472950.0,0.0,1.1400000000000001,0.0,0.3,347.14,347.15000000000003,0.0,1.0,1668050399.791971
227573008.0,0.0,1.1300000000000001,0.0,0.33,347.2,347.2,0.0,1.0,1668050399.892029
227672959.0,0.0,1.11,0.0,0.33,347.15000000000003,347.15000000000003,0.0,1.0,1668050399.99198
227772982.0,0.0,1.11,0.0,0.34,347.12,347.13,0.0,1.0,1668050400.0920029
227872902.0,0.0,1.1,0.0,0.36,347.16,347.17,0.0,1.0,1668050400.191923
227972920.0,0.0,1.09,0.0,0.36,347.14,347.14,0.0,1.0,1668050400.291941
228072964.0,0.0,1.1,0.0,0.36,347.1,347.11,0.0,1.0,1668050400.391985
228173048.0,0.0,1.09,0.0,0.36,347.13,347.14,0.0,1.0,1668050400.492069
228272861.0,0.0,1.1,0.0,0.36,347.11,347.12,0.0,1.0,1668050400.591882
228372945.0,0.0,1.1,0.0,0.36,347.08,347.09000000000003,0.0,1.0,1668050400.691966
228473005.0,0.0,1.1,0.0,0.36,347.11,347.11,0.0,1.0,1668050400.792026
228572975.0,0.0,1.1,0.0,0.36,347.09000000000003,347.1,0.0,1.0,1668050400.891996
228673110.0,0.0,1.1,0.0,0.35000000000000003,347.06,347.07,0.0,1.0,1668050400.992131
228772974.0,0.0,1.1,0.0,0.35000000000000003,347.08,347.09000000000003,0.0,1.0,1668050401.091995
228872971.0,0.0,1.1,0.0,0.35000000000000003,347.07,347.07,0.0,1.0,1668050401.191992
228972958.0,0.0,1.11,0.0,0.35000000000000003,347.04,347.05,0.0,1.0,1668050401.291979
229073122.0,0.0,1.1,0.0,0.35000000000000003,347.05,347.06,0.0,1.0,1668050401.392143
229172909.0,0.0,1.1,0.0,0.35000000000000003,347.04,347.05,0.0,1.0,1668050401.49193
229272953.0,0.0,1.1,0.0,0.35000000000000003,347.02,347.02,0.0,1.0,1668050401.591974
229372930.0,0.0,1.1,0.0,0.35000000000000003,347.03000000000003,347.04,0.0,1.0,1668050401.691951
229472993.0,0.0,1.1,0.0,0.35000000000000003,347.02,347.03000000000003,0.0,1.0,1668050401.792014
229572979.0,0.0,1.1,0.0,0.35000000000000003,347.0,347.0,0.0,1.0,1668050401.892
229673068.0,0.0,1.11,0.0,0.34,347.0,347.01,0.0,1.0,1668050401.992089
229772974.0,0.0,1.11,0.0,0.34,347.0,347.01,0.0,1.0,1668050402.091995
229872804.0,0.0,1.11,0.0,0.34,346.97,346.98,0.0,1.0,1668050402.191825
229973005.0,0.0,1.11,0.0,0.34,346.98,346.99,0.0,1.0,1668050402.292026
230072984.0,0.0,1.1,0.0,0.34,346.97,346.98,0.0,1.0,1668050402.392005
233086671.0,0.0,1.16,0.0,0.22,346.74,346.75,0.0,1.0,1668050405.405692
233186425.0,0.0,1.1500000000000001,0.0,0.24,346.74,346.75,0.0,1.0,1668050405.505446
233286355.0,0.0,1.1400000000000001,0.0,0.26,346.72,346.73,0.0,1.0,1668050405.605376
233386722.0,0.0,1.1400000000000001,0.0,0.28,346.72,346.73,0.0,1.0,1668050405.705743
233486584.0,0.0,1.12,0.0,0.3,346.73,346.73,0.0,1.0,1668050405.805605
233586496.0,0.0,1.11,0.0,0.31,346.71,346.72,0.0,1.0,1668050405.905517
233686413.0,0.0,1.1,0.0,0.32,346.72,346.72,0.0,1.0,1668050406.005434
233786422.0,0.0,1.11,0.0,0.33,346.73,346.74,0.0,1.0,1668050406.105443
233886349.0,0.0,1.11,0.0,0.33,346.7,346.71,0.0,1.0,1668050406.20537
233986347.0,0.0,1.09,0.0,0.34,346.69,346.7,0.0,1.0,1668050406.305368
234086413.0,0.0,1.1,0.0,0.35000000000000003,346.7,346.71,0.0,1.0,1668050406.405434
234186373.0,0.0,1.09,0.0,0.34,346.67,346.68,0.0,1.0,1668050406.505394
234286396.0,0.0,1.1,0.0,0.34,346.68,346.69,0.0,1.0,1668050406.605417
234386866.0,0.0,1.1,0.0,0.33,346.67,346.67,0.0,1.0,1668050406.705887
234486394.0,0.0,1.1,0.0,0.34,346.67,346.68,0.0,1.0,1668050406.805415
234586567.0,0.0,1.11,0.0,0.34,346.65000000000003,346.65000000000003,0.0,1.0,1668050406.905588
234686410.0,0.0,1.12,0.0,0.34,346.64,346.65000000000003,0.0,1.0,1668050407.005431
234786389.0,0.0,1.1,0.0,0.34,346.66,346.67,0.0,1.0,1668050407.10541
234886464.0,0.0,1.1300000000000001,0.0,0.33,346.62,346.62,0.0,1.0,1668050407.205485
234986366.0,0.0,1.11,0.0,0.34,346.63,346.64,0.0,1.0,1668050407.305387
235086403.0,0.0,1.11,0.0,0.34,346.65000000000003,346.66,0.0,1.0,1668050407.4054239
235186432.0,0.0,1.12,0.0,0.33,346.59000000000003,346.59000000000003,0.0,1.0,1668050407.5054529
235286648.0,0.0,1.11,0.0,0.34,346.6,346.61,0.0,1.0,1668050407.605669
235386767.0,0.0,1.12,0.0,0.34,346.64,346.65000000000003,0.0,1.0,1668050407.705788
235486569.0,0.0,1.12,0.0,0.33,346.57,346.58,0.0,1.0,1668050407.80559
235586371.0,0.0,1.12,0.0,0.34,346.57,346.58,0.0,1.0,1668050407.905392
235686408.0,0.0,1.12,0.0,0.34,346.6,346.61,0.0,1.0,1668050408.005429
238398636.0,0.0,1.2,0.0,0.23,346.38,346.39,0.0,1.0,1668050410.717657
238499012.0,0.0,1.19,0.0,0.24,346.37,346.38,0.0,1.0,1668050410.818033
238598411.0,0.0,1.18,0.0,0.25,346.37,346.38,0.0,1.0,1668050410.917432
238698648.0,0.0,1.16,0.0,0.27,346.36,346.36,0.0,1.0,1668050411.017669
238798654.0,0.0,1.1500000000000001,0.0,0.28,346.36,346.36,0.0,1.0,1668050411.117675
238898608.0,0.0,1.1400000000000001,0.0,0.3,346.35,346.35,0.0,1.0,1668050411.217629
238998636.0,0.0,1.1300000000000001,0.0,0.31,346.33,346.34000000000003,0.0,1.0,1668050411.317657
239098450.0,0.0,1.11,0.0,0.32,346.34000000000003,346.35,0.0,1.0,1668050411.417471
239198594.0,0.0,1.12,0.0,0.32,346.32,346.32,0.0,1.0,1668050411.517615
239298571.0,0.0,1.11,0.0,0.34,346.32,346.33,0.0,1.0,1668050411.617592
239398634.0,0.0,1.12,0.0,0.31,346.31,346.31,0.0,1.0,1668050411.717655
239498690.0,0.0,1.11,0.0,0.33,346.3,346.31,0.0,1.0,1668050411.8177109
239598588.0,0.0,1.12,0.0,0.33,346.28000000000003,346.29,0.0,1.0,1668050411.917609
239698663.0,0.0,1.11,0.0,0.32,346.3,346.31,0.0,1.0,1668050412.017684
239798489.0,0.0,1.1300000000000001,0.0,0.33,346.27,346.28000000000003,0.0,1.0,1668050412.11751
239898438.0,0.0,1.11,0.0,0.32,346.26,346.27,0.0,1.0,1668050412.217459
239998652.0,0.0,1.1300000000000001,0.0,0.32,346.3,346.31,0.0,1.0,1668050412.317673
240098482.0,0.0,1.12,0.0,0.33,346.23,346.24,0.0,1.0,1668050412.4175029
240198437.0,0.0,1.12,0.0,0.31,346.23,346.24,0.0,1.0,1668050412.517458
240298440.0,0.0,1.12,0.0,0.32,346.28000000000003,346.29,0.0,1.0,1668050412.617461
240398627.0,0.0,1.12,0.0,0.33,346.22,346.23,0.0,1.0,1668050412.717648
240498635.0,0.0,1.1300000000000001,0.0,0.32,346.21,346.22,0.0,1.0,1668050412.817656
240598795.0,0.0,1.12,0.0,0.32,346.24,346.25,0.0,1.0,1668050412.917816
240698592.0,0.0,1.1300000000000001,0.0,0.32,346.21,346.22,0.0,1.0,1668050413.017613
240798740.0,0.0,1.1300000000000001,0.0,0.31,346.19,346.2,0.0,1.0,1668050413.117761
240898623.0,0.0,1.12,0.0,0.32,346.22,346.23,0.0,1.0,1668050413.217644
240998697.0,0.0,1.12,0.0,0.32,346.19,346.2,0.0,1.0,1668050413.317718
241098495.0,0.0,1.12,0.0,0.31,346.17,346.18,0.0,1.0,1668050413.417516
241198500.0,0.0,1.12,0.0,0.32,346.2,346.21,0.0,1.0,1668050413.517521
241298572.0,0.0,1.12,0.0,0.32,346.18,346.18,0.0,1.0,1668050413.617593
241398724.0,0.0,1.12,0.0,0.31,346.15000000000003,346.16,0.0,1.0,1668050413.717745
241498849.0,0.0,1.12,0.0,0.32,346.17,346.18,0.0,1.0,1668050413.81787
241598497.0,0.0,1.12,0.0,0.32,346.16,346.16,0.0,1.0,1668050413.917518
241698417.0,0.0,1.12,0.0,0.31,346.13,346.14,0.0,1.0,1668050414.017438
241798441.0,0.0,1.12,0.0,0.32,346.15000000000003,346.15000000000003,0.0,1.0,1668050414.117462
241898431.0,0.0,1.12,0.0,0.32,346.13,346.14,0.0,1.0,1668050414.217452
241998717.0,0.0,1.12,0.0,0.32,346.11,346.12,0.0,1.0,1668050414.317738
242098693.0,0.0,1.12,0.0,0.32,346.12,346.13,0.0,1.0,1668050414.4177139
242198594.0,0.0,1.12,0.0,0.32,346.11,346.12,0.0,1.0,1668050414.517615
242298465.0,0.0,1.12,0.0,0.32,346.09000000000003,346.1,0.0,1.0,1668050414.617486
242398708.0,0.0,1.12,0.0,0.32,346.1,346.11,0.0,1.0,1668050414.717729
242498717.0,0.0,1.12,0.0,0.32,346.09000000000003,346.1,0.0,1.0,1668050414.817738
242598403.0,0.0,1.12,0.0,0.32,346.07,346.08,0.0,1.0,1668050414.917424
242698676.0,0.0,1.12,0.0,0.32,346.08,346.08,0.0,1.0,1668050415.017697
242798689.0,0.0,1.12,0.0,0.33,346.06,346.07,0.0,1.0,1668050415.1177099
242898725.0,0.0,1.12,0.0,0.32,346.05,346.05,0.0,1.0,1668050415.217746
242998785.0,0.0,1.12,0.0,0.33,346.05,346.06,0.0,1.0,1668050415.317806
243098608.0,0.0,1.12,0.0,0.33,346.04,346.05,0.0,1.0,1668050415.417629
243198444.0,0.0,1.12,0.0,0.32,346.02,346.03000000000003,0.0,1.0,1668050415.5174649
243298669.0,0.0,1.12,0.0,0.33,346.03000000000003,346.03000000000003,0.0,1.0,1668050415.61769
243398464.0,0.0,1.12,0.0,0.33,346.02,346.03000000000003,0.0,1.0,1668050415.717485
246510704.0,0.0,1.22,0.0,0.2,345.78000000000003,345.79,0.0,1.0,1668050418.829725
246610474.0,0.0,1.22,0.0,0.22,345.76,345.77,0.0,1.0,1668050418.929495
246710658.0,0.0,1.2,0.0,0.22,345.77,345.78000000000003,0.0,1.0,1668050419.029679
246810365.0,0.0,1.19,0.0,0.25,345.77,345.78000000000003,0.0,1.0,1668050419.129386
246910446.0,0.0,1.17,0.0,0.28,345.74,345.75,0.0,1.0,1668050419.229467
247010355.0,0.0,1.16,0.0,0.28,345.74,345.75,0.0,1.0,1668050419.329376
247110415.0,0.0,1.1400000000000001,0.0,0.3,345.74,345.75,0.0,1.0,1668050419.429436
247210567.0,0.0,1.1400000000000001,0.0,0.31,345.72,345.73,0.0,1.0,1668050419.529588
247310400.0,0.0,1.1300000000000001,0.0,0.3,345.72,345.73,0.0,1.0,1668050419.629421
247410261.0,0.0,1.1400000000000001,0.0,0.32,345.71,345.72,0.0,1.0,1668050419.729282
247510317.0,0.0,1.1300000000000001,0.0,0.32,345.7,345.71,0.0,1.0,1668050419.829338
247610249.0,0.0,1.1400000000000001,0.0,0.31,345.7,345.71,0.0,1.0,1668050419.92927
247710594.0,0.0,1.1300000000000001,0.0,0.32,345.68,345.68,0.0,1.0,1668050420.029615
247810378.0,0.0,1.1400000000000001,0.0,0.31,345.69,345.69,0.0,1.0,1668050420.129399
247910503.0,0.0,1.1400000000000001,0.0,0.31,345.66,345.67,0.0,1.0,1668050420.229524
248010323.0,0.0,1.1300000000000001,0.0,0.32,345.65000000000003,345.66,0.0,1.0,1668050420.329344
248110514.0,0.0,1.1400000000000001,0.0,0.31,345.67,345.68,0.0,1.0,1668050420.429535
248210701.0,0.0,1.1400000000000001,0.0,0.31,345.64,345.65000000000003,0.0,1.0,1668050420.529722
248310336.0,0.0,1.1400000000000001,0.0,0.32,345.63,345.63,0.0,1.0,1668050420.629357
248410482.0,0.0,1.1400000000000001,0.0,0.3,345.64,345.65000000000003,0.0,1.0,1668050420.729503
248510301.0,0.0,1.1400000000000001,0.0,0.31,345.62,345.63,0.0,1.0,1668050420.829322
248610354.0,0.0,1.1400000000000001,0.0,0.31,345.6,345.61,0.0,1.0,1668050420.929375
248710643.0,0.0,1.1400000000000001,0.0,0.3,345.62,345.63,0.0,1.0,1668050421.029664
248810370.0,0.0,1.1400000000000001,0.0,0.3,345.59000000000003,345.6,0.0,1.0,1668050421.129391
248910243.0,0.0,1.1400000000000001,0.0,0.31,345.58,345.59000000000003,0.0,1.0,1668050421.229264
249010541.0,0.0,1.1400000000000001,0.0,0.3,345.59000000000003,345.6,0.0,1.0,1668050421.329562
249110472.0,0.0,1.1400000000000001,0.0,0.31,345.57,345.58,0.0,1.0,1668050421.429493
249210417.0,0.0,1.1400000000000001,0.0,0.31,345.56,345.56,0.0,1.0,1668050421.529438
249310470.0,0.0,1.1400000000000001,0.0,0.3,345.57,345.58,0.0,1.0,1668050421.629491
249410446.0,0.0,1.1400000000000001,0.0,0.31,345.55,345.56,0.0,1.0,1668050421.729467
249510322.0,0.0,1.1400000000000001,0.0,0.31,345.53000000000003,345.54,0.0,1.0,1668050421.829343
249610475.0,0.0,1.1400000000000001,0.0,0.3,345.54,345.55,0.0,1.0,1668050421.929496
249710419.0,0.0,1.1400000000000001,0.0,0.31,345.52,345.53000000000003,0.0,1.0,1668050422.02944
249810557.0,0.0,1.1400000000000001,0.0,0.31,345.51,345.52,0.0,1.0,1668050422.1295779
252822516.0,0.0,1.26,0.0,0.19,345.28000000000003,345.28000000000003,0.0,1.0,1668050425.141537
252922350.0,0.0,1.25,0.0,0.23,345.26,345.27,0.0,1.0,1668050425.241371
253022349.0,0.0,1.23,0.0,0.22,345.27,345.28000000000003,0.0,1.0,1668050425.34137
253122313.0,0.0,1.21,0.0,0.25,345.26,345.27,0.0,1.0,1668050425.441334
253222487.0,0.0,1.19,0.0,0.28,345.24,345.24,0.0,1.0,1668050425.541508
253322244.0,0.0,1.18,0.0,0.28,345.25,345.26,0.0,1.0,1668050425.641265
253422356.0,0.0,1.16,0.0,0.29,345.24,345.24,0.0,1.0,1668050425.7413769
253522260.0,0.0,1.1500000000000001,0.0,0.31,345.21,345.22,0.0,1.0,1668050425.841281
253622330.0,0.0,1.1500000000000001,0.0,0.31,345.22,345.23,0.0,1.0,1668050425.941351
253722581.0,0.0,1.1500000000000001,0.0,0.32,345.21,345.22,0.0,1.0,1668050426.041602
253822386.0,0.0,1.1500000000000001,0.0,0.32,345.19,345.2,0.0,1.0,1668050426.141407
253922356.0,0.0,1.1500000000000001,0.0,0.31,345.2,345.21,0.0,1.0,1668050426.2413769
254022341.0,0.0,1.1500000000000001,0.0,0.32,345.18,345.19,0.0,1.0,1668050426.341362
254122522.0,0.0,1.1500000000000001,0.0,0.31,345.17,345.18,0.0,1.0,1668050426.441543
254222249.0,0.0,1.1500000000000001,0.0,0.3,345.17,345.18,0.0,1.0,1668050426.54127
254322295.0,0.0,1.16,0.0,0.31,345.16,345.17,0.0,1.0,1668050426.641316
254422371.0,0.0,1.1500000000000001,0.0,0.3,345.15000000000003,345.16,0.0,1.0,1668050426.741392
254522309.0,0.0,1.16,0.0,0.3,345.15000000000003,345.16,0.0,1.0,1668050426.84133
254622352.0,0.0,1.1500000000000001,0.0,0.31,345.14,345.15000000000003,0.0,1.0,1668050426.9413729
254722338.0,0.0,1.16,0.0,0.3,345.14,345.15000000000003,0.0,1.0,1668050427.041359
254822252.0,0.0,1.16,0.0,0.31,345.13,345.14,0.0,1.0,1668050427.141273
254922433.0,0.0,1.16,0.0,0.32,345.12,345.12,0.0,1.0,1668050427.241454
255022435.0,0.0,1.16,0.0,0.3,345.12,345.12,0.0,1.0,1668050427.341456
255122292.0,0.0,1.16,0.0,0.31,345.1,345.11,0.0,1.0,1668050427.441313
255222265.0,0.0,1.16,0.0,0.32,345.09000000000003,345.1,0.0,1.0,1668050427.541286
255322353.0,0.0,1.16,0.0,0.31,345.09000000000003,345.1,0.0,1.0,1668050427.6413739
255422337.0,0.0,1.17,0.0,0.32,345.08,345.09000000000003,0.0,1.0,1668050427.741358
255522271.0,0.0,1.16,0.0,0.32,345.07,345.08,0.0,1.0,1668050427.841292
258434520.0,0.0,1.27,0.0,0.22,344.85,344.86,0.0,1.0,1668050430.753541
258534530.0,0.0,1.27,0.0,0.24,344.85,344.86,0.0,1.0,1668050430.853551
258634453.0,0.0,1.24,0.0,0.25,344.85,344.86,0.0,1.0,1668050430.953474
258734570.0,0.0,1.23,0.0,0.26,344.83,344.84000000000003,0.0,1.0,1668050431.053591
258834410.0,0.0,1.21,0.0,0.29,344.83,344.83,0.0,1.0,1668050431.153431
258934516.0,0.0,1.2,0.0,0.3,344.83,344.84000000000003,0.0,1.0,1668050431.253537
259034328.0,0.0,1.17,0.0,0.31,344.81,344.82,0.0,1.0,1668050431.353349
259134421.0,0.0,1.17,0.0,0.33,344.81,344.81,0.0,1.0,1668050431.453442
259234556.0,0.0,1.17,0.0,0.33,344.8,344.81,0.0,1.0,1668050431.553577
259334393.0,0.0,1.16,0.0,0.33,344.8,344.8,0.0,1.0,1668050431.653414
259434523.0,0.0,1.16,0.0,0.33,344.78000000000003,344.79,0.0,1.0,1668050431.753544
259534422.0,0.0,1.17,0.0,0.33,344.79,344.8,0.0,1.0,1668050431.853443
259634585.0,0.0,1.16,0.0,0.33,344.76,344.77,0.0,1.0,1668050431.953606
259734411.0,0.0,1.18,0.0,0.33,344.76,344.77,0.0,1.0,1668050432.053432
259834403.0,0.0,1.17,0.0,0.33,344.77,344.78000000000003,0.0,1.0,1668050432.153424
259934388.0,0.0,1.17,0.0,0.33,344.74,344.75,0.0,1.0,1668050432.253409
260034410.0,0.0,1.18,0.0,0.32,344.74,344.74,0.0,1.0,1668050432.353431
260134408.0,0.0,1.17,0.0,0.32,344.75,344.76,0.0,1.0,1668050432.453429
260234374.0,0.0,1.18,0.0,0.33,344.72,344.73,0.0,1.0,1668050432.553395
260334363.0,0.0,1.18,0.0,0.32,344.71,344.72,0.0,1.0,1668050432.653384
260434405.0,0.0,1.18,0.0,0.32,344.72,344.73,0.0,1.0,1668050432.753426
260534587.0,0.0,1.18,0.0,0.32,344.7,344.71,0.0,1.0,1668050432.853608
260634385.0,0.0,1.18,0.0,0.32,344.69,344.7,0.0,1.0,1668050432.953406
260734505.0,0.0,1.18,0.0,0.32,344.7,344.7,0.0,1.0,1668050433.053526
260834388.0,0.0,1.18,0.0,0.32,344.68,344.69,0.0,1.0,1668050433.153409
260934379.0,0.0,1.19,0.0,0.32,344.67,344.68,0.0,1.0,1668050433.2534
261034431.0,0.0,1.18,0.0,0.32,344.67,344.68,0.0,1.0,1668050433.353452
261134583.0,0.0,1.19,0.0,0.32,344.66,344.67,0.0,1.0,1668050433.453604
261234399.0,0.0,1.18,0.0,0.32,344.64,344.65000000000003,0.0,1.0,1668050433.55342
261334579.0,0.0,1.18,0.0,0.32,344.65000000000003,344.65000000000003,0.0,1.0,1668050433.6536
261434565.0,0.0,1.18,0.0,0.31,344.63,344.64,0.0,1.0,1668050433.753586
261534482.0,0.0,1.18,0.0,0.32,344.62,344.63,0.0,1.0,1668050433.853503
261634375.0,0.0,1.18,0.0,0.32,344.62,344.63,0.0,1.0,1668050433.953396
261734402.0,0.0,1.18,0.0,0.31,344.61,344.62,0.0,1.0,1668050434.053423
261834506.0,0.0,1.18,0.0,0.32,344.6,344.61,0.0,1.0,1668050434.153527
261934388.0,0.0,1.18,0.0,0.32,344.6,344.61,0.0,1.0,1668050434.253409
262034505.0,0.0,1.19,0.0,0.31,344.59000000000003,344.6,0.0,1.0,1668050434.3535259
262134464.0,0.0,1.18,0.0,0.32,344.57,344.58,0.0,1.0,1668050434.453485
262234384.0,0.0,1.18,0.0,0.32,344.58,344.58,0.0,1.0,1668050434.553405
262334614.0,0.0,1.18,0.0,0.31,344.57,344.57,0.0,1.0,1668050434.653635
262434420.0,0.0,1.18,0.0,0.32,344.55,344.56,0.0,1.0,1668050434.753441
262534423.0,0.0,1.18,0.0,0.32,344.55,344.56,0.0,1.0,1668050434.853444
262634418.0,0.0,1.18,0.0,0.32,344.54,344.55,0.0,1.0,1668050434.953439
262734417.0,0.0,1.18,0.0,0.32,344.53000000000003,344.54,0.0,1.0,1668050435.053438
262834547.0,0.0,1.18,0.0,0.32,344.53000000000003,344.54,0.0,1.0,1668050435.153568
262934401.0,0.0,1.18,0.0,0.32,344.52,344.53000000000003,0.0,1.0,1668050435.253422
263034492.0,0.0,1.18,0.0,0.32,344.51,344.51,0.0,1.0,1668050435.353513
263134415.0,0.0,1.18,0.0,0.32,344.51,344.51,0.0,1.0,1668050435.453436
263234581.0,0.0,1.18,0.0,0.32,344.5,344.51,0.0,1.0,1668050435.553602
263334412.0,0.0,1.18,0.0,0.32,344.48,344.49,0.0,1.0,1668050435.653433
263434620.0,0.0,1.18,0.0,0.32,344.49,344.49,0.0,1.0,1668050435.753641
263534499.0,0.0,1.18,0.0,0.32,344.48,344.48,0.0,1.0,1668050435.85352
263634493.0,0.0,1.18,0.0,0.32,344.46,344.47,0.0,1.0,1668050435.953514
263734417.0,0.0,1.18,0.0,0.32,344.46,344.47,0.0,1.0,1668050436.053438
263834411.0,0.0,1.18,0.0,0.32,344.45,344.46,0.0,1.0,1668050436.153432
263934402.0,0.0,1.18,0.0,0.32,344.44,344.45,0.0,1.0,1668050436.253423
264034472.0,0.0,1.18,0.0,0.32,344.43,344.44,0.0,1.0,1668050436.353493
264134578.0,0.0,1.18,0.0,0.32,344.43,344.43,0.0,1.0,1668050436.453599
264234366.0,0.0,1.18,0.0,0.32,344.41,344.42,0.0,1.0,1668050436.553387
264334371.0,0.0,1.18,0.0,0.32,344.41,344.42,0.0,1.0,1668050436.653392
264434432.0,0.0,1.18,0.0,0.32,344.40000000000003,344.41,0.0,1.0,1668050436.753453
264534433.0,0.0,1.18,0.0,0.32,344.39,344.40000000000003,0.0,1.0,1668050436.8534539
264634386.0,0.0,1.18,0.0,0.32,344.38,344.39,0.0,1.0,1668050436.953407
264734420.0,0.0,1.18,0.0,0.33,344.38,344.39,0.0,1.0,1668050437.053441
264834355.0,0.0,1.18,0.0,0.32,344.37,344.38,0.0,1.0,1668050437.153376
264934389.0,0.0,1.18,0.0,0.32,344.36,344.37,0.0,1.0,1668050437.25341
265034577.0,0.0,1.18,0.0,0.32,344.36,344.36,0.0,1.0,1668050437.3535979
265134425.0,0.0,1.18,0.0,0.32,344.35,344.35,0.0,1.0,1668050437.453446
265234426.0,0.0,1.18,0.0,0.32,344.34000000000003,344.35,0.0,1.0,1668050437.553447
265334409.0,0.0,1.18,0.0,0.32,344.33,344.34000000000003,0.0,1.0,1668050437.65343
265434371.0,0.0,1.18,0.0,0.32,344.32,344.33,0.0,1.0,1668050437.753392
265534628.0,0.0,1.18,0.0,0.32,344.32,344.32,0.0,1.0,1668050437.853649
265634415.0,0.0,1.18,0.0,0.32,344.31,344.32,0.0,1.0,1668050437.953436
265734524.0,0.0,1.18,0.0,0.32,344.3,344.31,0.0,1.0,1668050438.053545
265834437.0,0.0,1.18,0.0,0.32,344.29,344.3,0.0,1.0,1668050438.1534579
265934534.0,0.0,1.18,0.0,0.32,344.29,344.29,0.0,1.0,1668050438.253555
266034399.0,0.0,1.18,0.0,0.32,344.28000000000003,344.28000000000003,0.0,1.0,1668050438.35342
266134433.0,0.0,1.18,0.0,0.32,344.27,344.28000000000003,0.0,1.0,1668050438.453454
266234481.0,0.0,1.18,0.0,0.32,344.26,344.27,0.0,1.0,1668050438.553502
266334379.0,0.0,1.18,0.0,0.32,344.25,344.26,0.0,1.0,1668050438.6534
266434434.0,0.0,1.18,0.0,0.32,344.25,344.25,0.0,1.0,1668050438.753455
266534408.0,0.0,1.18,0.0,0.32,344.24,344.25,0.0,1.0,1668050438.853429
266634387.0,0.0,1.18,0.0,0.32,344.23,344.24,0.0,1.0,1668050438.953408
266734488.0,0.0,1.18,0.0,0.32,344.22,344.23,0.0,1.0,1668050439.053509
266834626.0,0.0,1.18,0.0,0.32,344.22,344.22,0.0,1.0,1668050439.153647
266934460.0,0.0,1.18,0.0,0.32,344.21,344.22,0.0,1.0,1668050439.253481
