TimeUS,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos,timestamp
477686532.0,0.0,0.0,0.0,0.0,8.96,1.1500000000000001,-0.04,9.05,0.1,0.0007900538621470332,0.001170438714325428,0.0076343524269759655,1668050650.005553
477786449.0,0.0,0.0,0.0,0.0,8.91,1.1500000000000001,-0.04,9.0,0.1,0.0007151369354687631,0.013366913422942162,0.02722335420548916,1668050650.10547
477886418.0,0.0,0.0,0.0,0.0,8.86,1.1500000000000001,-0.04,8.97,0.1,0.0006422902224585414,0.004951857030391693,0.009068450890481472,1668050650.205439
477986447.0,0.0,0.0,0.0,0.0,8.85,1.1500000000000001,-0.01,8.89,0.1,0.0006491283420473337,0.014972729608416557,0.04016231372952461,1668050650.305468
478086705.0,0.0,0.0,0.0,0.0,8.81,1.1500000000000001,0.03,8.84,0.1,0.000609937880653888,0.004058102611452341,0.02084534801542759,1668050650.405726
478186601.0,0.0,0.0,0.0,0.0,8.78,1.1500000000000001,0.03,8.8,0.1,0.0006063987384550273,0.016171762719750404,0.04162111133337021,1668050650.505622
478286478.0,0.0,0.0,0.0,0.0,8.74,1.1400000000000001,0.08,8.72,0.1,0.0005538148107007146,0.005273484159260988,0.019481895491480827,1668050650.605499
478386493.0,0.0,0.0,0.0,0.0,8.72,1.1400000000000001,0.09,8.67,0.1,0.0007411920232698321,0.01906532421708107,0.0458928681910038,1668050650.705514
478486580.0,0.0,0.0,0.0,0.0,8.67,1.1400000000000001,0.12,8.620000000000001,0.1,0.0006574650760740042,0.003815243486315012,0.0208650603890419,1668050650.805601
478586535.0,0.0,0.0,0.0,0.0,8.67,1.1300000000000001,0.13,8.55,0.1,0.0008682355983182788,0.02225773222744465,0.059924349188804626,1668050650.905556
478686598.0,0.0,0.0,0.0,0.0,8.63,1.1300000000000001,0.17,8.5,0.1,0.0007666996098123491,0.00674766581505537,0.031631018966436386,1668050651.005619
478786438.0,0.0,0.0,0.0,0.0,8.59,1.12,0.19,8.45,0.1,0.0010820382740348577,0.01886705309152603,0.04234704747796059,1668050651.105459
478886443.0,0.0,0.0,0.0,0.0,8.540000000000001,1.11,0.22,8.370000000000001,0.1,0.0009928079089149833,0.006098588462918997,0.013958259485661983,1668050651.205464
478986830.0,0.0,0.0,0.0,0.0,8.5,1.11,0.21,8.34,0.1,0.0010254475055262446,0.017630580812692642,0.03525792434811592,1668050651.305851
479086555.0,0.0,0.0,0.0,0.0,8.45,1.1,0.2,8.3,0.1,0.0009139305911958218,0.0016960030188784003,0.00823416467756033,1668050651.405576
479186461.0,0.0,0.0,0.0,0.0,8.36,1.1,0.18,8.25,0.1,0.0014477769145742059,0.031274572014808655,0.062440406531095505,1668050651.505482
479286535.0,0.0,0.0,0.0,0.0,8.32,1.09,0.12,8.22,0.1,0.0013253252254799008,0.01566951721906662,0.03495806083083153,1668050651.605556
479386466.0,0.0,0.0,0.0,0.0,8.25,1.09,0.12,8.22,0.1,0.0013671302003785968,0.022113807499408722,0.06067362427711487,1668050651.705487
479486480.0,0.0,0.0,0.0,0.0,8.2,1.09,0.06,8.17,0.1,0.0011971881613135338,0.009981159120798111,0.0382036417722702,1668050651.805501
479586547.0,0.0,0.0,0.0,0.0,8.14,1.09,0.06,8.09,0.1,0.0013024798827245831,0.02723710611462593,0.06588728725910187,1668050651.905568
479686539.0,0.0,0.0,0.0,0.0,8.1,1.09,0.08,8.05,0.1,0.0010628394084051251,0.00866375770419836,0.037594765424728394,1668050652.00556
479786444.0,0.0,0.0,0.0,0.0,8.0,1.08,0.11,7.97,0.1,0.0016009960090741515,0.03961871936917305,0.10031310468912125,1668050652.105465
479886728.0,0.0,0.0,0.0,0.0,7.97,1.08,0.06,7.91,0.1,0.0013355242554098368,0.018255632370710373,0.06066126003861427,1668050652.205749
479986442.0,0.0,0.0,0.0,0.0,7.91,1.08,0.06,7.890000000000001,0.1,0.0015105437487363815,0.027114106342196465,0.0767945647239685,1668050652.305463
480086480.0,0.0,0.0,0.0,0.0,7.88,1.07,0.05,7.8500000000000005,0.1,0.0012506860075518489,0.010885226540267467,0.04420236125588417,1668050652.405501
480186531.0,0.0,0.0,0.0,0.0,7.8500000000000005,1.07,0.06,7.8,0.1,0.001338335801847279,0.015799427404999733,0.04717150330543518,1668050652.505552
480286445.0,0.0,0.0,0.0,0.0,7.83,1.07,0.08,7.7700000000000005,0.1,0.0011753914877772331,0.00973793026059866,0.028365973383188248,1668050652.605466
480386556.0,0.0,0.0,0.0,0.0,7.8,1.07,0.08,7.75,0.1,0.0013277443358674645,0.01808546669781208,0.04986688867211342,1668050652.705577
480486600.0,0.0,0.0,0.0,0.0,7.79,1.07,0.08,7.72,0.1,0.001230686786584556,0.0098456721752882,0.02762216329574585,1668050652.805621
480586520.0,0.0,0.0,0.0,0.0,7.7700000000000005,1.06,0.1,7.7,0.1,0.0013142770621925592,0.015429818071424961,0.047209449112415314,1668050652.905541
480686432.0,0.0,0.0,0.0,0.0,7.78,1.06,0.1,7.7,0.1,0.0012346523581072688,0.010419651865959167,0.0275206808000803,1668050653.0054529
480786846.0,0.0,0.0,0.0,0.0,7.76,1.06,0.15,7.640000000000001,0.11,0.001320546492934227,0.01633436791598797,0.04640017822384834,1668050653.105867
480886435.0,0.0,0.0,0.0,0.0,7.7700000000000005,1.06,0.15,7.640000000000001,0.11,0.0011910764733329415,0.011868327856063843,0.029046347364783287,1668050653.205456
480986529.0,0.0,0.0,0.0,0.0,7.75,1.04,0.23,7.640000000000001,0.11,0.0011482068803161383,0.011005285196006298,0.03842805325984955,1668050653.30555
481086738.0,0.0,0.0,0.0,0.0,7.76,1.04,0.29,7.640000000000001,0.11,0.0011139744892716408,0.010971397161483765,0.02312994748353958,1668050653.405759
481186589.0,0.0,0.0,0.0,0.0,7.7700000000000005,1.03,0.28,7.66,0.11,0.0009590456611476839,0.004750342108309269,0.01616048812866211,1668050653.50561
481286524.0,0.0,0.0,0.0,0.0,7.7700000000000005,1.02,0.19,7.75,0.11,0.000982823083177209,0.011370290070772171,0.014357895590364933,1668050653.605545
481386579.0,0.0,0.0,0.0,0.0,7.78,1.01,0.13,7.7700000000000005,0.11,0.0010380737949162722,0.00768903037533164,0.01856278069317341,1668050653.7056
481486530.0,0.0,0.0,0.0,0.0,7.79,1.01,0.07,7.8,0.11,0.0010908051626756787,0.010471535846590996,0.014293094165623188,1668050653.805551
481586478.0,0.0,0.0,0.0,0.0,7.82,1.01,0.04,7.82,0.1,0.0010357002029195428,0.005167484749108553,0.01760607771575451,1668050653.905499
481686637.0,0.0,0.0,0.0,0.0,7.83,1.01,0.0,7.8500000000000005,0.1,0.001132299192249775,0.014038966037333012,0.023037375882267952,1668050654.005658
481787131.0,0.0,0.0,0.0,0.0,7.8500000000000005,1.01,0.0,7.8500000000000005,0.1,0.001252995920367539,0.022733688354492188,0.03911251202225685,1668050654.106152
481886477.0,0.0,0.0,0.0,0.0,7.8500000000000005,1.01,0.0,7.87,0.1,0.0011091245105490088,0.006850321777164936,0.011565540917217731,1668050654.205498
481986483.0,0.0,0.0,0.0,0.0,7.87,1.01,0.0,7.87,0.1,0.0012414263328537345,0.012439272366464138,0.025745218619704247,1668050654.305504
482086625.0,0.0,0.0,0.0,0.0,7.88,1.01,0.0,7.87,0.1,0.0012460373109206557,0.006557480897754431,0.013049271889030933,1668050654.405646
482186573.0,0.0,0.0,0.0,0.0,7.88,1.01,0.0,7.91,0.1,0.0010984425898641348,0.005122508388012648,0.013526467606425285,1668050654.505594
482286418.0,0.0,0.0,0.0,0.0,7.890000000000001,1.01,-0.02,7.95,0.1,0.0010116581106558442,0.010553214699029922,0.017008982598781586,1668050654.605439
482386507.0,0.0,0.0,0.0,0.0,7.890000000000001,1.01,-0.03,7.97,0.1,0.0010223790304735303,0.006468494888395071,0.015947412699460983,1668050654.705528
482486594.0,0.0,0.0,0.0,0.0,7.890000000000001,1.01,-0.03,7.97,0.1,0.0009283436229452491,0.0077459788881242275,0.013156252913177013,1668050654.805615
482586713.0,0.0,0.0,0.0,0.0,7.88,1.02,-0.1,8.01,0.1,0.0010966899571940303,0.011658702045679092,0.02152624912559986,1668050654.905734
482686468.0,0.0,0.0,0.0,0.0,7.87,1.02,-0.1,8.01,0.1,0.0010383642511442304,0.00640539824962616,0.010631022043526173,1668050655.0054889
482787058.0,0.0,0.0,0.0,0.0,7.86,1.02,-0.15,8.05,0.1,0.001053319196216762,0.01575450412929058,0.02861497923731804,1668050655.106079
482886622.0,0.0,0.0,0.0,0.0,7.86,1.02,-0.17,8.05,0.11,0.001008918508887291,0.005863428581506014,0.014380175620317459,1668050655.205643
482986475.0,0.0,0.0,0.0,0.0,7.84,1.02,-0.17,8.05,0.11,0.0010049639968201518,0.015759749338030815,0.029109986498951912,1668050655.305496
483086507.0,0.0,0.0,0.0,0.0,7.83,1.03,-0.2,8.05,0.11,0.0010873115388676524,0.022746827453374863,0.04251617565751076,1668050655.405528
483186665.0,0.0,0.0,0.0,0.0,7.82,1.03,-0.2,8.05,0.11,0.0008444682462140918,0.007763618603348732,0.027560725808143616,1668050655.505686
483286518.0,0.0,0.0,0.0,0.0,7.8,1.03,-0.19,8.01,0.11,0.0009548788075335324,0.014192740432918072,0.029613139107823372,1668050655.605539
483386589.0,0.0,0.0,0.0,0.0,7.78,1.04,-0.2,8.0,0.11,0.000599802122451365,0.018078777939081192,0.0422389879822731,1668050655.70561
483486726.0,0.0,0.0,0.0,0.0,7.7700000000000005,1.05,-0.18,7.97,0.11,0.0006429998320527375,0.009753408841788769,0.024729592725634575,1668050655.805747
483586565.0,0.0,0.0,0.0,0.0,7.73,1.05,-0.18,7.97,0.11,0.0008477107039652765,0.023179680109024048,0.048031896352767944,1668050655.905586
483686438.0,0.0,0.0,0.0,0.0,7.71,1.05,-0.19,7.95,0.11,0.0007624986465089023,0.005478210281580687,0.017247963696718216,1668050656.005459
483786523.0,0.0,0.0,0.0,0.0,7.69,1.06,-0.2,7.91,0.11,0.0008639484294690192,0.020936589688062668,0.04746050015091896,1668050656.105544
483886443.0,0.0,0.0,0.0,0.0,7.66,1.06,-0.2,7.91,0.11,0.0006713285692967474,0.007784039713442326,0.020215613767504692,1668050656.205464
483986430.0,0.0,0.0,0.0,0.0,7.65,1.07,-0.19,7.87,0.11,0.000716381473466754,0.020124295726418495,0.04556736722588539,1668050656.305451
484086582.0,0.0,0.0,0.0,0.0,7.63,1.08,-0.2,7.8500000000000005,0.11,0.00046044503687880933,0.009623399935662746,0.021082401275634766,1668050656.405603
484186661.0,0.0,0.0,0.0,0.0,7.61,1.08,-0.18,7.82,0.11,0.0005470510222949088,0.013899346813559532,0.03644851595163345,1668050656.505682
484286475.0,0.0,0.0,0.0,0.0,7.59,1.08,-0.18,7.82,0.11,0.00043962508789263666,0.006927951704710722,0.015077624469995499,1668050656.605496
484386625.0,0.0,0.0,0.0,0.0,7.58,1.09,-0.21,7.8,0.11,0.0007247377070598304,0.019231736660003662,0.04107750952243805,1668050656.705646
484486615.0,0.0,0.0,0.0,0.0,7.5600000000000005,1.09,-0.21,7.8,0.11,0.0006014870014041662,0.001600962015800178,0.009873607195913792,1668050656.805636
484586514.0,0.0,0.0,0.0,0.0,7.55,1.1,-0.18,7.75,0.11,0.0008549185004085302,0.021829411387443542,0.0446256548166275,1668050656.905535
484686554.0,0.0,0.0,0.0,0.0,7.54,1.1,-0.15,7.7,0.11,0.0006458429852500558,0.004176340065896511,0.013387486338615417,1668050657.005575
484786574.0,0.0,0.0,0.0,0.0,7.5200000000000005,1.11,-0.12,7.66,0.11,0.0010449063265696168,0.026352880522608757,0.05067167431116104,1668050657.1055949
484886543.0,0.0,0.0,0.0,0.0,7.5,1.11,-0.13,7.640000000000001,0.11,0.000752363761421293,0.006356805097311735,0.015472732484340668,1668050657.205564
484986642.0,0.0,0.0,0.0,0.0,7.48,1.11,-0.12,7.62,0.11,0.0010208155727013946,0.017993198707699776,0.038766901940107346,1668050657.3056629
485086567.0,0.0,0.0,0.0,0.0,7.46,1.12,-0.11,7.6000000000000005,0.11,0.0007442205096594989,0.0010382953332737088,0.004944137297570705,1668050657.405588
485186551.0,0.0,0.0,0.0,0.0,7.43,1.12,-0.11,7.57,0.11,0.001011202111840248,0.016729440540075302,0.03599807620048523,1668050657.505572
485286779.0,0.0,0.0,0.0,0.0,7.42,1.1300000000000001,-0.12,7.55,0.11,0.0007975829066708684,0.0037263561971485615,0.00512832123786211,1668050657.6058
485386470.0,0.0,0.0,0.0,0.0,7.41,1.1300000000000001,-0.1,7.5200000000000005,0.11,0.0010098533239215612,0.017858311533927917,0.03730527684092522,1668050657.705491
485486466.0,0.0,0.0,0.0,0.0,7.4,1.1300000000000001,-0.08,7.5,0.11,0.0008126217871904373,0.002855610800907016,0.005801071412861347,1668050657.805487
485586590.0,0.0,0.0,0.0,0.0,7.38,1.1300000000000001,-0.08,7.47,0.11,0.0009242973173968494,0.01271186862140894,0.029011033475399017,1668050657.905611
485686460.0,0.0,0.0,0.0,0.0,7.36,1.1400000000000001,-0.09,7.47,0.11,0.000748456222936511,0.0051102484576404095,0.0043914467096328735,1668050658.005481
485786460.0,0.0,0.0,0.0,0.0,7.3500000000000005,1.1400000000000001,-0.08,7.45,0.11,0.0007383674383163452,0.005777373444288969,0.018778495490550995,1668050658.105481
485886617.0,0.0,0.0,0.0,0.0,7.34,1.1400000000000001,-0.08,7.45,0.11,0.0006525898934341967,0.008846395649015903,0.011583593674004078,1668050658.205638
485986454.0,0.0,0.0,0.0,0.0,7.34,1.1400000000000001,-0.1,7.45,0.11,0.0007558263605460525,0.005711984355002642,0.01792660355567932,1668050658.305475
486086577.0,0.0,0.0,0.0,0.0,7.33,1.1400000000000001,-0.05,7.41,0.11,0.0008115521050058305,0.014294512569904327,0.021234111860394478,1668050658.405598
486186601.0,0.0,0.0,0.0,0.0,7.34,1.1400000000000001,-0.04,7.41,0.11,0.0007651187479496002,0.011457180604338646,0.03578636050224304,1668050658.505622
486286435.0,0.0,0.0,0.0,0.0,7.33,1.1400000000000001,-0.04,7.41,0.11,0.0008031604229472578,0.010216956958174706,0.024668103083968163,1668050658.6054559
486386503.0,0.0,0.0,0.0,0.0,7.33,1.1400000000000001,-0.01,7.41,0.11,0.0008137279655784369,0.01796823926270008,0.03936521336436272,1668050658.705524
486486540.0,0.0,0.0,0.0,0.0,7.33,1.1400000000000001,-0.01,7.41,0.11,0.000720385171007365,0.004878560081124306,0.017837241291999817,1668050658.805561
486586542.0,0.0,0.0,0.0,0.0,7.3100000000000005,1.1400000000000001,-0.01,7.41,0.11,0.0007674955413676798,0.010904884897172451,0.023007430136203766,1668050658.9055629
486686443.0,0.0,0.0,0.0,0.0,7.3100000000000005,1.1400000000000001,-0.01,7.37,0.11,0.0006755039794370532,0.006442244164645672,0.010121405124664307,1668050659.005464
486786471.0,0.0,0.0,0.0,0.0,7.3,1.1400000000000001,-0.01,7.37,0.11,0.0007771511445753276,0.009892720729112625,0.021720275282859802,1668050659.1054919
486886535.0,0.0,0.0,0.0,0.0,7.29,1.1500000000000001,-0.04,7.37,0.11,0.0007047295803204179,0.006763376295566559,0.0112251415848732,1668050659.205556
486986446.0,0.0,0.0,0.0,0.0,7.29,1.1500000000000001,-0.05,7.37,0.11,0.0007663965807296336,0.00929276179522276,0.02014266513288021,1668050659.305467
487086847.0,0.0,0.0,0.0,0.0,7.28,1.1500000000000001,-0.04,7.3500000000000005,0.11,0.0007128418073989451,0.007079537957906723,0.011959629133343697,1668050659.405868
487186517.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.1500000000000001,-0.04,7.3500000000000005,0.11,0.0007744436734355986,0.005828696768730879,0.015683846548199654,1668050659.505538
487286500.0,0.0,0.0,0.0,0.0,7.26,1.1500000000000001,-0.06,7.3500000000000005,0.11,0.0007405738579109311,0.00959094613790512,0.016384156420826912,1668050659.605521
487386625.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.1500000000000001,-0.07,7.3500000000000005,0.11,0.000813771563116461,0.00941313523799181,0.01971377246081829,1668050659.705646
487486461.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.1500000000000001,-0.06,7.3500000000000005,0.11,0.0007630723994225264,0.00774349132552743,0.014074964448809624,1668050659.805482
487586569.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.1500000000000001,-0.03,7.32,0.11,0.0007542515522800386,0.010032241232693195,0.020070087164640427,1668050659.90559
487686467.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.16,-0.06,7.3500000000000005,0.11,0.0006598169566132128,0.006152980029582977,0.010671241208910942,1668050660.005488
487787111.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.16,-0.11,7.390000000000001,0.11,0.0006901254528202116,0.017179664224386215,0.03170694410800934,1668050660.106132
487886569.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.16,-0.15,7.45,0.11,0.0005918002570979297,0.002895507263019681,0.005167474038898945,1668050660.20559
487986626.0,0.0,0.0,0.0,0.0,7.2700000000000005,1.17,-0.15,7.45,0.11,0.0006714130868203938,0.015821024775505066,0.028194047510623932,1668050660.305647
488086570.0,0.0,0.0,0.0,0.0,7.25,1.17,-0.15,7.45,0.11,0.0008383605745621026,0.023753400892019272,0.04428904876112938,1668050660.405591
488186448.0,0.0,0.0,0.0,0.0,7.25,1.17,-0.14,7.41,0.11,0.0006336515070870519,0.00046014442341402173,0.0037245103158056736,1668050660.505469
488286560.0,0.0,0.0,0.0,0.0,7.24,1.18,-0.13,7.390000000000001,0.11,0.0007937560440041125,0.013242003507912159,0.022770000621676445,1668050660.605581
488386430.0,0.0,0.0,0.0,0.0,7.24,1.18,-0.13,7.390000000000001,0.11,0.00048276371671818197,0.010430870577692986,0.02409064956009388,1668050660.705451
488486544.0,0.0,0.0,0.0,0.0,7.23,1.18,-0.09,7.3500000000000005,0.11,0.0005048673483543098,0.006518782116472721,0.010972375050187111,1668050660.8055649
488586460.0,0.0,0.0,0.0,0.0,7.23,1.18,-0.09,7.3500000000000005,0.11,0.00053849455434829,0.015096394345164299,0.039459504187107086,1668050660.905481
488686561.0,0.0,0.0,0.0,0.0,7.22,1.18,-0.04,7.32,0.11,0.00042446888983249664,0.005448178853839636,0.017231959849596024,1668050661.005582
488786449.0,0.0,0.0,0.0,0.0,7.23,1.18,-0.03,7.3,0.11,0.0007231577183119953,0.01898493804037571,0.05628478527069092,1668050661.10547
488886635.0,0.0,0.0,0.0,0.0,7.21,1.18,0.01,7.2700000000000005,0.11,0.0005496309604495764,0.005794052500277758,0.027106324210762978,1668050661.205656
488986488.0,0.0,0.0,0.0,0.0,7.21,1.18,0.01,7.25,0.11,0.0008305010851472616,0.02345697209239006,0.05341847985982895,1668050661.305509
489086586.0,0.0,0.0,0.0,0.0,7.19,1.18,0.03,7.22,0.11,0.0005329157575033605,0.006552462466061115,0.021508803591132164,1668050661.405607
489186685.0,0.0,0.0,0.0,0.0,7.17,1.18,-0.01,7.22,0.11,0.0007766400813125074,0.017067765817046165,0.03847253695130348,1668050661.505706
489286468.0,0.0,0.0,0.0,0.0,7.140000000000001,1.18,-0.01,7.22,0.11,0.0004848236858379096,0.003432247554883361,0.009188173338770866,1668050661.605489
489386571.0,0.0,0.0,0.0,0.0,7.13,1.18,-0.01,7.17,0.11,0.0007473644218407571,0.01619979739189148,0.03566064313054085,1668050661.705592
489486706.0,0.0,0.0,0.0,0.0,7.11,1.19,-0.02,7.140000000000001,0.11,0.0004971424932591617,0.003301766701042652,0.0076786912977695465,1668050661.805727
489586597.0,0.0,0.0,0.0,0.0,7.0600000000000005,1.19,-0.04,7.140000000000001,0.11,0.0007951962761580944,0.020036671310663223,0.045110028237104416,1668050661.905618
489686434.0,0.0,0.0,0.0,0.0,7.03,1.19,-0.04,7.140000000000001,0.11,0.0005015737842768431,0.005344709847122431,0.02013721503317356,1668050662.005455
489786634.0,0.0,0.0,0.0,0.0,7.0200000000000005,1.19,-0.07,7.1000000000000005,0.11,0.0007311903173103929,0.01921170949935913,0.039015088230371475,1668050662.105655
489886576.0,0.0,0.0,0.0,0.0,6.99,1.19,-0.07,7.1000000000000005,0.11,0.0003879163123201579,0.00610659783706069,0.01351489219814539,1668050662.205597
489986515.0,0.0,0.0,0.0,0.0,6.96,1.19,-0.06,7.07,0.11,0.0008242231560871005,0.020960118621587753,0.04213535040616989,1668050662.305536
490086503.0,0.0,0.0,0.0,0.0,6.93,1.2,-0.06,7.0200000000000005,0.11,0.0004960335209034383,0.003531309776008129,0.013000375591218472,1668050662.405524
490186459.0,0.0,0.0,0.0,0.0,6.9,1.2,-0.06,7.0200000000000005,0.11,0.0003446635964792222,0.012638994492590427,0.024562420323491096,1668050662.50548
490287024.0,0.0,0.0,0.0,0.0,6.88,1.2,-0.09,7.0,0.11,0.0005416282801888883,0.022026777267456055,0.042025864124298096,1668050662.606045
490386575.0,0.0,0.0,0.0,0.0,6.83,1.2,-0.12,6.97,0.11,0.0005200062296353281,0.008981062099337578,0.027961978688836098,1668050662.705596
490487092.0,0.0,0.0,0.0,0.0,6.8100000000000005,1.2,-0.11,6.95,0.11,0.00039793545147404075,0.01069728285074234,0.026367662474513054,1668050662.806113
490586644.0,0.0,0.0,0.0,0.0,6.79,1.21,-0.08,6.890000000000001,0.11,0.0006046773632988334,0.007336417678743601,0.022603917866945267,1668050662.905665
490687193.0,0.0,0.0,0.0,0.0,6.7700000000000005,1.21,-0.06,6.87,0.11,0.0003780175175052136,0.010334494523704052,0.020453158766031265,1668050663.006214
490786440.0,0.0,0.0,0.0,0.0,6.73,1.21,-0.06,6.82,0.11,0.0009199964115396142,0.012333092279732227,0.03526272252202034,1668050663.105461
490887014.0,0.0,0.0,0.0,0.0,6.71,1.21,-0.05,6.8,0.11,0.000685272621922195,0.008714673109352589,0.021721618250012398,1668050663.206035
490986468.0,0.0,0.0,0.0,0.0,6.69,1.22,-0.1,6.8,0.11,0.0009032703237608075,0.006474084220826626,0.025323878973722458,1668050663.305489
491087088.0,0.0,0.0,0.0,0.0,6.67,1.22,-0.05,6.75,0.11,0.0007173147751018405,0.01177788246423006,0.021780816838145256,1668050663.406109
491186473.0,0.0,0.0,0.0,0.0,6.640000000000001,1.22,-0.06,6.72,0.11,0.00087805709335953,0.005986511241644621,0.026453468948602676,1668050663.5054939
491287232.0,0.0,0.0,0.0,0.0,6.640000000000001,1.22,-0.06,6.72,0.11,0.0007692955550737679,0.014038858003914356,0.026908202096819878,1668050663.606253
491386513.0,0.0,0.0,0.0,0.0,6.63,1.22,-0.05,6.7,0.11,0.0009583630017004907,0.006591953337192535,0.014499758370220661,1668050663.705534
491486603.0,0.0,0.0,0.0,0.0,6.63,1.22,-0.03,6.67,0.11,0.0013611457543447614,0.024048402905464172,0.04038542881608009,1668050663.805624
491586810.0,0.0,0.0,0.0,0.0,6.63,1.22,0.0,6.640000000000001,0.11,0.0011762086069211364,0.013657202012836933,0.01779419369995594,1668050663.905831
491686504.0,0.0,0.0,0.0,0.0,6.61,1.22,-0.01,6.640000000000001,0.11,0.001536243362352252,0.02459941804409027,0.039582014083862305,1668050664.0055249
491786616.0,0.0,0.0,0.0,0.0,6.61,1.22,-0.04,6.67,0.11,0.0013605208368971944,0.016989873722195625,0.025405732914805412,1668050664.105637
491886442.0,0.0,0.0,0.0,0.0,6.62,1.23,-0.06,6.7,0.11,0.0015176312299445271,0.021063031628727913,0.036899060010910034,1668050664.205463
491986555.0,0.0,0.0,0.0,0.0,6.61,1.23,-0.06,6.7,0.11,0.0012734845513477921,0.01290135271847248,0.022246476262807846,1668050664.305576
492086624.0,0.0,0.0,0.0,0.0,6.6000000000000005,1.23,-0.08,6.7,0.11,0.0014202060410752892,0.018578410148620605,0.03582891449332237,1668050664.405645
492186650.0,0.0,0.0,0.0,0.0,6.58,1.23,-0.08,6.7,0.11,0.0011728309327736497,0.013759073801338673,0.026373455300927162,1668050664.505671
492286504.0,0.0,0.0,0.0,0.0,6.57,1.23,-0.08,6.67,0.11,0.0010499649215489626,0.0069648283533751965,0.021320680156350136,1668050664.605525
492386562.0,0.0,0.0,0.0,0.0,6.55,1.23,-0.08,6.67,0.11,0.000888873531948775,0.01374624390155077,0.025896092876791954,1668050664.705583
492486697.0,0.0,0.0,0.0,0.0,6.54,1.23,-0.08,6.640000000000001,0.11,0.0007617531227879226,0.002423242898657918,0.01349488366395235,1668050664.805718
492586523.0,0.0,0.0,0.0,0.0,6.5200000000000005,1.23,-0.08,6.640000000000001,0.11,0.0007294900715351105,0.014118850231170654,0.02479979395866394,1668050664.905544
492686495.0,0.0,0.0,0.0,0.0,6.51,1.24,-0.11,6.640000000000001,0.12,0.0006435848772525787,0.003920562565326691,0.014252200722694397,1668050665.005516
492786531.0,0.0,0.0,0.0,0.0,6.5,1.24,-0.07,6.6000000000000005,0.11,0.0006529295933432877,0.012786945328116417,0.024526800960302353,1668050665.105552
492886547.0,0.0,0.0,0.0,0.0,6.47,1.25,-0.08,6.6000000000000005,0.11,0.0007301999139599502,0.007750434800982475,0.01844070479273796,1668050665.205568
492986547.0,0.0,0.0,0.0,0.0,6.46,1.25,-0.07,6.57,0.11,0.0007095598266460001,0.010659405961632729,0.021148134022951126,1668050665.305568
493086569.0,0.0,0.0,0.0,0.0,6.47,1.25,-0.08,6.57,0.11,0.0007499129278585315,0.0038716376293450594,0.011245162226259708,1668050665.40559
493186519.0,0.0,0.0,0.0,0.0,6.46,1.25,-0.05,6.55,0.11,0.0007613050402142107,0.01232768502086401,0.02243301458656788,1668050665.50554
493286565.0,0.0,0.0,0.0,0.0,6.46,1.25,-0.05,6.55,0.11,0.000726819213014096,0.0074868835508823395,0.01592589169740677,1668050665.605586
493386751.0,0.0,0.0,0.0,0.0,6.46,1.25,-0.06,6.55,0.11,0.0006909152143634856,0.009167649783194065,0.01864228956401348,1668050665.705772
493486509.0,0.0,0.0,0.0,0.0,6.45,1.25,-0.06,6.55,0.11,0.0007499709608964622,0.002184412209317088,0.0075314100831747055,1668050665.80553
493586563.0,0.0,0.0,0.0,0.0,6.45,1.25,-0.04,6.5200000000000005,0.12,0.000759500137064606,0.012767705135047436,0.023131633177399635,1668050665.905584
493686683.0,0.0,0.0,0.0,0.0,6.46,1.26,-0.04,6.5200000000000005,0.12,0.0006588991964235902,0.005237308796495199,0.014139611274003983,1668050666.005704
493786429.0,0.0,0.0,0.0,0.0,6.46,1.26,-0.04,6.5200000000000005,0.12,0.0006718180957250297,0.012717416509985924,0.025144610553979874,1668050666.10545
493886592.0,0.0,0.0,0.0,0.0,6.47,1.26,-0.07,6.55,0.11,0.000694293063133955,0.006319782231003046,0.016963575035333633,1668050666.205613
493986438.0,0.0,0.0,0.0,0.0,6.47,1.26,-0.07,6.55,0.11,0.0006832852959632874,0.010196826420724392,0.02223975397646427,1668050666.305459
494086570.0,0.0,0.0,0.0,0.0,6.47,1.26,-0.06,6.55,0.12,0.0008058080566115677,0.00954798236489296,0.014852249994874,1668050666.405591
494186510.0,0.0,0.0,0.0,0.0,6.47,1.26,-0.07,6.57,0.11,0.000750649138353765,0.006345946807414293,0.014868942089378834,1668050666.505531
494286646.0,0.0,0.0,0.0,0.0,6.47,1.26,-0.07,6.57,0.11,0.0008180897566489875,0.004366855602711439,0.00832863338291645,1668050666.6056669
494386458.0,0.0,0.0,0.0,0.0,6.46,1.26,-0.07,6.57,0.11,0.0007801431347616017,0.009922162629663944,0.018875181674957275,1668050666.705479
494486571.0,0.0,0.0,0.0,0.0,6.46,1.27,-0.08,6.57,0.12,0.0007678750553168356,0.006295694038271904,0.010746966116130352,1668050666.805592
494586458.0,0.0,0.0,0.0,0.0,6.46,1.27,-0.08,6.57,0.12,0.0007345102494582534,0.009541374631226063,0.019221263006329536,1668050666.905479
