TimeUS,Avai,Idx,LIdx,CntT,MsgId,Rty,timestamp
223559516.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050395.878537
223659483.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050395.978504
223759228.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.078249
223859362.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.1783829
223959540.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.2785609
224059366.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.378387
224159508.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.478529
224259425.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.578446
224359533.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050396.678554
227271664.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050399.590685
227371438.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050399.690459
227471440.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050399.790461
227571754.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050399.890775
227671030.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050399.990051
227771292.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.090313
227871038.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.190059
227971439.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.2904599
228071454.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.390475
228171193.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.4902139
228271144.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.590165
228371416.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.690437
228471397.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.790418
228571474.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.890495
228671540.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050400.990561
228771457.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.090478
228871165.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.190186
228971654.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.290675
229071446.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.390467
229171542.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.490563
229271383.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.590404
229371503.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.690524
229470967.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.789988
229571546.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.890567
229671475.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050401.990496
229771395.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050402.090416
229871214.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050402.190235
229971631.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050402.290652
230071396.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050402.390417
233085188.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050405.404209
233184613.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050405.503634
233284642.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050405.603663
233385157.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050405.704178
233484626.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050405.803647
233584771.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050405.903792
233684719.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.00374
233784622.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.103643
233884555.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.203576
233985001.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.304022
234084827.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.403848
234184819.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.50384
234284647.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.603668
234385046.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.704067
234484633.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.803654
234584785.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050406.903806
234684663.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.003684
234784849.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.10387
234884679.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.2037
234984782.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.303803
235084777.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.403798
235184851.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.503872
235284735.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.603756
235384914.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.703935
235484752.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.803773
235584715.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050407.9037359
235684773.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050408.003794
238397276.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050410.716297
238496337.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050410.815358
238596610.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050410.915631
238696464.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.015485
238796607.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.115628
238896560.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.215581
238996734.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.315755
239096539.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.41556
239196532.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.515553
239296544.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.615565
239396595.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.715616
239496749.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.81577
239596625.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050411.915646
239696682.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.015703
239796522.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.115543
239896404.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.215425
239996752.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.315773
240096435.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.415456
240196438.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.515459
240296558.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.615579
240396660.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.715681
240496495.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.815516
240596455.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050412.915476
240696358.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.015379
240796687.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.1157079
240896589.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.21561
240996796.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.3158169
241096531.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.415552
241196441.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.515462
241296843.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.615864
241396539.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.71556
241496403.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.815424
241596654.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.915675
241696439.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.01546
241796719.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.11574
241896370.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.215391
241996833.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.315854
242096544.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.415565
242196577.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.515598
242296453.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.615474
242396595.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.715616
242496420.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.815441
242596420.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.915441
242696474.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.015495
242796886.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.115907
242896565.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.215586
242996765.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.315786
243096540.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.415561
243196558.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.515579
243296528.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.615549
243396715.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.715736
246509094.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050418.828115
246608482.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050418.9275029
246708448.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.027469
246808686.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.127707
246908599.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.22762
247008879.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.3279
247108732.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.427753
247208618.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.527639
247308739.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.62776
247408419.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.7274399
247508674.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.827695
247608676.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.927697
247708691.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.0277119
247808492.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.127513
247908486.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.2275069
248008743.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.327764
248108318.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.427339
248208633.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.527654
248308507.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.627528
248408671.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.727692
248508332.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.827353
248608654.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.927675
248708465.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.027486
248808782.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.127803
248908377.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.227398
249008682.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.327703
249108407.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.427428
249208607.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.527628
249308654.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.627675
249408757.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.727778
249508629.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.82765
249608627.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.927648
249708728.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050422.027749
249808643.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050422.127664
252821041.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.140062
252920211.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.239232
253020666.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.3396869
253120295.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.439316
253220318.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.539339
253320255.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.639276
253420299.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.73932
253520234.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.839255
253620280.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.939301
253720203.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.039224
253820378.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.139399
253920351.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.239372
254020643.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.339664
254120183.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.439204
254220262.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.539283
254320203.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.639224
254420349.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.7393699
254520203.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.839224
254620389.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.93941
254720437.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.039458
254820461.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.139482
254920265.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.239286
255020517.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.339538
255120220.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.439241
255220274.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.539295
255320247.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.639268
255420354.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.7393749
255520218.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.839239
258433201.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050430.752222
258532581.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050430.851602
258632561.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050430.951582
258732230.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.051251
258832472.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.151493
258932368.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.251389
259032681.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.351702
259132280.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.451301
259232520.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.551541
259332353.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.651374
259432487.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.751508
259532467.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.8514879
259632377.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.951398
259732559.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.05158
259832430.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.1514509
259932475.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.251496
260032672.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.351693
260132424.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.451445
260232609.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.55163
260332594.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.651615
260432598.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.751619
260532266.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.851287
260632529.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.95155
260732357.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.051378
260832570.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.151591
260932354.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.251375
261032713.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.351734
261132212.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.451233
261232545.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.551566
261332407.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.651428
261432437.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.751458
261532477.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.851498
261632346.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.951367
261732531.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.051552
261832377.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.151398
261932391.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.251412
262032637.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.3516579
262132539.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.45156
262232532.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.551553
262332424.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.651445
262432546.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.751567
262532538.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.851559
262632473.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.951494
262732371.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.051392
262832466.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.1514869
262932330.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.2513509
263032791.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.351812
263132562.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.451583
263232546.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.551567
263332468.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.651489
263432445.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.751466
263532267.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.851288
263632405.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.951426
263732475.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.051496
263832412.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.151433
263932538.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.251559
264032705.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.351726
264132358.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.451379
264232579.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.5516
264332331.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.651352
264432632.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.751653
264532287.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.8513079
264632549.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.95157
264732356.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.051377
264832536.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.151557
264932373.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.251394
265032617.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.351638
265132535.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.451556
265232432.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.5514529
265332457.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.651478
265432530.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.751551
265532390.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.851411
265632407.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.951428
265732422.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.051443
265832626.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.151647
265932271.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.251292
266032748.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.351769
266132345.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.451366
266232585.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.551606
266332296.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.651317
266432488.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.751509
266532476.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.851497
266632622.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.951643
266732622.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.051643
266832361.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.151382
266932426.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.251447
267032601.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.351622
267132552.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.451573
267232434.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.551455
267332405.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.651426
267432460.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.751481
267532540.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.851561
267632608.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.951629
267732357.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.051378
267832577.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.151598
267932355.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.251376
268032704.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.351725
268132363.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.451384
268232480.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.551501
268332303.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.651324
268432595.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.751616
268532384.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.851405
268632558.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.951579
268732379.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.0514
268832584.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.151605
268932396.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.251417
269032683.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.351704
269132572.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.451593
269232500.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.551521
269332534.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.651555
269432482.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.751503
269532351.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.851372
269632574.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.951595
269732359.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.05138
269832588.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.151609
269932331.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.251352
270032678.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.3516989
270132321.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.4513419
270232549.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.55157
270332310.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.651331
270432396.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.751417
270532528.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.851549
270632452.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.951473
270732460.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.051481
270832388.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.151409
270932550.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.251571
271032630.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.351651
271132523.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.451544
271232533.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.551554
271332383.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.651404
271432552.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.751573
271532311.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.851332
271632342.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.951363
271732327.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.051348
271832559.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.15158
271932334.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.251355
272032727.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.351748
272132458.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.451479
272232404.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.551425
272332377.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.651398
272432396.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.751417
272532432.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.851453
272632368.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.951389
272732472.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.051493
272832596.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.151617
272932514.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.251535
273032809.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.35183
273132378.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.451399
273232498.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.551519
273332266.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.651287
274133009.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.45203
274232375.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.551396
274332352.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.651373
274432380.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.751401
274532355.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.851376
274632384.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.951405
274732583.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.051604
274832474.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.151495
274932503.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.251524
275032577.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.351598
275132358.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.451379
275232496.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.551517
