TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,timestamp
222359225.0,-0.000761161558330059,-0.0006769887404516339,-0.003689872333779931,0.08952197432518005,0.1314440667629242,-9.924995422363281,0.0,0.0,32.627559661865234,1.0,1.0,8010.0,4005.0,1668050394.678246
222399092.0,0.002722226083278656,-0.0022568562999367714,0.0018236624309793115,0.07873640954494476,0.08205291628837585,-9.816584587097168,0.0,0.0,32.6286506652832,1.0,1.0,8010.0,4005.0,1668050394.718113
222438689.0,0.004676459822803736,-0.0023189112544059753,0.005738397128880024,0.0802091658115387,-0.08626367151737213,-9.809244155883789,0.0,0.0,32.62934112548828,1.0,1.0,8010.0,4005.0,1668050394.75771
222479010.0,0.002347232075408101,-0.0012589964317157865,0.004136846400797367,0.0339137502014637,-0.08761940151453018,-9.796806335449219,0.0,0.0,32.629913330078125,1.0,1.0,8010.0,4005.0,1668050394.798031
222518613.0,-0.0014489074237644672,-0.00168612040579319,-0.0017016228521242738,0.07522875815629959,-0.060368094593286514,-9.852615356445312,0.0,0.0,32.630367279052734,1.0,1.0,8010.0,4005.0,1668050394.837634
222559131.0,-0.0020053954795002937,-0.0004819524474442005,-0.007348150014877319,0.09132085740566254,0.06912310421466827,-9.846735000610352,0.0,0.0,32.630287170410156,1.0,1.0,8010.0,4005.0,1668050394.878152
222598701.0,0.0006203912780620158,-0.000683016492985189,-0.007873538881540298,0.09220205992460251,0.14443834125995636,-9.858895301818848,0.0,0.0,32.63100814819336,1.0,1.0,8010.0,4005.0,1668050394.917722
222638662.0,0.003420611610636115,-0.0017251241952180862,-0.0041549610905349255,0.11830366402864456,0.06699485331773758,-9.79049301147461,0.0,0.0,32.63188552856445,1.0,1.0,8010.0,4005.0,1668050394.957683
222678904.0,0.0046837907284498215,-0.002222562674432993,0.0008194358088076115,0.0825529545545578,-0.0598972886800766,-9.831745147705078,0.0,0.0,32.632720947265625,1.0,1.0,8010.0,4005.0,1668050394.997925
222718664.0,0.0024480053689330816,-0.0013117266353219748,0.004406617023050785,0.06267482042312622,-0.06733616441488266,-9.804250717163086,0.0,0.0,32.633506774902344,1.0,1.0,8010.0,4005.0,1668050395.037685
222759238.0,-0.0009996924782171845,-0.000774514744989574,0.00424908148124814,0.07291775196790695,-0.023983795195817947,-9.862528800964355,0.0,0.0,32.63380813598633,1.0,1.0,8010.0,4005.0,1668050395.078259
222798821.0,-0.0017847382696345448,-0.0005607862840406597,0.0007932048756629229,0.06090700998902321,0.06969034671783447,-9.833105087280273,0.0,0.0,32.63384246826172,1.0,1.0,8010.0,4005.0,1668050395.117842
222838750.0,0.0002240849134977907,-0.00035250786459073424,-0.003856559516862035,0.08460070192813873,0.08715645223855972,-9.79951000213623,0.0,0.0,32.633609771728516,1.0,1.0,8010.0,4005.0,1668050395.1577709
222878640.0,0.0031990380957722664,-0.0005538266850635409,-0.006738594267517328,0.10783681273460388,0.0098146116361022,-9.792956352233887,0.0,0.0,32.634037017822266,1.0,1.0,8010.0,4005.0,1668050395.197661
222918630.0,0.004041885491460562,-0.0009860191494226456,-0.006529726088047028,0.11483892798423767,-0.031461212784051895,-9.827235221862793,0.0,0.0,32.63429260253906,1.0,1.0,8010.0,4005.0,1668050395.2376509
222959661.0,0.0020090527832508087,-0.0024025174789130688,-0.003451394848525524,0.08887501806020737,-0.050697579979896545,-9.850830078125,0.0,0.0,32.63425827026367,1.0,1.0,8010.0,4005.0,1668050395.278682
222999017.0,-0.0004274704842828214,-0.002205382101237774,0.0007930645369924605,0.053466349840164185,0.01758747547864914,-9.863178253173828,0.0,0.0,32.634883880615234,1.0,1.0,8010.0,4005.0,1668050395.318038
223038638.0,-0.0006680283695459366,-0.0018665349343791604,0.003891986096277833,0.04956579953432083,0.055334486067295074,-9.82239055633545,0.0,0.0,32.635528564453125,1.0,1.0,8010.0,4005.0,1668050395.357659
223078664.0,0.001197591656818986,-0.0006404134910553694,0.0038044992834329605,0.050968319177627563,0.058284129947423935,-9.812064170837402,0.0,0.0,32.63591384887695,1.0,1.0,8010.0,4005.0,1668050395.397685
223118718.0,0.0028707098681479692,-0.0007250552298501134,0.0011443570256233215,0.08155738562345505,-0.01275137159973383,-9.828619003295898,0.0,0.0,32.63652801513672,1.0,1.0,8010.0,4005.0,1668050395.437739
223159353.0,0.002395074814558029,8.837888162815943e-05,-0.004011627286672592,0.12495528161525726,-0.059634655714035034,-9.812573432922363,0.0,0.0,32.637447357177734,1.0,1.0,8010.0,4005.0,1668050395.478374
223198787.0,0.001006636186502874,-0.0014467331347987056,-0.007143871858716011,0.1170663982629776,-0.008422551676630974,-9.838112831115723,0.0,0.0,32.63901138305664,1.0,1.0,8010.0,4005.0,1668050395.517808
223238679.0,-0.0005465048016048968,-0.0018930432852357626,-0.006354559678584337,0.08239474892616272,0.0458572581410408,-9.81828784942627,0.0,0.0,32.641109466552734,1.0,1.0,8010.0,4005.0,1668050395.5577
223278721.0,0.0006170193664729595,-0.003201204352080822,-0.0019156649941578507,0.07274521887302399,0.06159394979476929,-9.834041595458984,0.0,0.0,32.64278793334961,1.0,1.0,8010.0,4005.0,1668050395.597742
223318812.0,0.002358809346333146,-0.0014162863371893764,0.0027593583799898624,0.03296012803912163,0.040931496769189835,-9.819772720336914,0.0,0.0,32.64463806152344,1.0,1.0,8010.0,4005.0,1668050395.6378329
223359083.0,0.0024629065301269293,-0.0013067835243418813,0.004347573965787888,0.07801353186368942,-0.02793722413480282,-9.866294860839844,0.0,0.0,32.64597702026367,1.0,1.0,8010.0,4005.0,1668050395.678104
223398803.0,0.0015731570310890675,0.00012235849862918258,0.001915551139973104,0.07378867268562317,-0.056683074682950974,-9.819018363952637,0.0,0.0,32.647098541259766,1.0,1.0,8010.0,4005.0,1668050395.717824
223438657.0,0.00019632601470220834,-0.0004567662253975868,-0.0020248389337211847,0.11447502672672272,0.0033557757269591093,-9.812920570373535,0.0,0.0,32.64861297607422,1.0,1.0,8010.0,4005.0,1668050395.757678
223478985.0,-8.82417953107506e-05,-0.0008081811829470098,-0.005231141112744808,0.08821597695350647,0.04180002957582474,-9.79180908203125,0.0,0.0,32.6497917175293,1.0,1.0,8010.0,4005.0,1668050395.798006
223518838.0,0.0009699880029074848,-0.001468429109081626,-0.005488055292516947,0.09942372143268585,0.04447053372859955,-9.851906776428223,0.0,0.0,32.651058197021484,1.0,1.0,8010.0,4005.0,1668050395.837859
223559339.0,0.00273693585768342,-0.0021350360475480556,-0.003065110184252262,0.0506792813539505,0.010589119046926498,-9.819208145141602,0.0,0.0,32.65225601196289,1.0,1.0,8010.0,4005.0,1668050395.87836
223598712.0,0.0023475433699786663,-0.0015606636879965663,0.0002500968112144619,0.07281596213579178,-0.030745381489396095,-9.887593269348145,0.0,0.0,32.6531982421875,1.0,1.0,8010.0,4005.0,1668050395.917733
223638502.0,0.0010161796817556024,-0.0004219156689941883,0.00253266841173172,0.057129815220832825,0.00874115340411663,-9.804245948791504,0.0,0.0,32.654239654541016,1.0,1.0,8010.0,4005.0,1668050395.9575229
223678948.0,-0.00010336765262763947,-0.0010667749447748065,0.0018160950858145952,0.10529036819934845,-0.008753182366490364,-9.82022762298584,0.0,0.0,32.655487060546875,1.0,1.0,8010.0,4005.0,1668050395.997969
223718689.0,1.329200040345313e-05,-0.00028037186712026596,-0.0005494891665875912,0.0851031094789505,0.038628410547971725,-9.794328689575195,0.0,0.0,32.65702819824219,1.0,1.0,8010.0,4005.0,1668050396.03771
223759022.0,0.001248925575055182,-0.0008560403948649764,-0.0031719661783427,0.10958594083786011,0.018041616305708885,-9.824270248413086,0.0,0.0,32.658973693847656,1.0,1.0,8010.0,4005.0,1668050396.078043
223798693.0,0.002158813178539276,-0.0017760193441063166,-0.004797523375600576,0.0823063850402832,0.028028050437569618,-9.827430725097656,0.0,0.0,32.66024398803711,1.0,1.0,8010.0,4005.0,1668050396.117714
223838714.0,0.0018657060572877526,-0.00187843875028193,-0.00464618019759655,0.08276714384555817,-0.007666675373911858,-9.892926216125488,0.0,0.0,32.66089630126953,1.0,1.0,8010.0,4005.0,1668050396.1577349
223878885.0,0.001142734894528985,-0.0013782854657620192,-0.0023979737889021635,0.049618467688560486,-0.004956527147442102,-9.808284759521484,0.0,0.0,32.66119384765625,1.0,1.0,8010.0,4005.0,1668050396.197906
223918805.0,0.0007658096728846431,-0.0009294886258430779,0.000572428572922945,0.07397034764289856,0.026257332414388657,-9.8111572265625,0.0,0.0,32.660125732421875,1.0,1.0,8010.0,4005.0,1668050396.2378259
223959339.0,0.0009195490274578333,-0.00042472651693969965,0.0023066920693963766,0.07265183329582214,0.02643645368516445,-9.800339698791504,0.0,0.0,32.659446716308594,1.0,1.0,8010.0,4005.0,1668050396.27836
223998828.0,0.0018028791528195143,-0.0006346630398184061,0.0018096845597028732,0.09873160719871521,0.0038451470900326967,-9.824932098388672,0.0,0.0,32.65904998779297,1.0,1.0,8010.0,4005.0,1668050396.317849
224038754.0,0.0020221048034727573,-0.0010444415966048837,-0.0005492401542142034,0.08353295922279358,-0.024986479431390762,-9.84921646118164,0.0,0.0,32.659576416015625,1.0,1.0,8010.0,4005.0,1668050396.357775
224078985.0,0.0011950419284403324,-0.0008049804018810391,-0.003858271986246109,0.08806698024272919,0.004767586477100849,-9.857016563415527,0.0,0.0,32.65933609008789,1.0,1.0,8010.0,4005.0,1668050396.398006
224118653.0,0.0009197468752972782,-0.0012888133060187101,-0.005146666429936886,0.06287187337875366,0.010936553589999676,-9.825069427490234,0.0,0.0,32.659820556640625,1.0,1.0,8010.0,4005.0,1668050396.437674
224159296.0,0.0005321303033269942,-0.0007777508581057191,-0.004085003398358822,0.0792165994644165,0.023645661771297455,-9.808465003967285,0.0,0.0,32.65966033935547,1.0,1.0,8010.0,4005.0,1668050396.478317
224198690.0,0.0011354184243828058,-0.0006747808074578643,-0.001173226861283183,0.08054443448781967,0.03900863975286484,-9.839970588684082,0.0,0.0,32.660648345947266,1.0,1.0,8010.0,4005.0,1668050396.517711
224238684.0,0.0010055199963971972,-0.0006123129278421402,0.001415885053575039,0.08909929543733597,-0.007429365999996662,-9.831117630004883,0.0,0.0,32.66246032714844,1.0,1.0,8010.0,4005.0,1668050396.557705
224278982.0,0.0014379563508555293,-0.0013898259494453669,0.0017115805530920625,0.09368246793746948,0.0026881746016442776,-9.856706619262695,0.0,0.0,32.6640510559082,1.0,1.0,8010.0,4005.0,1668050396.598003
224318473.0,0.0009063658653758466,-0.0007075962494127452,0.0001499937498010695,0.06385426223278046,-0.006136282812803984,-9.813287734985352,0.0,0.0,32.66547393798828,1.0,1.0,8010.0,4005.0,1668050396.637494
224359350.0,0.0008332961006090045,-0.0016069505363702774,-0.0021749422885477543,0.08504781126976013,0.005176710896193981,-9.815970420837402,0.0,0.0,32.666656494140625,1.0,1.0,8010.0,4005.0,1668050396.678371
227198784.0,-0.0015213268343359232,-0.0027554789558053017,0.005536568351089954,0.3206585645675659,-0.01533636823296547,-9.831940650939941,0.0,0.0,32.71308898925781,1.0,1.0,8010.0,4005.0,1668050399.517805
227238627.0,0.00014857554924674332,0.001977158710360527,0.011471481062471867,0.06804914772510529,0.19348075985908508,-9.666091918945312,0.0,0.0,32.71312713623047,1.0,1.0,8010.0,4005.0,1668050399.557648
227290441.0,0.0035746898502111435,-0.0028985142707824707,0.005786089226603508,0.1815212070941925,-0.09902921319007874,-9.86540699005127,0.0,0.0,32.712791442871094,1.0,1.0,8010.0,4005.0,1668050399.609462
227330586.0,0.006132534705102444,-0.003044056473299861,-0.004880618304014206,0.012973633594810963,-0.1557283252477646,-9.951972961425781,0.0,0.0,32.71282196044922,1.0,1.0,8010.0,4005.0,1668050399.649607
227371352.0,0.0032883239910006523,-0.0016907211393117905,-0.014786643907427788,0.1441192626953125,-0.057866886258125305,-9.82432746887207,0.0,0.0,32.712825775146484,1.0,1.0,8010.0,4005.0,1668050399.690373
227410654.0,0.002440208336338401,-0.0028744477313011885,-0.013391653075814247,-0.05025066062808037,0.05387679487466812,-9.879314422607422,0.0,0.0,32.713470458984375,1.0,1.0,8010.0,4005.0,1668050399.729675
227450540.0,0.0016188631998375058,-0.0031042308546602726,-0.006540221162140369,0.13289132714271545,0.02942882664501667,-9.803268432617188,0.0,0.0,32.71429443359375,1.0,1.0,8010.0,4005.0,1668050399.769561
227490570.0,0.000904844724573195,0.0024596531875431538,0.004445701837539673,-0.05882862210273743,-0.013667402788996696,-9.830180168151855,0.0,0.0,32.715736389160156,1.0,1.0,8010.0,4005.0,1668050399.809591
227530668.0,0.0026735838036984205,-0.00022233786876313388,0.010642319917678833,0.06805554032325745,0.05509022995829582,-9.83820915222168,0.0,0.0,32.717864990234375,1.0,1.0,8010.0,4005.0,1668050399.849689
227571628.0,0.003081934992223978,-0.0001382897316943854,0.008864112198352814,0.10782033205032349,-0.06383110582828522,-9.901719093322754,0.0,0.0,32.7202262878418,1.0,1.0,8010.0,4005.0,1668050399.890649
227610710.0,0.0027143587358295918,-0.0020602289587259293,0.0015038495184853673,0.13903646171092987,-0.014299933798611164,-9.836471557617188,0.0,0.0,32.722347259521484,1.0,1.0,8010.0,4005.0,1668050399.929731
227650528.0,0.00106578110717237,-0.0017939377576112747,-0.008787325583398342,0.1270100176334381,0.002213419647887349,-9.645389556884766,0.0,0.0,32.72386169433594,1.0,1.0,8010.0,4005.0,1668050399.969549
227690646.0,0.0010642120614647865,-0.00227510672993958,-0.0117245027795434,-0.031565308570861816,0.05471756309270859,-9.931136131286621,0.0,0.0,32.72499465942383,1.0,1.0,8010.0,4005.0,1668050400.009667
227730660.0,0.0017360671190544963,-0.0017296166624873877,-0.010095215402543545,0.14447319507598877,0.08520795404911041,-9.883320808410645,0.0,0.0,32.725685119628906,1.0,1.0,8010.0,4005.0,1668050400.049681
227771199.0,0.002814778359606862,-0.0028356716502457857,-0.0024844740983098745,0.03427477180957794,-0.020794473588466644,-9.76327133178711,0.0,0.0,32.72643280029297,1.0,1.0,8010.0,4005.0,1668050400.09022
227810525.0,0.002706259023398161,-0.00014815706526860595,0.006911470089107752,0.03016829490661621,0.009901465848088264,-9.835104942321777,0.0,0.0,32.727378845214844,1.0,1.0,8010.0,4005.0,1668050400.129546
227850493.0,0.000446746707893908,-0.0005043784622102976,0.007802681997418404,0.16358770430088043,0.0038680704310536385,-9.848312377929688,0.0,0.0,32.728424072265625,1.0,1.0,8010.0,4005.0,1668050400.169514
227890912.0,0.00010697042307583615,-0.0006454073591157794,0.005720934830605984,0.03391683101654053,-0.06289111077785492,-9.872583389282227,0.0,0.0,32.72930908203125,1.0,1.0,8010.0,4005.0,1668050400.209933
227930736.0,0.0010630199685692787,-0.002486430574208498,-0.002734861569479108,0.14606770873069763,0.046566903591156006,-9.76596450805664,0.0,0.0,32.72941589355469,1.0,1.0,8010.0,4005.0,1668050400.249757
227971350.0,0.0021336786448955536,-0.001004642341285944,-0.008382091298699379,0.03194780275225639,0.13007871806621552,-9.80842399597168,0.0,0.0,32.730133056640625,1.0,1.0,8010.0,4005.0,1668050400.290371
228010497.0,0.00296934787184,-0.002442467724904418,-0.009246306493878365,0.0642855316400528,-0.14241737127304077,-9.879005432128906,0.0,0.0,32.73139190673828,1.0,1.0,8010.0,4005.0,1668050400.329518
228050486.0,0.002688838867470622,-0.0022625464480370283,-0.007198951672762632,0.10234279930591583,0.059795863926410675,-9.768850326538086,0.0,0.0,32.73331069946289,1.0,1.0,8010.0,4005.0,1668050400.369507
228090687.0,0.0011370980646461248,-0.00017248860967811197,0.0006171239074319601,0.04404313862323761,0.07736992835998535,-9.881242752075195,0.0,0.0,32.73473358154297,1.0,1.0,8010.0,4005.0,1668050400.409708
228130607.0,0.00010851251136045903,-0.0013701594434678555,0.005629679653793573,0.05652696639299393,-0.03757509961724281,-9.83718490600586,0.0,0.0,32.735416412353516,1.0,1.0,8010.0,4005.0,1668050400.4496279
228170988.0,9.296215284848586e-05,-0.0009780065156519413,0.006271273363381624,0.1292177438735962,-0.014816716313362122,-9.80963134765625,0.0,0.0,32.73586654663086,1.0,1.0,8010.0,4005.0,1668050400.490009
228210591.0,0.0018399290274828672,-0.00036518165143206716,0.00244045234285295,0.08137628436088562,0.04983219876885414,-9.783012390136719,0.0,0.0,32.736358642578125,1.0,1.0,8010.0,4005.0,1668050400.529612
228250659.0,0.0027057502884417772,-0.0011395295150578022,-0.0036842310801148415,0.10737436264753342,-0.012650460936129093,-9.838892936706543,0.0,0.0,32.73689651489258,1.0,1.0,8010.0,4005.0,1668050400.56968
228290631.0,0.002182513941079378,-0.0032477478962391615,-0.008508380502462387,0.1099863275885582,-0.03026777133345604,-9.835037231445312,0.0,0.0,32.738197326660156,1.0,1.0,8010.0,4005.0,1668050400.609652
228330740.0,0.0016311086947098374,-0.0013604899868369102,-0.008300377987325191,0.03787679970264435,-0.004958846606314182,-9.853981018066406,0.0,0.0,32.73945999145508,1.0,1.0,8010.0,4005.0,1668050400.649761
228371233.0,0.0013169641606509686,-0.0024315330665558577,-0.0041700503788888454,0.08303434401750565,0.04918965324759483,-9.798442840576172,0.0,0.0,32.74088668823242,1.0,1.0,8010.0,4005.0,1668050400.690254
228410655.0,0.000906901725102216,-0.00048324940144084394,0.001814643619582057,0.03333257883787155,0.031353216618299484,-9.832121849060059,0.0,0.0,32.7421760559082,1.0,1.0,8010.0,4005.0,1668050400.729676
228450609.0,0.0017297962913289666,-0.0004028210532851517,0.0052705006673932076,0.11622001230716705,0.022343408316373825,-9.795064926147461,0.0,0.0,32.74258804321289,1.0,1.0,8010.0,4005.0,1668050400.76963
228490626.0,0.0011821649968624115,0.00034399921423755586,0.005076606757938862,0.07435156404972076,0.02967473492026329,-9.824249267578125,0.0,0.0,32.743682861328125,1.0,1.0,8010.0,4005.0,1668050400.809647
228530564.0,0.0013136619236320257,-0.0016166461864486337,0.0003530019603203982,0.11960556358098984,-0.08964018523693085,-9.860956192016602,0.0,0.0,32.74465560913086,1.0,1.0,8010.0,4005.0,1668050400.849585
228571303.0,0.00034014496486634016,-0.0015671439468860626,-0.006228509824723005,0.10897526144981384,0.045864712446928024,-9.818831443786621,0.0,0.0,32.74504089355469,1.0,1.0,8010.0,4005.0,1668050400.8903239
228610801.0,0.0008572155493311584,-0.002412569709122181,-0.007924113422632217,0.08337480574846268,0.07265648245811462,-9.808623313903809,0.0,0.0,32.74491882324219,1.0,1.0,8010.0,4005.0,1668050400.929822
228650697.0,0.0019528218545019627,-0.0019136685878038406,-0.0058658127672970295,-0.001975688152015209,-0.025122931227087975,-9.847030639648438,0.0,0.0,32.74554443359375,1.0,1.0,8010.0,4005.0,1668050400.969718
228690718.0,0.001544757280498743,-0.0011437159264460206,-0.0015461293514817953,0.1255122423171997,-0.0026760331820696592,-9.798575401306152,0.0,0.0,32.74544906616211,1.0,1.0,8010.0,4005.0,1668050401.009739
228730483.0,0.001289699343033135,-0.0008607628406025469,0.0023482386022806168,0.0647273063659668,0.040953390300273895,-9.836499214172363,0.0,0.0,32.74574661254883,1.0,1.0,8010.0,4005.0,1668050401.049504
228771286.0,0.0007058409391902387,-0.0005377897759899497,0.004947979934513569,0.09312717616558075,0.0030009252950549126,-9.840306282043457,0.0,0.0,32.745849609375,1.0,1.0,8010.0,4005.0,1668050401.090307
228810655.0,0.001007064594887197,0.00010359036241425201,0.0019661346450448036,0.08805826306343079,-0.03410516679286957,-9.798354148864746,0.0,0.0,32.74591064453125,1.0,1.0,8010.0,4005.0,1668050401.129676
228850622.0,0.001177700236439705,-0.0023335986770689487,-0.0027001064736396074,0.10603395104408264,0.01837250590324402,-9.849817276000977,0.0,0.0,32.74576950073242,1.0,1.0,8010.0,4005.0,1668050401.169643
228890493.0,0.0010858778841793537,-0.0014665205962955952,-0.005837399512529373,0.07908200472593307,0.02283450961112976,-9.79861068725586,0.0,0.0,32.74530029296875,1.0,1.0,8010.0,4005.0,1668050401.209514
228930516.0,0.0019385358318686485,-0.0024357151705771685,-0.006399644073098898,0.08096705377101898,0.011732068844139576,-9.825902938842773,0.0,0.0,32.744911193847656,1.0,1.0,8010.0,4005.0,1668050401.249537
228971549.0,0.002044107299298048,-0.0011365007376298308,-0.0037175090983510017,0.05020848289132118,-0.008711658418178558,-9.8341064453125,0.0,0.0,32.74513244628906,1.0,1.0,8010.0,4005.0,1668050401.29057
229010666.0,0.0003672705788630992,-0.00048487901221960783,-0.00026753952261060476,0.0647164136171341,-0.013535884208977222,-9.850444793701172,0.0,0.0,32.74524688720703,1.0,1.0,8010.0,4005.0,1668050401.3296869
