TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,timestamp
350483548.0,3.0,357740800.0,2235.0,18.0,0.65,14.083764799999999,100.4201327,4.0200000000000005,1.717000126838684,274.57086181640625,-0.7910000085830688,0.0,1.0,1668050522.802569
350563767.0,3.0,357740900.0,2235.0,18.0,0.65,14.083765,100.4201313,4.11,1.4980000257492065,277.9178466796875,-0.675000011920929,0.0,1.0,1668050522.882788
350683606.0,3.0,357741000.0,2235.0,18.0,0.65,14.0837653,100.4201298,4.18,2.06000018119812,281.4105224609375,-0.8130000233650208,0.0,1.0,1668050523.002627
350783664.0,3.0,357741100.0,2235.0,18.0,0.65,14.083765699999999,100.4201281,4.2700000000000005,1.9000000953674316,283.6705017089844,-0.609000027179718,0.0,1.0,1668050523.102685
350963764.0,3.0,357741300.0,2235.0,18.0,0.65,14.0837667,100.4201246,4.43,2.1579999923706055,286.3287353515625,-0.6650000214576721,0.0,1.0,1668050523.282785
351083725.0,3.0,357741400.0,2235.0,18.0,0.65,14.0837674,100.4201227,4.5200000000000005,2.379000186920166,288.6423034667969,-0.7740000486373901,0.0,1.0,1668050523.402746
351163768.0,3.0,357741500.0,2235.0,18.0,0.65,14.083768,100.4201207,4.61,2.3450000286102295,288.7467041015625,-0.6790000200271606,0.0,1.0,1668050523.482789
351283762.0,3.0,357741600.0,2235.0,18.0,0.65,14.083768699999998,100.4201186,4.68,2.620000123977661,289.76470947265625,-0.6410000324249268,0.0,1.0,1668050523.602783
351383452.0,3.0,357741700.0,2235.0,18.0,0.65,14.083769499999999,100.4201164,4.73,2.6550002098083496,290.1451110839844,-0.5840000510215759,0.0,1.0,1668050523.702473
351483591.0,3.0,357741800.0,2235.0,18.0,0.65,14.0837703,100.4201143,4.8,2.579000234603882,290.1244812011719,-0.4090000092983246,0.0,1.0,1668050523.802612
351563700.0,3.0,357741900.0,2235.0,18.0,0.65,14.0837711,100.4201119,4.84,2.7840001583099365,289.726806640625,-0.46400001645088196,0.0,1.0,1668050523.882721
351683692.0,3.0,357742000.0,2235.0,18.0,0.65,14.083771899999999,100.4201095,4.87,2.871000051498413,290.3830261230469,-0.38200002908706665,0.0,1.0,1668050524.002713
351863709.0,3.0,357742200.0,2235.0,18.0,0.65,14.083773599999999,100.4201047,4.94,2.7180001735687256,289.4778747558594,-0.26200002431869507,0.0,1.0,1668050524.18273
351963649.0,3.0,357742300.0,2235.0,18.0,0.65,14.0837744,100.4201023,4.95,2.882000207901001,288.7402648925781,-0.23500001430511475,0.0,1.0,1668050524.28267
352063831.0,3.0,357742400.0,2235.0,18.0,0.65,14.083775099999999,100.42009979999999,4.98,2.8580000400543213,287.9621887207031,-0.23200000822544098,0.0,1.0,1668050524.382852
352163801.0,3.0,357742500.0,2235.0,18.0,0.65,14.0837758,100.4200973,5.01,2.870000123977661,287.4989929199219,-0.23400001227855682,0.0,1.0,1668050524.482822
352263710.0,3.0,357742600.0,2235.0,18.0,0.65,14.083776499999999,100.4200948,5.04,2.944000244140625,286.2426452636719,-0.15400001406669617,0.0,1.0,1668050524.582731
352363686.0,3.0,357742700.0,2235.0,18.0,0.65,14.083777099999999,100.4200922,5.0600000000000005,2.9750001430511475,285.5431213378906,-0.30800002813339233,0.0,1.0,1668050524.682707
352463642.0,3.0,357742800.0,2235.0,18.0,0.65,14.083777699999999,100.42008969999999,5.08,2.8960001468658447,285.0159912109375,-0.1469999998807907,0.0,1.0,1668050524.7826629
352563796.0,3.0,357742900.0,2235.0,18.0,0.65,14.083778299999999,100.4200872,5.11,2.9150002002716064,285.2147216796875,-0.2330000102519989,0.0,1.0,1668050524.882817
352683516.0,3.0,357743000.0,2235.0,18.0,0.65,14.083779,100.42008469999999,5.14,2.8950002193450928,285.1715393066406,-0.2600000202655792,0.0,1.0,1668050525.002537
352783832.0,3.0,357743100.0,2235.0,18.0,0.65,14.083779499999999,100.4200821,5.17,2.878000020980835,284.039306640625,-0.1990000158548355,0.0,1.0,1668050525.102853
352963748.0,3.0,357743300.0,2235.0,18.0,0.65,14.083780599999999,100.42007699999999,5.22,2.9260001182556152,283.27850341796875,-0.22800001502037048,0.0,1.0,1668050525.282769
353083573.0,3.0,357743400.0,2235.0,18.0,0.65,14.0837811,100.42007439999999,5.23,2.9050002098083496,281.2826232910156,-0.12700000405311584,0.0,1.0,1668050525.402594
353183678.0,3.0,357743500.0,2235.0,18.0,0.65,14.083781499999999,100.4200718,5.24,2.949000120162964,279.8960876464844,-0.06599999964237213,0.0,1.0,1668050525.502699
353383472.0,3.0,357743700.0,2235.0,18.0,0.65,14.083782099999999,100.42006649999999,5.26,2.9250001907348633,278.3932189941406,-0.05700000375509262,0.0,1.0,1668050525.702493
353463765.0,3.0,357743800.0,2235.0,18.0,0.65,14.083782399999999,100.4200639,5.2700000000000005,2.871000051498413,277.93023681640625,0.0020000000949949026,0.0,1.0,1668050525.782786
353563784.0,3.0,357743900.0,2235.0,18.0,0.65,14.083782699999999,100.4200613,5.29,2.9050002098083496,277.1838684082031,0.024000000208616257,0.0,1.0,1668050525.8828049
353683748.0,3.0,357744000.0,2235.0,18.0,0.65,14.0837829,100.4200587,5.29,2.811000108718872,276.6890869140625,0.02200000174343586,0.0,1.0,1668050526.002769
353863734.0,3.0,357744200.0,2235.0,18.0,0.65,14.0837834,100.4200535,5.28,2.875000238418579,276.4029235839844,-0.07500000298023224,0.0,1.0,1668050526.182755
353963757.0,3.0,357744300.0,2235.0,18.0,0.65,14.083783599999999,100.42005089999999,5.29,2.807000160217285,276.323486328125,0.0010000000474974513,0.0,1.0,1668050526.282778
354063674.0,3.0,357744400.0,2235.0,18.0,0.65,14.0837839,100.4200484,5.3100000000000005,2.8490002155303955,277.1728210449219,-0.11800000816583633,0.0,1.0,1668050526.382695
354163658.0,3.0,357744500.0,2235.0,18.0,0.65,14.0837842,100.4200458,5.33,2.7900002002716064,276.82305908203125,-0.04000000283122063,0.0,1.0,1668050526.482679
354263707.0,3.0,357744600.0,2235.0,18.0,0.65,14.0837845,100.42004329999999,5.34,2.80400013923645,277.0611267089844,-0.05700000375509262,0.0,1.0,1668050526.582728
354363726.0,3.0,357744700.0,2235.0,18.0,0.65,14.0837848,100.4200408,5.34,2.8390002250671387,277.11834716796875,-0.16900001466274261,0.0,1.0,1668050526.682747
354483556.0,3.0,357744800.0,2235.0,18.0,0.65,14.0837851,100.4200383,5.34,2.7290000915527344,277.7988586425781,-0.08300000429153442,0.0,1.0,1668050526.802577
354563760.0,3.0,357744900.0,2235.0,18.0,0.65,14.0837854,100.4200358,5.3500000000000005,2.755000114440918,276.4182434082031,-0.09400000423192978,0.0,1.0,1668050526.882781
354683680.0,3.0,357745000.0,2235.0,18.0,0.65,14.083785599999999,100.4200333,5.38,2.683000087738037,276.5952453613281,-0.16100001335144043,0.0,1.0,1668050527.002701
354883730.0,3.0,357745200.0,2235.0,18.0,0.65,14.0837861,100.4200285,5.42,2.6510000228881836,276.3862609863281,-0.12200000882148743,0.0,1.0,1668050527.202751
355083597.0,3.0,357745400.0,2235.0,18.0,0.65,14.0837867,100.4200238,5.45,2.50600004196167,276.6368713378906,-0.12800000607967377,0.0,1.0,1668050527.402618
355283647.0,3.0,357745600.0,2235.0,18.0,0.65,14.0837872,100.4200192,5.49,2.495000123977661,276.09759521484375,-0.2200000137090683,0.0,1.0,1668050527.602668
355483746.0,3.0,357745800.0,2235.0,18.0,0.65,14.083787399999999,100.4200146,5.53,2.5890002250671387,273.0022277832031,-0.12700000405311584,0.0,1.0,1668050527.802767
355563670.0,3.0,357745900.0,2235.0,18.0,0.65,14.083787399999999,100.4200122,5.55,2.572000026702881,271.21624755859375,-0.1770000010728836,0.0,1.0,1668050527.882691
355663889.0,3.0,357746000.0,2235.0,18.0,0.65,14.0837875,100.4200099,5.5600000000000005,2.4850001335144043,271.50518798828125,-0.052000001072883606,0.0,1.0,1668050527.98291
355783686.0,3.0,357746100.0,2235.0,18.0,0.65,14.0837875,100.4200077,5.57,2.4280002117156982,271.7704772949219,-0.02200000174343586,0.0,1.0,1668050528.102707
355983572.0,3.0,357746300.0,2235.0,18.0,0.65,14.083787599999999,100.42000329999999,5.58,2.3420000076293945,270.9658203125,-0.12400000542402267,0.0,1.0,1668050528.302593
356083699.0,3.0,357746400.0,2235.0,18.0,0.65,14.083787599999999,100.4200012,5.59,2.3620002269744873,270.55975341796875,0.08100000023841858,0.0,1.0,1668050528.40272
356183639.0,3.0,357746500.0,2235.0,18.0,0.65,14.083787599999999,100.4199991,5.6000000000000005,2.2310001850128174,269.95074462890625,0.1730000078678131,0.0,1.0,1668050528.50266
356283621.0,3.0,357746600.0,2235.0,18.0,0.65,14.0837875,100.41999709999999,5.57,2.197000026702881,269.0977783203125,0.18300001323223114,0.0,1.0,1668050528.602642
356483624.0,3.0,357746800.0,2235.0,18.0,0.65,14.0837873,100.4199932,5.55,2.0370001792907715,267.3887023925781,0.16500000655651093,0.0,1.0,1668050528.802645
356583617.0,3.0,357746900.0,2235.0,18.0,0.65,14.0837872,100.41999129999999,5.53,1.9760000705718994,267.73028564453125,0.18700000643730164,0.0,1.0,1668050528.902638
356683662.0,3.0,357747000.0,2235.0,18.0,0.65,14.083787099999999,100.4199896,5.49,1.9170000553131104,266.6447448730469,0.11500000208616257,0.0,1.0,1668050529.002683
356783720.0,3.0,357747100.0,2235.0,18.0,0.65,14.083787,100.4199879,5.48,1.7390000820159912,266.4622802734375,0.05900000408291817,0.0,1.0,1668050529.102741
356983543.0,3.0,357747300.0,2235.0,18.0,0.65,14.0837869,100.41998489999999,5.42,1.599000096321106,266.4785461425781,0.18200001120567322,0.0,1.0,1668050529.302564
357063684.0,3.0,357747400.0,2235.0,18.0,0.65,14.0837867,100.4199835,5.42,1.5390000343322754,265.6356201171875,0.10600000619888306,0.0,1.0,1668050529.382705
357163675.0,3.0,357747500.0,2235.0,18.0,0.65,14.0837866,100.41998219999999,5.4,1.440000057220459,263.6690368652344,-0.0010000000474974513,0.0,1.0,1668050529.482696
357263788.0,3.0,357747600.0,2235.0,18.0,0.65,14.0837864,100.4199811,5.41,1.2950000762939453,264.34429931640625,-0.05300000309944153,0.0,1.0,1668050529.582809
357383531.0,3.0,357747700.0,2235.0,18.0,0.65,14.083786199999999,100.41998,5.44,1.2610000371932983,261.53936767578125,-0.22100001573562622,0.0,1.0,1668050529.702552
357483523.0,3.0,357747800.0,2235.0,18.0,0.65,14.083786,100.419979,5.47,1.1759999990463257,259.09832763671875,-0.33000001311302185,0.0,1.0,1668050529.8025439
357583751.0,3.0,357747900.0,2235.0,18.0,0.65,14.0837857,100.419978,5.54,1.1110000610351562,258.33123779296875,-0.6380000114440918,0.0,1.0,1668050529.902772
357803591.0,3.0,357748100.0,2235.0,18.0,0.65,14.0837852,100.4199763,5.66,0.9170000553131104,252.11509704589844,-0.8050000667572021,0.0,1.0,1668050530.122612
357983636.0,3.0,357748300.0,2235.0,18.0,0.65,14.0837845,100.4199751,5.82,0.7350000143051147,246.353515625,-0.8320000171661377,0.0,1.0,1668050530.302657
358183770.0,3.0,357748500.0,2235.0,18.0,0.65,14.083783799999999,100.419974,5.94,0.7560000419616699,240.61277770996094,-0.7420000433921814,0.0,1.0,1668050530.502791
358363750.0,3.0,357748700.0,2235.0,18.0,0.65,14.083782999999999,100.4199733,6.0600000000000005,0.5390000343322754,231.82598876953125,-0.6180000305175781,0.0,1.0,1668050530.682771
358463854.0,3.0,357748800.0,2235.0,18.0,0.65,14.0837826,100.419973,6.11,0.6220000386238098,226.9147491455078,-0.5180000066757202,0.0,1.0,1668050530.782875
358583536.0,3.0,357748900.0,2235.0,18.0,0.65,14.0837822,100.4199727,6.16,0.5420000553131104,220.92247009277344,-0.5350000262260437,0.0,1.0,1668050530.902557
358683671.0,3.0,357749000.0,2235.0,18.0,0.65,14.0837817,100.4199725,6.25,0.5750000476837158,218.85916137695312,-0.6310000419616699,0.0,1.0,1668050531.002692
358883688.0,3.0,357749200.0,2235.0,18.0,0.65,14.083781,100.419972,6.41,0.41200003027915955,219.45510864257812,-0.5610000491142273,0.0,1.0,1668050531.202709
358983573.0,3.0,357749300.0,2235.0,18.0,0.65,14.083780599999999,100.4199719,6.46,0.4240000247955322,210.52703857421875,-0.35200002789497375,0.0,1.0,1668050531.302594
359083677.0,3.0,357749400.0,2235.0,18.0,0.65,14.083780299999999,100.4199719,6.53,0.29100000858306885,210.52703857421875,-0.5470000505447388,0.0,1.0,1668050531.402698
359183743.0,3.0,357749500.0,2235.0,18.0,0.65,14.083779999999999,100.4199719,6.6000000000000005,0.31800001859664917,210.52703857421875,-0.42500001192092896,0.0,1.0,1668050531.502764
359383728.0,3.0,357749700.0,2235.0,18.0,0.65,14.0837796,100.419972,6.7,0.1990000158548355,210.52703857421875,-0.4220000207424164,0.0,1.0,1668050531.702749
359583598.0,3.0,357749900.0,2235.0,18.0,0.65,14.083779199999999,100.41997219999999,6.8,0.10500000417232513,210.52703857421875,-0.45000001788139343,0.0,1.0,1668050531.902619
359703632.0,3.0,357750000.0,2235.0,18.0,0.65,14.0837791,100.4199723,6.86,0.14300000667572021,210.52703857421875,-0.3570000231266022,0.0,1.0,1668050532.022653
359883488.0,3.0,357750200.0,2235.0,18.0,0.65,14.083778899999999,100.41997239999999,6.95,0.04200000315904617,210.52703857421875,-0.3360000252723694,0.0,1.0,1668050532.202509
359983583.0,3.0,357750300.0,2235.0,18.0,0.65,14.0837787,100.41997239999999,7.03,0.2200000137090683,210.52703857421875,-0.4310000240802765,0.0,1.0,1668050532.302604
360083747.0,3.0,357750400.0,2235.0,18.0,0.65,14.0837785,100.41997239999999,7.1000000000000005,0.19600000977516174,210.52703857421875,-0.47200003266334534,0.0,1.0,1668050532.402768
360283771.0,3.0,357750600.0,2235.0,18.0,0.65,14.0837781,100.4199723,7.22,0.2240000069141388,210.52703857421875,-0.46700000762939453,0.0,1.0,1668050532.602792
360483688.0,3.0,357750800.0,2235.0,18.0,0.65,14.083777699999999,100.41997219999999,7.34,0.2800000011920929,210.52703857421875,-0.5049999952316284,0.0,1.0,1668050532.802709
360683650.0,3.0,357751000.0,2235.0,18.0,0.65,14.0837773,100.4199721,7.46,0.22200001776218414,210.52703857421875,-0.5240000486373901,0.0,1.0,1668050533.002671
360883674.0,3.0,357751200.0,2235.0,18.0,0.65,14.083777,100.4199718,7.57,0.30400002002716064,210.52703857421875,-0.531000018119812,0.0,1.0,1668050533.202695
361083639.0,3.0,357751400.0,2235.0,18.0,0.65,14.0837769,100.4199713,7.72,0.34700000286102295,210.52703857421875,-0.5520000457763672,0.0,1.0,1668050533.40266
361163692.0,3.0,357751500.0,2235.0,18.0,0.65,14.0837769,100.4199711,7.8100000000000005,0.2980000078678131,210.52703857421875,-0.43800002336502075,0.0,1.0,1668050533.482713
361263713.0,3.0,357751600.0,2235.0,18.0,0.65,14.083777,100.4199709,7.88,0.4320000112056732,210.52703857421875,-0.6390000581741333,0.0,1.0,1668050533.5827339
361383667.0,3.0,357751700.0,2235.0,18.0,0.65,14.0837772,100.4199706,7.94,0.453000009059906,210.52703857421875,-0.5710000395774841,0.0,1.0,1668050533.702688
361583638.0,3.0,357751900.0,2235.0,18.0,0.65,14.083777699999999,100.4199699,8.040000000000001,0.5680000185966492,254.6756134033203,-0.6620000600814819,0.0,1.0,1668050533.902659
361683694.0,3.0,357752000.0,2235.0,18.0,0.65,14.0837779,100.4199695,8.1,0.6170000433921814,271.4591979980469,-0.6550000309944153,0.0,1.0,1668050534.0027149
361883616.0,3.0,357752200.0,2235.0,18.0,0.65,14.083778299999999,100.41996859999999,8.25,0.5480000376701355,282.68896484375,-0.8420000672340393,0.0,1.0,1668050534.202637
361983455.0,3.0,357752300.0,2235.0,18.0,0.65,14.0837785,100.41996809999999,8.32,0.7400000095367432,283.91644287109375,-0.690000057220459,0.0,1.0,1668050534.302476
362083802.0,3.0,357752400.0,2235.0,18.0,0.65,14.0837787,100.41996759999999,8.43,0.6180000305175781,284.4158630371094,-0.7090000510215759,0.0,1.0,1668050534.402823
362283689.0,3.0,357752600.0,2235.0,18.0,0.65,14.0837791,100.4199665,8.55,0.7360000610351562,288.1630859375,-0.7110000252723694,0.0,1.0,1668050534.60271
362483669.0,3.0,357752800.0,2235.0,18.0,0.65,14.0837794,100.4199652,8.66,0.8230000138282776,282.17840576171875,-0.7710000276565552,0.0,1.0,1668050534.80269
362563694.0,3.0,357752900.0,2235.0,18.0,0.65,14.083779499999999,100.4199646,8.75,0.7360000610351562,283.75518798828125,-0.6350000500679016,0.0,1.0,1668050534.882715
362683728.0,3.0,357753000.0,2235.0,18.0,0.65,14.0837796,100.4199639,8.870000000000001,0.8560000658035278,278.10723876953125,-0.7910000085830688,0.0,1.0,1668050535.002749
362883612.0,3.0,357753200.0,2235.0,18.0,0.65,14.0837797,100.4199625,9.06,0.7720000147819519,278.7983703613281,-0.8740000128746033,0.0,1.0,1668050535.202633
363083710.0,3.0,357753400.0,2235.0,18.0,0.65,14.083779999999999,100.4199611,9.19,0.8350000381469727,278.5488586425781,-0.8170000314712524,0.0,1.0,1668050535.402731
363183631.0,3.0,357753500.0,2235.0,18.0,0.65,14.0837799,100.4199605,9.27,0.8040000200271606,268.62493896484375,-0.6490000486373901,0.0,1.0,1668050535.502652
363283648.0,3.0,357753600.0,2235.0,18.0,0.65,14.083779999999999,100.4199598,9.32,0.8650000691413879,274.9124450683594,-0.7100000381469727,0.0,1.0,1668050535.602669
363483317.0,3.0,357753800.0,2235.0,18.0,0.65,14.083779999999999,100.41995829999999,9.48,0.8380000591278076,269.897705078125,-0.7040000557899475,0.0,1.0,1668050535.802338
363583699.0,3.0,357753900.0,2235.0,18.0,0.65,14.083779999999999,100.4199577,9.57,0.5790000557899475,273.1365966796875,-0.7310000061988831,0.0,1.0,1668050535.90272
363683636.0,3.0,357754000.0,2235.0,18.0,0.65,14.0837801,100.4199572,9.61,0.6990000605583191,272.9902648925781,-0.5520000457763672,0.0,1.0,1668050536.002657
363883661.0,3.0,357754200.0,2235.0,18.0,0.65,14.083779999999999,100.4199561,9.73,0.6160000562667847,267.99566650390625,-0.5220000147819519,0.0,1.0,1668050536.202682
363963658.0,3.0,357754300.0,2235.0,18.0,0.65,14.0837799,100.4199556,9.790000000000001,0.5580000281333923,268.24298095703125,-0.6640000343322754,0.0,1.0,1668050536.282679
364063823.0,3.0,357754400.0,2235.0,18.0,0.65,14.0837799,100.4199553,9.86,0.45000001788139343,264.3564453125,-0.5550000071525574,0.0,1.0,1668050536.382844
364183549.0,3.0,357754500.0,2235.0,18.0,0.65,14.0837797,100.4199549,9.92,0.4750000238418579,259.3081970214844,-0.4400000274181366,0.0,1.0,1668050536.50257
364283711.0,3.0,357754600.0,2235.0,18.0,0.65,14.0837797,100.4199546,9.97,0.4520000219345093,265.069091796875,-0.6910000443458557,0.0,1.0,1668050536.602732
364383530.0,3.0,357754700.0,2235.0,18.0,0.65,14.0837796,100.4199543,10.03,0.41100001335144043,255.19631958007812,-0.5300000309944153,0.0,1.0,1668050536.702551
364483805.0,3.0,357754800.0,2235.0,18.0,0.65,14.083779499999999,100.41995399999999,10.11,0.33400002121925354,255.19631958007812,-0.5,0.0,1.0,1668050536.802826
364683623.0,3.0,357755000.0,2235.0,18.0,0.65,14.0837793,100.41995349999999,10.22,0.3290000259876251,255.19631958007812,-0.5640000104904175,0.0,1.0,1668050537.002644
364883672.0,3.0,357755200.0,2235.0,18.0,0.65,14.0837791,100.41995299999999,10.33,0.42500001192092896,253.00498962402344,-0.3360000252723694,0.0,1.0,1668050537.202693
365083631.0,3.0,357755400.0,2235.0,18.0,0.65,14.083778899999999,100.41995229999999,10.35,0.4240000247955322,255.15687561035156,-0.06800000369548798,0.0,1.0,1668050537.402652
365283555.0,3.0,357755600.0,2235.0,18.0,0.65,14.0837787,100.4199517,10.36,0.30300000309944153,255.15687561035156,0.06000000238418579,0.0,1.0,1668050537.602576
365483548.0,3.0,357755800.0,2235.0,18.0,0.65,14.083778599999999,100.4199514,10.35,0.2160000056028366,255.15687561035156,0.11800000816583633,0.0,1.0,1668050537.802569
365583458.0,3.0,357755900.0,2235.0,18.0,0.65,14.0837785,100.4199513,10.36,0.2630000114440918,255.15687561035156,0.14800000190734863,0.0,1.0,1668050537.902479
365683768.0,3.0,357756000.0,2235.0,18.0,0.65,14.083778299999999,100.41995109999999,10.38,0.3270000219345093,244.4866943359375,0.2510000169277191,0.0,1.0,1668050538.002789
365883594.0,3.0,357756200.0,2235.0,18.0,0.65,14.0837778,100.41995089999999,10.36,0.25,244.4866943359375,0.1080000028014183,0.0,1.0,1668050538.202615
365983567.0,3.0,357756300.0,2235.0,18.0,0.65,14.0837776,100.41995089999999,10.35,0.28600001335144043,244.4866943359375,0.04700000211596489,0.0,1.0,1668050538.302588
366083645.0,3.0,357756400.0,2235.0,18.0,0.65,14.0837773,100.41995089999999,10.33,0.40800002217292786,214.8205108642578,0.046000003814697266,0.0,1.0,1668050538.402666
