TimeUS,Dp,Blk,Bytes,FMn,FMx,FAv,timestamp
264609342.0,2.0,499.0,17727.0,46355.0,51130.0,48742.0,1668050436.928363
265611814.0,2.0,499.0,17727.0,46179.0,51082.0,48695.0,1668050437.930835
266614420.0,2.0,502.0,17784.0,46116.0,51159.0,48639.0,1668050438.933441
267617178.0,2.0,497.0,17647.0,45862.0,51165.0,48582.0,1668050439.936199
268619227.0,2.0,491.0,17407.0,46049.0,51122.0,48547.0,1668050440.938248
269621667.0,2.0,501.0,17823.0,46007.0,51162.0,48793.0,1668050441.940688
270624661.0,2.0,499.0,17727.0,45931.0,51028.0,48313.0,1668050442.943682
271627372.0,2.0,499.0,17685.0,45849.0,51147.0,48552.0,1668050443.946393
272629208.0,2.0,497.0,17647.0,45994.0,51029.0,48551.0,1668050444.948229
274632332.0,2.0,258.0,9143.0,46088.0,51120.0,48551.0,1668050446.951353
275634872.0,2.0,527.0,18680.0,45971.0,51153.0,48764.0,1668050447.953893
276636891.0,2.0,496.0,17537.0,46132.0,51083.0,48555.0,1668050448.9559119
277639083.0,2.0,496.0,17586.0,45976.0,51157.0,48659.0,1668050449.958104
278641735.0,2.0,496.0,17579.0,46019.0,51118.0,48415.0,1668050450.960756
279644490.0,2.0,497.0,17663.0,46003.0,51079.0,48557.0,1668050451.963511
280646967.0,2.0,499.0,17727.0,45944.0,51123.0,48628.0,1668050452.965988
281649194.0,2.0,499.0,17685.0,46436.0,51048.0,48794.0,1668050453.968215
282651899.0,2.0,497.0,17647.0,45767.0,51106.0,48484.0,1668050454.97092
283654471.0,2.0,500.0,17776.0,45974.0,51020.0,48606.0,1668050455.973492
284656981.0,2.0,499.0,17743.0,45996.0,51175.0,48523.0,1668050456.976002
285659186.0,2.0,495.0,17567.0,45750.0,50966.0,48454.0,1668050457.9782069
286661763.0,2.0,499.0,17685.0,46139.0,51142.0,48697.0,1668050458.980784
287664622.0,2.0,496.0,17586.0,46043.0,51019.0,48688.0,1668050459.983643
288667187.0,2.0,497.0,17647.0,46404.0,51135.0,48799.0,1668050460.986208
289669336.0,2.0,501.0,17823.0,46048.0,51101.0,48589.0,1668050461.988357
290670884.0,2.0,507.0,17919.0,46100.0,51183.0,48574.0,1668050462.9899049
291673603.0,2.0,495.0,17525.0,45821.0,51145.0,48567.0,1668050463.992624
292676206.0,2.0,496.0,17586.0,45947.0,51155.0,48571.0,1668050464.995227
293678973.0,2.0,494.0,17536.0,46399.0,51040.0,48720.0,1668050465.997994
294680899.0,2.0,501.0,17823.0,45794.0,51083.0,48561.0,1668050466.99992
295681055.0,2.0,501.0,17659.0,46218.0,51062.0,48644.0,1668050468.000076
296683784.0,2.0,503.0,17865.0,46102.0,51136.0,48636.0,1668050469.002805
297686220.0,2.0,496.0,17579.0,46239.0,51160.0,48783.0,1668050470.005241
298688770.0,2.0,496.0,17579.0,46221.0,51011.0,48591.0,1668050471.007791
299690889.0,2.0,497.0,17663.0,46285.0,51080.0,48725.0,1668050472.0099099
300693642.0,2.0,501.0,17759.0,46226.0,51096.0,48773.0,1668050473.012663
301696243.0,2.0,497.0,17605.0,46172.0,51073.0,48763.0,1668050474.015264
302698710.0,2.0,499.0,17727.0,46016.0,51144.0,48630.0,1668050475.017731
303700892.0,2.0,500.0,17746.0,46033.0,51132.0,48531.0,1668050476.019913
304703828.0,2.0,501.0,17823.0,45839.0,51109.0,48496.0,1668050477.022849
305706463.0,2.0,497.0,17647.0,46344.0,51137.0,48727.0,1668050478.025484
306708756.0,2.0,501.0,17765.0,45925.0,51100.0,48584.0,1668050479.027777
307710970.0,2.0,497.0,17647.0,46134.0,51110.0,48736.0,1668050480.029991
308713621.0,2.0,493.0,17487.0,45846.0,51159.0,48402.0,1668050481.032642
309716232.0,2.0,499.0,17727.0,46296.0,51021.0,48687.0,1668050482.035253
310718799.0,2.0,501.0,17823.0,45997.0,51164.0,48602.0,1668050483.03782
311721036.0,2.0,501.0,17765.0,46020.0,51141.0,48556.0,1668050484.040057
312723702.0,2.0,502.0,17886.0,45820.0,51146.0,48379.0,1668050485.042723
313726412.0,2.0,501.0,17795.0,46240.0,51183.0,48829.0,1668050486.045433
314728823.0,2.0,499.0,17727.0,46347.0,51139.0,48774.0,1668050487.047844
315729019.0,2.0,499.0,17743.0,46035.0,51131.0,48486.0,1668050488.04804
316730872.0,2.0,501.0,17765.0,45830.0,51048.0,48429.0,1668050489.049893
317731030.0,2.0,498.0,17694.0,45918.0,51117.0,48584.0,1668050490.050051
318733520.0,2.0,495.0,17567.0,45813.0,51113.0,48596.0,1668050491.052541
319736548.0,2.0,499.0,17727.0,46282.0,51137.0,48676.0,1668050492.055569
320739010.0,2.0,503.0,17903.0,46232.0,51162.0,48913.0,1668050493.058031
321740972.0,2.0,501.0,17765.0,45929.0,51146.0,48422.0,1668050494.059993
322743879.0,2.0,507.0,17980.0,46239.0,51150.0,48669.0,1668050495.0629
323744234.0,2.0,498.0,17696.0,45751.0,51059.0,48525.0,1668050496.063255
324746667.0,2.0,525.0,18654.0,46131.0,51179.0,48778.0,1668050497.065688
325748802.0,2.0,501.0,17823.0,45939.0,51170.0,48486.0,1668050498.067823
326750891.0,2.0,500.0,17704.0,46098.0,51122.0,48691.0,1668050499.069912
327751041.0,2.0,499.0,17727.0,45905.0,51080.0,48503.0,1668050500.070062
328753450.0,2.0,497.0,17647.0,46029.0,51043.0,48547.0,1668050501.072471
329756172.0,2.0,495.0,17567.0,45826.0,51042.0,48440.0,1668050502.075193
330758779.0,2.0,501.0,17823.0,46157.0,51027.0,48724.0,1668050503.0778
331760881.0,2.0,499.0,17685.0,46226.0,51148.0,48669.0,1668050504.079902
332761085.0,2.0,499.0,17727.0,46262.0,51159.0,48802.0,1668050505.080106
333763709.0,2.0,503.0,17935.0,46027.0,51153.0,48604.0,1668050506.08273
334766094.0,2.0,500.0,17758.0,46024.0,51145.0,48565.0,1668050507.085115
335768695.0,2.0,499.0,17743.0,45788.0,51130.0,48694.0,1668050508.087716
