TimeUS,chan,txp,rxp,rxdp,flags,timestamp
300166048.0,1.0,21713.0,284.0,0.0,6.0,1668050472.485069
301168790.0,1.0,21811.0,285.0,0.0,6.0,1668050473.487811
302170844.0,1.0,21909.0,286.0,0.0,6.0,1668050474.489865
303173565.0,1.0,22008.0,287.0,0.0,6.0,1668050475.492586
304176044.0,1.0,22106.0,288.0,0.0,6.0,1668050476.495065
305178659.0,1.0,22204.0,289.0,0.0,6.0,1668050477.49768
306180769.0,1.0,22303.0,290.0,0.0,6.0,1668050478.49979
307183584.0,1.0,22401.0,291.0,0.0,6.0,1668050479.502605
308186056.0,1.0,22499.0,292.0,0.0,6.0,1668050480.505077
309188645.0,1.0,22597.0,293.0,0.0,6.0,1668050481.5076659
310190802.0,1.0,22696.0,294.0,0.0,6.0,1668050482.509823
311193645.0,1.0,22795.0,295.0,0.0,6.0,1668050483.512666
312196286.0,1.0,22893.0,296.0,0.0,6.0,1668050484.515307
313198650.0,1.0,22991.0,297.0,0.0,6.0,1668050485.5176709
314200783.0,1.0,23089.0,298.0,0.0,6.0,1668050486.519804
315203501.0,1.0,23187.0,299.0,0.0,6.0,1668050487.522522
316206013.0,1.0,23285.0,300.0,0.0,6.0,1668050488.525034
317208714.0,1.0,23388.0,301.0,0.0,6.0,1668050489.527735
318210837.0,1.0,23486.0,302.0,0.0,6.0,1668050490.5298579
319213423.0,1.0,23584.0,303.0,0.0,6.0,1668050491.532444
320216046.0,1.0,23683.0,304.0,0.0,6.0,1668050492.535067
321218829.0,1.0,23781.0,305.0,0.0,6.0,1668050493.53785
322220883.0,1.0,23880.0,306.0,0.0,6.0,1668050494.5399039
323223558.0,1.0,23978.0,307.0,0.0,6.0,1668050495.542579
324226037.0,1.0,24076.0,308.0,0.0,6.0,1668050496.545058
325228732.0,1.0,24174.0,309.0,0.0,6.0,1668050497.547753
326230806.0,1.0,24272.0,310.0,0.0,6.0,1668050498.549827
327233399.0,1.0,24370.0,311.0,0.0,6.0,1668050499.55242
328236466.0,1.0,24469.0,312.0,0.0,6.0,1668050500.555487
329238935.0,1.0,24567.0,313.0,0.0,6.0,1668050501.557956
330240848.0,1.0,24666.0,314.0,0.0,6.0,1668050502.559869
331243880.0,1.0,24764.0,315.0,0.0,6.0,1668050503.562901
332244047.0,1.0,24862.0,316.0,0.0,6.0,1668050504.563068
333246155.0,1.0,24961.0,317.0,0.0,6.0,1668050505.565176
334248692.0,1.0,25060.0,318.0,0.0,6.0,1668050506.567713
335250804.0,1.0,25158.0,319.0,0.0,6.0,1668050507.569825
336253441.0,1.0,25256.0,320.0,0.0,6.0,1668050508.572462
337256054.0,1.0,25354.0,321.0,0.0,6.0,1668050509.575075
338258713.0,1.0,25452.0,322.0,0.0,6.0,1668050510.577734
339260913.0,1.0,25551.0,323.0,0.0,6.0,1668050511.579934
340263416.0,1.0,25650.0,324.0,0.0,6.0,1668050512.582437
341266014.0,1.0,25748.0,325.0,0.0,6.0,1668050513.585035
342268678.0,1.0,25846.0,326.0,0.0,6.0,1668050514.587699
343270827.0,1.0,25944.0,327.0,0.0,6.0,1668050515.589848
344273296.0,1.0,26043.0,328.0,0.0,6.0,1668050516.592317
345276488.0,1.0,26147.0,329.0,0.0,6.0,1668050517.595509
346278866.0,1.0,26249.0,330.0,0.0,6.0,1668050518.597887
347280904.0,1.0,26347.0,331.0,0.0,6.0,1668050519.599925
348284388.0,1.0,26445.0,332.0,0.0,6.0,1668050520.603409
349286148.0,1.0,26543.0,333.0,0.0,6.0,1668050521.605169
350288709.0,1.0,26644.0,334.0,0.0,6.0,1668050522.60773
351290924.0,1.0,26742.0,335.0,0.0,6.0,1668050523.609945
352293438.0,1.0,26840.0,336.0,0.0,6.0,1668050524.612459
353296085.0,1.0,26938.0,337.0,0.0,6.0,1668050525.6151059
354298859.0,1.0,27036.0,338.0,0.0,6.0,1668050526.6178799
355300876.0,1.0,27135.0,339.0,0.0,6.0,1668050527.619897
356303795.0,1.0,27233.0,340.0,0.0,6.0,1668050528.622816
357306346.0,1.0,27331.0,341.0,0.0,6.0,1668050529.625367
358308724.0,1.0,27432.0,342.0,0.0,6.0,1668050530.627745
359310853.0,1.0,27531.0,343.0,0.0,6.0,1668050531.629874
360313431.0,1.0,27630.0,344.0,0.0,6.0,1668050532.632452
361316067.0,1.0,27729.0,345.0,0.0,6.0,1668050533.635088
362318681.0,1.0,27827.0,346.0,0.0,6.0,1668050534.637702
363320840.0,1.0,27925.0,347.0,0.0,6.0,1668050535.6398609
364323518.0,1.0,28023.0,348.0,0.0,6.0,1668050536.642539
365326227.0,1.0,28123.0,349.0,0.0,6.0,1668050537.645248
366328840.0,1.0,28222.0,350.0,0.0,6.0,1668050538.647861
367330841.0,1.0,28320.0,351.0,0.0,6.0,1668050539.649862
368333819.0,1.0,28418.0,352.0,0.0,6.0,1668050540.65284
369336235.0,1.0,28516.0,353.0,0.0,6.0,1668050541.655256
370338671.0,1.0,28620.0,354.0,0.0,6.0,1668050542.657692
371340798.0,1.0,28721.0,355.0,0.0,6.0,1668050543.659819
372343569.0,1.0,28823.0,356.0,0.0,6.0,1668050544.66259
373346027.0,1.0,28924.0,357.0,0.0,6.0,1668050545.665048
374348697.0,1.0,29025.0,358.0,0.0,6.0,1668050546.667718
375351002.0,1.0,29126.0,359.0,0.0,6.0,1668050547.670023
376353387.0,1.0,29228.0,360.0,0.0,6.0,1668050548.672408
377356040.0,1.0,29330.0,361.0,0.0,6.0,1668050549.675061
378358649.0,1.0,29431.0,362.0,0.0,6.0,1668050550.67767
379361088.0,1.0,29532.0,363.0,0.0,6.0,1668050551.680109
380363549.0,1.0,29635.0,364.0,0.0,6.0,1668050552.68257
381366029.0,1.0,29736.0,365.0,0.0,6.0,1668050553.68505
382368693.0,1.0,29838.0,366.0,0.0,6.0,1668050554.687714
383370913.0,1.0,29947.0,367.0,0.0,6.0,1668050555.689934
384373302.0,1.0,30049.0,368.0,0.0,6.0,1668050556.692323
385376987.0,1.0,30150.0,369.0,0.0,6.0,1668050557.696008
386377326.0,1.0,30251.0,370.0,0.0,6.0,1668050558.696347
387379609.0,1.0,30352.0,371.0,0.0,6.0,1668050559.69863
388380825.0,1.0,30454.0,372.0,0.0,6.0,1668050560.699846
389384062.0,1.0,30556.0,373.0,0.0,6.0,1668050561.703083
390386260.0,1.0,30658.0,374.0,0.0,6.0,1668050562.705281
391388804.0,1.0,30759.0,375.0,0.0,6.0,1668050563.707825
392390833.0,1.0,30860.0,376.0,0.0,6.0,1668050564.709854
393393371.0,1.0,30961.0,377.0,0.0,6.0,1668050565.712392
394396741.0,1.0,31063.0,378.0,0.0,6.0,1668050566.715762
395399576.0,1.0,31167.0,379.0,0.0,6.0,1668050567.718597
396400903.0,1.0,31268.0,380.0,0.0,6.0,1668050568.719924
397401089.0,1.0,31369.0,381.0,0.0,6.0,1668050569.72011
398403596.0,1.0,31470.0,382.0,0.0,6.0,1668050570.722617
399406674.0,1.0,31573.0,383.0,0.0,6.0,1668050571.725695
400408780.0,1.0,31679.0,384.0,0.0,6.0,1668050572.727801
401410844.0,1.0,31780.0,385.0,0.0,6.0,1668050573.729865
402413512.0,1.0,31881.0,386.0,0.0,6.0,1668050574.732533
403416863.0,1.0,31982.0,386.0,0.0,6.0,1668050575.735884
404419372.0,1.0,32083.0,388.0,0.0,6.0,1668050576.738393
405420869.0,1.0,32185.0,389.0,0.0,6.0,1668050577.73989
406423718.0,1.0,32286.0,390.0,0.0,6.0,1668050578.742739
407426202.0,1.0,32387.0,391.0,0.0,6.0,1668050579.745223
408428837.0,1.0,32488.0,392.0,0.0,6.0,1668050580.747858
409430882.0,1.0,32589.0,393.0,0.0,6.0,1668050581.749903
410433636.0,1.0,32692.0,394.0,0.0,6.0,1668050582.752657
411436297.0,1.0,32793.0,395.0,0.0,6.0,1668050583.755318
412438754.0,1.0,32894.0,396.0,0.0,6.0,1668050584.757775
413440835.0,1.0,32995.0,397.0,0.0,6.0,1668050585.759856
414443912.0,1.0,33096.0,398.0,0.0,6.0,1668050586.762933
415446274.0,1.0,33197.0,399.0,0.0,6.0,1668050587.765295
416449315.0,1.0,33299.0,400.0,0.0,6.0,1668050588.768336
417450968.0,1.0,33400.0,401.0,0.0,6.0,1668050589.769989
418453596.0,1.0,33501.0,402.0,0.0,6.0,1668050590.772617
419456204.0,1.0,33602.0,403.0,0.0,6.0,1668050591.775225
420458747.0,1.0,33704.0,404.0,0.0,6.0,1668050592.777768
421460854.0,1.0,33806.0,405.0,0.0,6.0,1668050593.779875
422461024.0,1.0,33907.0,406.0,0.0,6.0,1668050594.780045
423463656.0,1.0,34008.0,407.0,0.0,6.0,1668050595.782677
424466173.0,1.0,34109.0,408.0,0.0,6.0,1668050596.785194
425468778.0,1.0,34212.0,409.0,0.0,6.0,1668050597.787799
426471001.0,1.0,34313.0,410.0,0.0,6.0,1668050598.790022
427473450.0,1.0,34415.0,411.0,0.0,6.0,1668050599.792471
428477063.0,1.0,34516.0,412.0,0.0,6.0,1668050600.796084
429479764.0,1.0,34617.0,413.0,0.0,6.0,1668050601.798785
430480864.0,1.0,34719.0,414.0,0.0,6.0,1668050602.799885
431483913.0,1.0,34820.0,415.0,0.0,6.0,1668050603.802934
432484082.0,1.0,34922.0,416.0,0.0,6.0,1668050604.803103
433486533.0,1.0,35023.0,417.0,0.0,6.0,1668050605.805554
434488891.0,1.0,35124.0,418.0,0.0,6.0,1668050606.8079119
435490858.0,1.0,35225.0,419.0,0.0,6.0,1668050607.809879
436493581.0,1.0,35326.0,420.0,0.0,6.0,1668050608.812602
437496442.0,1.0,35427.0,421.0,0.0,6.0,1668050609.815463
438498671.0,1.0,35529.0,422.0,0.0,6.0,1668050610.817692
439500857.0,1.0,35634.0,423.0,0.0,6.0,1668050611.819878
440503648.0,1.0,35739.0,424.0,0.0,6.0,1668050612.822669
441506249.0,1.0,35846.0,425.0,0.0,6.0,1668050613.82527
442508743.0,1.0,35950.0,426.0,0.0,6.0,1668050614.827764
443510904.0,1.0,36056.0,427.0,0.0,6.0,1668050615.829925
444511088.0,1.0,36157.0,428.0,0.0,6.0,1668050616.830109
445513544.0,1.0,36263.0,429.0,0.0,6.0,1668050617.832565
446516277.0,1.0,36368.0,430.0,0.0,6.0,1668050618.835298
447518776.0,1.0,36469.0,431.0,0.0,6.0,1668050619.837797
448521036.0,1.0,36571.0,432.0,0.0,6.0,1668050620.840057
449523669.0,1.0,36672.0,433.0,0.0,6.0,1668050621.84269
450526255.0,1.0,36774.0,434.0,0.0,6.0,1668050622.8452759
451528812.0,1.0,36875.0,435.0,0.0,6.0,1668050623.847833
452530874.0,1.0,36976.0,436.0,0.0,6.0,1668050624.849895
453533637.0,1.0,37077.0,437.0,0.0,6.0,1668050625.852658
454536383.0,1.0,37179.0,438.0,0.0,6.0,1668050626.855404
455538762.0,1.0,37280.0,439.0,0.0,6.0,1668050627.857783
456540859.0,1.0,37383.0,440.0,0.0,6.0,1668050628.85988
457543714.0,1.0,37484.0,441.0,0.0,6.0,1668050629.862735
458546108.0,1.0,37585.0,442.0,0.0,6.0,1668050630.865129
459548752.0,1.0,37687.0,443.0,0.0,6.0,1668050631.867773
460550866.0,1.0,37789.0,444.0,0.0,6.0,1668050632.8698869
461553592.0,1.0,37890.0,445.0,0.0,6.0,1668050633.872613
462556359.0,1.0,37991.0,446.0,0.0,6.0,1668050634.87538
463558769.0,1.0,38092.0,447.0,0.0,6.0,1668050635.87779
464560873.0,1.0,38193.0,448.0,0.0,6.0,1668050636.879894
465561068.0,1.0,38295.0,449.0,0.0,6.0,1668050637.880089
466563559.0,1.0,38396.0,450.0,0.0,6.0,1668050638.88258
467566156.0,1.0,38497.0,451.0,0.0,6.0,1668050639.885177
468568814.0,1.0,38598.0,452.0,0.0,6.0,1668050640.887835
469570894.0,1.0,38699.0,453.0,0.0,6.0,1668050641.889915
470571056.0,1.0,38802.0,454.0,0.0,6.0,1668050642.8900769
471573534.0,1.0,38903.0,455.0,0.0,6.0,1668050643.892555
472577119.0,1.0,39004.0,456.0,0.0,6.0,1668050644.89614
473579788.0,1.0,39105.0,457.0,0.0,6.0,1668050645.898809
474580948.0,1.0,39206.0,458.0,0.0,6.0,1668050646.899969
475583878.0,1.0,39307.0,459.0,0.0,6.0,1668050647.902899
476584034.0,1.0,39409.0,460.0,0.0,6.0,1668050648.903055
477586506.0,1.0,39510.0,461.0,0.0,6.0,1668050649.9055269
478588843.0,1.0,39611.0,462.0,0.0,6.0,1668050650.907864
479590857.0,1.0,39712.0,463.0,0.0,6.0,1668050651.909878
480593551.0,1.0,39814.0,464.0,0.0,6.0,1668050652.912572
481596445.0,1.0,39916.0,465.0,0.0,6.0,1668050653.915466
482598798.0,1.0,40017.0,466.0,0.0,6.0,1668050654.917819
483600892.0,1.0,40118.0,467.0,0.0,6.0,1668050655.919913
484601048.0,1.0,40219.0,468.0,0.0,6.0,1668050656.920069
485603611.0,1.0,40320.0,469.0,0.0,6.0,1668050657.922632
486606201.0,1.0,40421.0,470.0,0.0,6.0,1668050658.925222
487608861.0,1.0,40529.0,471.0,0.0,6.0,1668050659.927882
488610862.0,1.0,40630.0,472.0,0.0,6.0,1668050660.929883
489613598.0,1.0,40731.0,473.0,0.0,6.0,1668050661.932619
490616230.0,1.0,40833.0,474.0,0.0,6.0,1668050662.935251
491618781.0,1.0,40934.0,475.0,0.0,6.0,1668050663.937802
492621040.0,1.0,41036.0,476.0,0.0,6.0,1668050664.940061
493623466.0,1.0,41137.0,477.0,0.0,6.0,1668050665.942487
494626179.0,1.0,41238.0,478.0,0.0,6.0,1668050666.9452
495628913.0,1.0,41339.0,479.0,0.0,6.0,1668050667.947934
496630864.0,1.0,41440.0,480.0,0.0,6.0,1668050668.949885
497633688.0,1.0,41541.0,481.0,0.0,6.0,1668050669.952709
498636365.0,1.0,41643.0,482.0,0.0,6.0,1668050670.955386
499638798.0,1.0,41744.0,483.0,0.0,6.0,1668050671.957819
500640899.0,1.0,41846.0,484.0,0.0,6.0,1668050672.95992
501643834.0,1.0,41947.0,485.0,0.0,6.0,1668050673.962855
