TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S,timestamp
221040809.0,-453.0,93.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221040796.0,1668050393.35983
221158495.0,-446.0,92.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221158482.0,1668050393.477516
221258452.0,-445.0,92.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221258439.0,1668050393.577473
221358469.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221358456.0,1668050393.67749
221458618.0,-453.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221458601.0,1668050393.777639
221558804.0,-453.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221558792.0,1668050393.877825
221658408.0,-452.0,95.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221658395.0,1668050393.977429
221758703.0,-453.0,93.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221758645.0,1668050394.077724
221858863.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221858850.0,1668050394.177884
221958712.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221958699.0,1668050394.277733
222058682.0,-451.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222058669.0,1668050394.377703
222158517.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222158498.0,1668050394.4775379
222258824.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222258811.0,1668050394.577845
222358655.0,-451.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222358641.0,1668050394.677676
222458858.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222458786.0,1668050394.777879
222558655.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222558642.0,1668050394.877676
222658787.0,-452.0,94.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222658774.0,1668050394.977808
222758663.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222758650.0,1668050395.077684
222858392.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222858379.0,1668050395.177413
222958878.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222958865.0,1668050395.277899
223058850.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223058834.0,1668050395.377871
223158786.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223158772.0,1668050395.477807
223258917.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223258892.0,1668050395.577938
223358477.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223358464.0,1668050395.677498
223458702.0,-451.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223458685.0,1668050395.777723
223558719.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223558706.0,1668050395.87774
223658692.0,-453.0,93.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223658678.0,1668050395.9777129
223758420.0,-453.0,93.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223758407.0,1668050396.077441
223858736.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223858698.0,1668050396.177757
223958511.0,-452.0,93.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223958498.0,1668050396.277532
224058734.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224058721.0,1668050396.377755
224158784.0,-452.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224158767.0,1668050396.477805
224258791.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224258774.0,1668050396.577812
224358716.0,-452.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224358703.0,1668050396.677737
227258617.0,-448.0,91.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227258447.0,1668050399.577638
227370773.0,-446.0,93.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227370760.0,1668050399.689794
227470696.0,-444.0,93.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227470683.0,1668050399.789717
227571031.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227571017.0,1668050399.890052
227670404.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227670391.0,1668050399.989425
227770657.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227770644.0,1668050400.089678
227870421.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227870408.0,1668050400.189442
227970598.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227970585.0,1668050400.289619
228070853.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228070840.0,1668050400.389874
228170446.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228170433.0,1668050400.489467
228270546.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228270442.0,1668050400.589567
228370691.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228370678.0,1668050400.689712
228470779.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228470765.0,1668050400.7898
228570841.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228570828.0,1668050400.889862
228670875.0,-451.0,93.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228670862.0,1668050400.989896
228770719.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228770706.0,1668050401.08974
228870568.0,-452.0,93.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228870556.0,1668050401.189589
228970825.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228970812.0,1668050401.289846
229070816.0,-448.0,92.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229070803.0,1668050401.389837
229170922.0,-445.0,91.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229170909.0,1668050401.489943
229270735.0,-446.0,91.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229270722.0,1668050401.589756
229370749.0,-446.0,93.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229370730.0,1668050401.68977
229470391.0,-446.0,92.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229470378.0,1668050401.789412
229570790.0,-448.0,92.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229570776.0,1668050401.889811
229670886.0,-445.0,92.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229670872.0,1668050401.989907
229770643.0,-451.0,94.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229770630.0,1668050402.089664
229870601.0,-453.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229870588.0,1668050402.189622
229970756.0,-453.0,94.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229970743.0,1668050402.289777
230070803.0,-451.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230070790.0,1668050402.389824
233070811.0,-452.0,92.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233070739.0,1668050405.389832
233183825.0,-448.0,92.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233183812.0,1668050405.502846
233284028.0,-443.0,91.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233283911.0,1668050405.603049
233384141.0,-450.0,91.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233384128.0,1668050405.703162
233483934.0,-452.0,91.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233483921.0,1668050405.802955
233583979.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233583962.0,1668050405.9029999
233684224.0,-453.0,93.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233684212.0,1668050406.0032449
233783857.0,-453.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233783843.0,1668050406.102878
233883823.0,-451.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233883811.0,1668050406.202844
233984109.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233984072.0,1668050406.30313
234084027.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234084013.0,1668050406.403048
234184124.0,-451.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234184112.0,1668050406.503145
234284052.0,-452.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234284015.0,1668050406.603073
234383916.0,-451.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234383903.0,1668050406.702937
234483960.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234483895.0,1668050406.802981
234584157.0,-451.0,92.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234584144.0,1668050406.903178
234684099.0,-451.0,93.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234684086.0,1668050407.00312
234784177.0,-453.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234784123.0,1668050407.103198
234883896.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234883883.0,1668050407.202917
234983901.0,-452.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234983888.0,1668050407.302922
235084190.0,-448.0,92.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235084086.0,1668050407.4032109
235184205.0,-444.0,91.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235184089.0,1668050407.503226
235284102.0,-450.0,91.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235284089.0,1668050407.603123
235384322.0,-447.0,92.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235384267.0,1668050407.703343
235484125.0,-444.0,92.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235484089.0,1668050407.803146
235583991.0,-447.0,91.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235583917.0,1668050407.903012
235684141.0,-446.0,93.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235684128.0,1668050408.003162
238383736.0,-449.0,91.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238383723.0,1668050410.702757
238495706.0,-444.0,90.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238495693.0,1668050410.814727
238595905.0,-447.0,93.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238595888.0,1668050410.914926
238695790.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238695777.0,1668050411.014811
238795893.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238795879.0,1668050411.114914
238895828.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238895815.0,1668050411.214849
238995768.0,-453.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238995708.0,1668050411.314789
239095906.0,-452.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239095892.0,1668050411.414927
239195754.0,-451.0,92.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239195741.0,1668050411.514775
239295948.0,-451.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239295875.0,1668050411.614969
239395791.0,-451.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239395775.0,1668050411.714812
239495916.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239495903.0,1668050411.8149369
239595846.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239595832.0,1668050411.914867
239695942.0,-451.0,93.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239695929.0,1668050412.014963
239795797.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239795784.0,1668050412.114818
239895757.0,-453.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239895743.0,1668050412.214778
239995814.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239995796.0,1668050412.314835
240095779.0,-452.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240095766.0,1668050412.4148
240195755.0,-452.0,91.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240195741.0,1668050412.514776
240295782.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240295768.0,1668050412.614803
240395865.0,-452.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240395852.0,1668050412.714886
240495817.0,-451.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240495804.0,1668050412.814838
240595744.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240595731.0,1668050412.914765
240695750.0,-452.0,93.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240695737.0,1668050413.014771
240795929.0,-453.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240795916.0,1668050413.11495
240895901.0,-453.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240895888.0,1668050413.214922
240995850.0,-453.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240995836.0,1668050413.314871
241095831.0,-447.0,91.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241095817.0,1668050413.414852
241195763.0,-443.0,92.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241195750.0,1668050413.514784
241296119.0,-446.0,92.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241296106.0,1668050413.61514
241395818.0,-447.0,93.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241395805.0,1668050413.714839
241495765.0,-445.0,91.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241495708.0,1668050413.814786
241595900.0,-448.0,91.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241595887.0,1668050413.914921
241695769.0,-446.0,92.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241695756.0,1668050414.01479
241795872.0,-452.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241795855.0,1668050414.114893
241895755.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241895742.0,1668050414.214776
241995864.0,-453.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241995852.0,1668050414.314885
242095866.0,-452.0,91.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242095853.0,1668050414.414887
242195832.0,-451.0,91.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242195820.0,1668050414.514853
242295791.0,-451.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242295778.0,1668050414.614812
242395804.0,-452.0,92.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242395791.0,1668050414.714825
242495809.0,-452.0,91.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242495780.0,1668050414.81483
242595726.0,-451.0,91.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242595667.0,1668050414.914747
242695805.0,-452.0,91.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242695792.0,1668050415.014826
242796161.0,-452.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242796147.0,1668050415.115182
242895876.0,-452.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242895808.0,1668050415.214897
242995751.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242995737.0,1668050415.314772
243095856.0,-452.0,91.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243095843.0,1668050415.414877
243195803.0,-452.0,91.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243195790.0,1668050415.514824
243295792.0,-451.0,91.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243295734.0,1668050415.614813
243395926.0,-452.0,93.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243395909.0,1668050415.714947
246495849.0,-448.0,91.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246495836.0,1668050418.8148699
246607692.0,-442.0,92.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246607679.0,1668050418.926713
246707618.0,-444.0,94.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246707489.0,1668050419.026639
246807703.0,-453.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246807687.0,1668050419.126724
246907646.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246907554.0,1668050419.226667
247007746.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247007732.0,1668050419.326767
247107832.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247107819.0,1668050419.426853
247207618.0,-452.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247207517.0,1668050419.526639
247307747.0,-452.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247307734.0,1668050419.6267679
247407636.0,-451.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247407516.0,1668050419.726657
247507688.0,-451.0,93.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247507675.0,1668050419.826709
247607677.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247607663.0,1668050419.926698
247707783.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247707770.0,1668050420.026804
247807574.0,-453.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247807561.0,1668050420.126595
247907661.0,-452.0,92.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247907648.0,1668050420.226682
248007673.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248007660.0,1668050420.326694
248107608.0,-452.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248107595.0,1668050420.426629
248207668.0,-451.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248207655.0,1668050420.526689
248307695.0,-451.0,93.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248307682.0,1668050420.626716
248407710.0,-451.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248407696.0,1668050420.726731
248507612.0,-452.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248507598.0,1668050420.826633
248607672.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248607658.0,1668050420.926693
248707616.0,-451.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248707599.0,1668050421.026637
248807688.0,-452.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248807675.0,1668050421.126709
248907684.0,-452.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248907671.0,1668050421.226705
249007604.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249007541.0,1668050421.3266249
249107674.0,-451.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249107660.0,1668050421.4266949
249207695.0,-450.0,92.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249207682.0,1668050421.526716
249307665.0,-450.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249307651.0,1668050421.626686
249407733.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249407609.0,1668050421.726754
249507692.0,-452.0,92.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249507679.0,1668050421.826713
249607610.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249607596.0,1668050421.926631
249707655.0,-451.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249707639.0,1668050422.026676
249807658.0,-451.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249807645.0,1668050422.126679
252807633.0,-452.0,91.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252807620.0,1668050425.126654
252919492.0,-445.0,91.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252919441.0,1668050425.238513
253019654.0,-445.0,92.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253019641.0,1668050425.338675
253119598.0,-448.0,91.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253119585.0,1668050425.438619
253219608.0,-452.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253219596.0,1668050425.538629
253319619.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253319606.0,1668050425.63864
253419551.0,-451.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253419537.0,1668050425.738572
253519643.0,-451.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253519630.0,1668050425.838664
253619533.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253619504.0,1668050425.938554
253719610.0,-451.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253719597.0,1668050426.038631
253819620.0,-451.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253819604.0,1668050426.1386409
253919667.0,-453.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253919654.0,1668050426.238688
254019680.0,-452.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254019667.0,1668050426.338701
254119476.0,-450.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254119463.0,1668050426.438497
254219620.0,-451.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254219608.0,1668050426.538641
254319590.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254319577.0,1668050426.638611
254419605.0,-452.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254419592.0,1668050426.738626
254519498.0,-451.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254519485.0,1668050426.838519
254619654.0,-451.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254619641.0,1668050426.938675
254719759.0,-453.0,92.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254719745.0,1668050427.03878
254819693.0,-453.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254819680.0,1668050427.138714
254919637.0,-453.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254919625.0,1668050427.238658
255019570.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255019557.0,1668050427.338591
255119617.0,-452.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255119604.0,1668050427.438638
255219503.0,-452.0,92.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255219449.0,1668050427.538524
255319632.0,-451.0,93.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255319619.0,1668050427.638653
255419589.0,-451.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255419477.0,1668050427.73861
255519619.0,-451.0,93.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255519605.0,1668050427.83864
258419667.0,-447.0,92.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258419654.0,1668050430.738688
258531810.0,-444.0,91.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258531797.0,1668050430.850831
258631748.0,-445.0,94.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258631735.0,1668050430.950769
258731618.0,-450.0,93.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258731577.0,1668050431.050639
258831762.0,-453.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258831749.0,1668050431.150783
258931713.0,-452.0,93.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258931655.0,1668050431.250734
259031751.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259031735.0,1668050431.350772
259131649.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259131589.0,1668050431.45067
259231697.0,-451.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259231681.0,1668050431.550718
259331693.0,-452.0,93.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259331681.0,1668050431.650714
259431801.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259431785.0,1668050431.750822
259531716.0,-451.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259531703.0,1668050431.850737
259631703.0,-452.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259631690.0,1668050431.950724
259731807.0,-452.0,92.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259731783.0,1668050432.050828
259831729.0,-452.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259831715.0,1668050432.15075
259931734.0,-452.0,93.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259931721.0,1668050432.250755
260031668.0,-451.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260031655.0,1668050432.350689
260131739.0,-451.0,93.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260131725.0,1668050432.45076
260231819.0,-452.0,91.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260231806.0,1668050432.55084
260331819.0,-452.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260331806.0,1668050432.65084
260431784.0,-452.0,92.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260431771.0,1668050432.750805
260531627.0,-451.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260531614.0,1668050432.850648
260631741.0,-451.0,93.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260631728.0,1668050432.950762
260731713.0,-452.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260731700.0,1668050433.050734
260831769.0,-453.0,92.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260831756.0,1668050433.15079
