TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,timestamp
1189286431.0,0.004944488871842623,0.0005824039108119905,0.0026526085566729307,0.13377955555915833,0.2020917534828186,-9.895193099975586,0.0,0.0,44.132896423339844,1.0,1.0,999.0,999.0,1668051361.605452
