TimeUS,Name,Value,timestamp
220933295,GPS_MIN_DGPS,100.0,1668050393.252316
220933394,GPS_SBAS_MODE,2.0,1668050393.252415
220933437,GPS_MIN_ELEV,-100.0,1668050393.252458
220933455,GPS_INJECT_TO,127.0,1668050393.252476
220933472,GPS_SBP_LOGMASK,-256.0,1668050393.252493
220933489,GPS_RAW_DATA,0.0,1668050393.25251
220933507,GPS_GNSS_MODE,0.0,1668050393.252528
220933526,GPS_SAVE_CFG,2.0,1668050393.252547
220933601,GPS_GNSS_MODE2,0.0,1668050393.252622
220933622,GPS_AUTO_CONFIG,1.0,1668050393.2526429
220933639,GPS_RATE_MS,100.0,1668050393.25266
220933657,GPS_RATE_MS2,200.0,1668050393.252678
220933677,GPS_POS1_X,0.0,1668050393.252698
220933695,GPS_POS1_Y,0.0,1668050393.252716
220933713,GPS_POS1_Z,0.0,1668050393.252734
220933792,GPS_POS2_X,0.0,1668050393.252813
220933821,GPS_POS2_Y,0.0,1668050393.252842
220933839,GPS_POS2_Z,0.0,1668050393.25286
220933857,GPS_DELAY_MS,0.0,1668050393.252878
220933875,GPS_DELAY_MS2,0.0,1668050393.252896
220933932,GPS_BLEND_MASK,5.0,1668050393.252953
220934039,GPS_BLEND_TC,10.0,1668050393.25306
220934058,SCHED_DEBUG,0.0,1668050393.253079
220934073,SCHED_LOOP_RATE,400.0,1668050393.253094
220934089,FENCE_ENABLE,0.0,1668050393.25311
220934105,FENCE_TYPE,0.0,1668050393.253126
220934121,FENCE_ACTION,0.0,1668050393.2531419
220934178,FENCE_ALT_MAX,50.0,1668050393.253199
220934234,FENCE_RADIUS,1000.0,1668050393.253255
220934250,FENCE_MARGIN,1.0,1668050393.253271
220934268,FENCE_TOTAL,0.0,1668050393.253289
220934285,AVOID_ENABLE,0.0,1668050393.253306
220934300,AVOID_ANGLE_MAX,2000.0,1668050393.253321
220934315,AVOID_DIST_MAX,30.0,1668050393.253336
220934412,AVOID_MARGIN,10.0,1668050393.253433
220934430,AVOID_BEHAVE,1.0,1668050393.2534509
220934446,RALLY_TOTAL,0.0,1668050393.253467
220934461,RALLY_LIMIT_KM,0.30000001192092896,1668050393.253482
220934477,RALLY_INCL_HOME,1.0,1668050393.253498
220934493,MOT_YAW_HEADROOM,80.0,1668050393.253514
220934507,MOT_THST_EXPO,0.800000011920929,1668050393.2535279
220934522,MOT_SPIN_MAX,1.0,1668050393.253543
220934538,MOT_BAT_VOLT_MAX,58.79999542236328,1668050393.2535589
220934613,MOT_BAT_VOLT_MIN,49.0,1668050393.253634
220934629,MOT_BAT_CURR_MAX,0.0,1668050393.25365
220934647,MOT_PWM_TYPE,0.0,1668050393.253668
220934663,MOT_PWM_MIN,1050.0,1668050393.253684
220934679,MOT_PWM_MAX,1950.0,1668050393.2537
220934695,MOT_SPIN_MIN,0.07999999821186066,1668050393.253716
220934712,MOT_SPIN_ARM,0.07000000029802322,1668050393.253733
220934812,MOT_BAT_CURR_TC,5.0,1668050393.253833
220934829,MOT_THST_HOVER,0.1599999964237213,1668050393.25385
220934848,MOT_HOVER_LEARN,2.0,1668050393.253869
220934867,MOT_SAFE_DISARM,0.0,1668050393.253888
220934884,MOT_SPOOL_TIME,1.0,1668050393.253905
220934936,MOT_BOOST_SCALE,0.0,1668050393.253957
220935044,MOT_BAT_IDX,0.0,1668050393.254065
220935063,MOT_SLEW_UP_TIME,0.0,1668050393.2540839
220935084,MOT_SLEW_DN_TIME,0.0,1668050393.254105
220935103,MOT_SAFE_TIME,1.0,1668050393.254124
220935121,RCMAP_ROLL,1.0,1668050393.254142
220935178,RCMAP_PITCH,2.0,1668050393.254199
220935253,RCMAP_THROTTLE,3.0,1668050393.254274
220935271,RCMAP_YAW,4.0,1668050393.254292
220935288,EK2_ENABLE,1.0,1668050393.254309
220935304,EK2_GPS_TYPE,0.0,1668050393.254325
220935319,EK2_VELNE_M_NSE,0.5,1668050393.25434
220935334,EK2_VELD_M_NSE,0.699999988079071,1668050393.254355
220935401,EK2_VEL_I_GATE,500.0,1668050393.254422
220935443,EK2_POSNE_M_NSE,0.5,1668050393.254464
220935459,EK2_POS_I_GATE,500.0,1668050393.25448
220935476,EK2_GLITCH_RAD,25.0,1668050393.254497
220935494,EK2_ALT_SOURCE,0.0,1668050393.254515
220935511,EK2_ALT_M_NSE,9.800000190734863,1668050393.254532
220935527,EK2_HGT_I_GATE,500.0,1668050393.254548
220935587,EK2_HGT_DELAY,60.0,1668050393.254608
220935605,EK2_MAG_M_NSE,0.05000000074505806,1668050393.254626
220935641,EK2_MAG_CAL,3.0,1668050393.254662
220935658,EK2_MAG_I_GATE,300.0,1668050393.254679
220935676,EK2_EAS_M_NSE,1.399999976158142,1668050393.254697
220935694,EK2_EAS_I_GATE,400.0,1668050393.254715
220935712,EK2_RNG_M_NSE,0.5,1668050393.254733
220935789,EK2_RNG_I_GATE,500.0,1668050393.25481
220935815,EK2_MAX_FLOW,2.5,1668050393.254836
220935833,EK2_FLOW_M_NSE,0.25,1668050393.254854
220935852,EK2_FLOW_I_GATE,300.0,1668050393.254873
220935909,EK2_FLOW_DELAY,10.0,1668050393.25493
220936019,EK2_GYRO_P_NSE,0.029999999329447746,1668050393.25504
220936039,EK2_ACC_P_NSE,0.6000000238418579,1668050393.25506
220936058,EK2_GBIAS_P_NSE,9.999999747378752e-05,1668050393.255079
220936078,EK2_GSCL_P_NSE,0.0005000000237487257,1668050393.255099
220936097,EK2_ABIAS_P_NSE,0.004999999888241291,1668050393.255118
220936158,EK2_WIND_P_NSE,0.10000000149011612,1668050393.255179
220936218,EK2_WIND_PSCALE,0.5,1668050393.255239
220936242,EK2_GPS_CHECK,31.0,1668050393.255263
220936265,EK2_IMU_MASK,3.0,1668050393.255286
220936286,EK2_CHECK_SCALE,100.0,1668050393.255307
220936341,EK2_NOAID_M_NSE,10.0,1668050393.255362
220936442,EK2_LOG_MASK,1.0,1668050393.255463
220936465,EK2_YAW_M_NSE,0.5,1668050393.255486
220936486,EK2_YAW_I_GATE,300.0,1668050393.255507
220936511,EK2_TAU_OUTPUT,25.0,1668050393.255532
220936533,EK2_MAGE_P_NSE,0.0010000000474974513,1668050393.255554
220936598,EK2_MAGB_P_NSE,9.999999747378752e-05,1668050393.255619
220936640,EK2_RNG_USE_HGT,70.0,1668050393.255661
220936662,EK2_TERR_GRAD,0.10000000149011612,1668050393.255683
220936685,EK2_BCN_M_NSE,1.0,1668050393.255706
220936708,EK2_BCN_I_GTE,500.0,1668050393.255729
220936789,EK2_BCN_DELAY,50.0,1668050393.25581
220936813,EK2_RNG_USE_SPD,6.0,1668050393.255834
220936847,EK2_MAG_MASK,0.0,1668050393.255868
220936961,EK2_OGN_HGT_MASK,0.0,1668050393.255982
220937015,EK2_EXTNAV_DELAY,10.0,1668050393.256036
220937047,EK2_FLOW_USE,1.0,1668050393.256068
220937071,EK2_MAG_EF_LIM,50.0,1668050393.256092
220937135,EK2_HRT_FILT,2.0,1668050393.256156
220937511,EK3_ENABLE,0.0,1668050393.256532
220937534,MIS_TOTAL,0.0,1668050393.256555
220937592,MIS_RESTART,0.0,1668050393.256613
220937608,MIS_OPTIONS,0.0,1668050393.256629
220937668,RSSI_TYPE,0.0,1668050393.256689
220937687,RNGFND1_TYPE,11.0,1668050393.256708
220937710,RNGFND1_PIN,-1.0,1668050393.256731
220937783,RNGFND1_SCALING,3.0,1668050393.256804
220937801,RNGFND1_OFFSET,0.0,1668050393.2568219
220937828,RNGFND1_FUNCTION,0.0,1668050393.256849
220937846,RNGFND1_MIN_CM,450.0,1668050393.256867
220937864,RNGFND1_MAX_CM,5000.0,1668050393.256885
220937997,RNGFND1_STOP_PIN,-1.0,1668050393.257018
220938020,RNGFND1_RMETRIC,1.0,1668050393.257041
220938038,RNGFND1_PWRRNG,0.0,1668050393.257059
220938059,RNGFND1_GNDCLEAR,10.0,1668050393.25708
220938152,RNGFND1_ADDR,0.0,1668050393.257173
220938215,RNGFND1_POS_X,0.0,1668050393.257236
220938236,RNGFND1_POS_Y,0.0,1668050393.257257
220938255,RNGFND1_POS_Z,0.0,1668050393.257276
220938276,RNGFND1_ORIENT,0.0,1668050393.257297
220938300,RNGFND2_TYPE,11.0,1668050393.257321
220938435,RNGFND2_PIN,-1.0,1668050393.257456
220938459,RNGFND2_SCALING,3.0,1668050393.25748
220938647,RNGFND2_OFFSET,0.0,1668050393.257668
220938691,RNGFND2_FUNCTION,0.0,1668050393.257712
220938713,RNGFND2_MIN_CM,10.0,1668050393.257734
220938735,RNGFND2_MAX_CM,2000.0,1668050393.257756
220938760,RNGFND2_STOP_PIN,-1.0,1668050393.257781
220938925,RNGFND2_RMETRIC,1.0,1668050393.257946
220938953,RNGFND2_PWRRNG,0.0,1668050393.257974
220938980,RNGFND2_GNDCLEAR,12.0,1668050393.258001
220939010,RNGFND2_ADDR,0.0,1668050393.258031
220939136,RNGFND2_POS_X,0.0,1668050393.258157
220939195,RNGFND2_POS_Y,0.0,1668050393.258216
220939219,RNGFND2_POS_Z,0.0,1668050393.25824
220939340,RNGFND2_ORIENT,25.0,1668050393.258361
220939410,RNGFND3_TYPE,0.0,1668050393.258431
220939441,RNGFND3_PIN,-1.0,1668050393.258462
220939466,RNGFND3_SCALING,3.0,1668050393.258487
220939527,RNGFND3_OFFSET,0.0,1668050393.258548
220939630,RNGFND3_FUNCTION,0.0,1668050393.258651
220939661,RNGFND3_MIN_CM,20.0,1668050393.258682
220939704,RNGFND3_MAX_CM,700.0,1668050393.258725
220939778,RNGFND3_STOP_PIN,-1.0,1668050393.258799
220939809,RNGFND3_RMETRIC,1.0,1668050393.25883
220939842,RNGFND3_PWRRNG,0.0,1668050393.258863
220939873,RNGFND3_GNDCLEAR,10.0,1668050393.258894
220939965,RNGFND3_ADDR,0.0,1668050393.258986
220940001,RNGFND3_POS_X,0.0,1668050393.259022
220940029,RNGFND3_POS_Y,0.0,1668050393.25905
220940091,RNGFND3_POS_Z,0.0,1668050393.259112
220940197,RNGFND3_ORIENT,25.0,1668050393.259218
220940232,RNGFND4_TYPE,0.0,1668050393.259253
220940267,RNGFND4_PIN,-1.0,1668050393.259288
220940380,RNGFND4_SCALING,3.0,1668050393.259401
220940410,RNGFND4_OFFSET,0.0,1668050393.259431
220940446,RNGFND4_FUNCTION,0.0,1668050393.259467
220940560,RNGFND4_MIN_CM,20.0,1668050393.259581
220940615,RNGFND4_MAX_CM,700.0,1668050393.259636
220940652,RNGFND4_STOP_PIN,-1.0,1668050393.2596729
220940745,RNGFND4_RMETRIC,1.0,1668050393.259766
220940776,RNGFND4_PWRRNG,0.0,1668050393.259797
220940813,RNGFND4_GNDCLEAR,10.0,1668050393.259834
220940912,RNGFND4_ADDR,0.0,1668050393.259933
220940956,RNGFND4_POS_X,0.0,1668050393.259977
220940991,RNGFND4_POS_Y,0.0,1668050393.260012
220941146,RNGFND4_POS_Z,0.0,1668050393.260167
220941186,RNGFND4_ORIENT,25.0,1668050393.260207
220941227,RNGFND5_TYPE,0.0,1668050393.260248
220941347,RNGFND5_PIN,-1.0,1668050393.2603679
220941381,RNGFND5_SCALING,3.0,1668050393.260402
220941414,RNGFND5_OFFSET,0.0,1668050393.260435
220941564,RNGFND5_FUNCTION,0.0,1668050393.260585
220941599,RNGFND5_MIN_CM,20.0,1668050393.2606199
220941636,RNGFND5_MAX_CM,700.0,1668050393.260657
220941738,RNGFND5_STOP_PIN,-1.0,1668050393.2607589
220941780,RNGFND5_RMETRIC,1.0,1668050393.260801
220941814,RNGFND5_PWRRNG,0.0,1668050393.260835
220941920,RNGFND5_GNDCLEAR,10.0,1668050393.260941
220941967,RNGFND5_ADDR,0.0,1668050393.260988
220942121,RNGFND5_POS_X,0.0,1668050393.261142
220942157,RNGFND5_POS_Y,0.0,1668050393.261178
220942191,RNGFND5_POS_Z,0.0,1668050393.2612119
220942319,RNGFND5_ORIENT,25.0,1668050393.26134
220942367,RNGFND6_TYPE,0.0,1668050393.261388
220942490,RNGFND6_PIN,-1.0,1668050393.261511
220942529,RNGFND6_SCALING,3.0,1668050393.26155
220942566,RNGFND6_OFFSET,0.0,1668050393.261587
220942655,RNGFND6_FUNCTION,0.0,1668050393.261676
220942692,RNGFND6_MIN_CM,20.0,1668050393.261713
220942729,RNGFND6_MAX_CM,700.0,1668050393.26175
220942847,RNGFND6_STOP_PIN,-1.0,1668050393.261868
220942902,RNGFND6_RMETRIC,1.0,1668050393.261923
220943065,RNGFND6_PWRRNG,0.0,1668050393.262086
220943114,RNGFND6_GNDCLEAR,10.0,1668050393.262135
220943203,RNGFND6_ADDR,0.0,1668050393.262224
220943295,RNGFND6_POS_X,0.0,1668050393.262316
220943333,RNGFND6_POS_Y,0.0,1668050393.262354
220943420,RNGFND6_POS_Z,0.0,1668050393.262441
220943469,RNGFND6_ORIENT,25.0,1668050393.26249
220943520,RNGFND7_TYPE,0.0,1668050393.262541
220943617,RNGFND7_PIN,-1.0,1668050393.262638
220943658,RNGFND7_SCALING,3.0,1668050393.262679
220943766,RNGFND7_OFFSET,0.0,1668050393.262787
220943819,RNGFND7_FUNCTION,0.0,1668050393.26284
220943953,RNGFND7_MIN_CM,20.0,1668050393.262974
220944020,RNGFND7_MAX_CM,700.0,1668050393.263041
220944073,RNGFND7_STOP_PIN,-1.0,1668050393.263094
220944206,RNGFND7_RMETRIC,1.0,1668050393.263227
220944253,RNGFND7_PWRRNG,0.0,1668050393.263274
220944341,RNGFND7_GNDCLEAR,10.0,1668050393.263362
220944468,RNGFND7_ADDR,0.0,1668050393.263489
220944527,RNGFND7_POS_X,0.0,1668050393.263548
220944612,RNGFND7_POS_Y,0.0,1668050393.263633
220944655,RNGFND7_POS_Z,0.0,1668050393.263676
220944709,RNGFND7_ORIENT,25.0,1668050393.26373
220944835,RNGFND8_TYPE,0.0,1668050393.263856
220945025,RNGFND8_PIN,-1.0,1668050393.264046
220945072,RNGFND8_SCALING,3.0,1668050393.264093
220945156,RNGFND8_OFFSET,0.0,1668050393.264177
220945253,RNGFND8_FUNCTION,0.0,1668050393.264274
220945298,RNGFND8_MIN_CM,20.0,1668050393.264319
220945422,RNGFND8_MAX_CM,700.0,1668050393.264443
220945480,RNGFND8_STOP_PIN,-1.0,1668050393.264501
220945538,RNGFND8_RMETRIC,1.0,1668050393.264559
220945629,RNGFND8_PWRRNG,0.0,1668050393.2646499
220945687,RNGFND8_GNDCLEAR,10.0,1668050393.264708
220945816,RNGFND8_ADDR,0.0,1668050393.264837
220945974,RNGFND8_POS_X,0.0,1668050393.264995
220946056,RNGFND8_POS_Y,0.0,1668050393.2650769
220946102,RNGFND8_POS_Z,0.0,1668050393.265123
220946246,RNGFND8_ORIENT,25.0,1668050393.265267
220946343,RNGFND9_TYPE,0.0,1668050393.265364
220946465,RNGFND9_PIN,-1.0,1668050393.265486
220946517,RNGFND9_SCALING,3.0,1668050393.265538
220946612,RNGFND9_OFFSET,0.0,1668050393.2656329
220946675,RNGFND9_FUNCTION,0.0,1668050393.265696
220946782,RNGFND9_MIN_CM,20.0,1668050393.265803
220946848,RNGFND9_MAX_CM,700.0,1668050393.265869
220947044,RNGFND9_STOP_PIN,-1.0,1668050393.266065
220947109,RNGFND9_RMETRIC,1.0,1668050393.26613
220947239,RNGFND9_PWRRNG,0.0,1668050393.26626
220947303,RNGFND9_GNDCLEAR,10.0,1668050393.266324
220947447,RNGFND9_ADDR,0.0,1668050393.266468
220947518,RNGFND9_POS_X,0.0,1668050393.266539
220947614,RNGFND9_POS_Y,0.0,1668050393.266635
220947664,RNGFND9_POS_Z,0.0,1668050393.266685
220947783,RNGFND9_ORIENT,25.0,1668050393.266804
220948014,RNGFNDA_TYPE,0.0,1668050393.267035
220948085,RNGFNDA_PIN,-1.0,1668050393.267106
220948221,RNGFNDA_SCALING,3.0,1668050393.267242
220948274,RNGFNDA_OFFSET,0.0,1668050393.267295
220948450,RNGFNDA_FUNCTION,0.0,1668050393.267471
220948504,RNGFNDA_MIN_CM,20.0,1668050393.267525
220948642,RNGFNDA_MAX_CM,700.0,1668050393.267663
220948711,RNGFNDA_STOP_PIN,-1.0,1668050393.267732
220948837,RNGFNDA_RMETRIC,1.0,1668050393.267858
220949015,RNGFNDA_PWRRNG,0.0,1668050393.268036
220949110,RNGFNDA_GNDCLEAR,10.0,1668050393.268131
220949260,RNGFNDA_ADDR,0.0,1668050393.268281
220949424,RNGFNDA_POS_X,0.0,1668050393.268445
220949480,RNGFNDA_POS_Y,0.0,1668050393.268501
220949537,RNGFNDA_POS_Z,0.0,1668050393.268558
220949651,RNGFNDA_ORIENT,25.0,1668050393.268672
220949691,TERRAIN_ENABLE,0.0,1668050393.268712
220949761,FLOW_TYPE,0.0,1668050393.268782
220949777,FLOW_FXSCALER,0.0,1668050393.2687979
220949792,FLOW_FYSCALER,0.0,1668050393.268813
220949808,FLOW_ORIENT_YAW,0.0,1668050393.2688289
220949825,FLOW_POS_X,0.0,1668050393.268846
220949841,FLOW_POS_Y,0.0,1668050393.268862
220949970,FLOW_POS_Z,0.0,1668050393.268991
220950013,FLOW_ADDR,0.0,1668050393.269034
220950049,PLND_ENABLED,0.0,1668050393.26907
220950066,RPM_TYPE,2.0,1668050393.269087
220950081,RPM_SCALING,1.0,1668050393.269102
220950136,RPM_MAX,100000.0,1668050393.269157
220950194,RPM_MIN,5.0,1668050393.2692149
220950212,RPM_MIN_QUAL,0.5,1668050393.269233
220950228,RPM_PIN,55.0,1668050393.269249
220950245,RPM2_TYPE,0.0,1668050393.269266
220950261,RPM2_SCALING,1.0,1668050393.269282
220950278,RPM2_PIN,-1.0,1668050393.269299
220950428,ADSB_ENABLE,0.0,1668050393.269449
220950465,AVD_ENABLE,0.0,1668050393.269486
220950482,NTF_LED_BRIGHT,3.0,1668050393.2695029
220950498,NTF_BUZZ_ENABLE,1.0,1668050393.269519
220950514,NTF_LED_OVERRIDE,0.0,1668050393.269535
220950530,NTF_DISPLAY_TYPE,0.0,1668050393.269551
220950590,NTF_OREO_THEME,0.0,1668050393.269611
220950608,NTF_BUZZ_PIN,0.0,1668050393.269629
220950624,NTF_LED_TYPES,199.0,1668050393.269645
220950642,NTF_BUZZ_ON_LVL,1.0,1668050393.269663
220950659,NTF_BUZZ_VOLUME,100.0,1668050393.26968
220950677,NTF_NEO_LEN,1.0,1668050393.269698
220950692,THROW_MOT_START,0.0,1668050393.269713
220950705,RTL_ALT_TYPE,0.0,1668050393.269726
220950775,WP_NAVALT_MIN,5.0,1668050393.269796
220950806,BTN_ENABLE,0.0,1668050393.269827
220950829,THROW_NEXTMODE,18.0,1668050393.26985
220950848,THROW_TYPE,0.0,1668050393.269869
220950925,GND_EFFECT_COMP,1.0,1668050393.269946
220951021,DEV_OPTIONS,0.0,1668050393.270042
220951044,BCN_TYPE,0.0,1668050393.270065
220951064,BCN_LATITUDE,0.0,1668050393.270085
220951084,BCN_LONGITUDE,0.0,1668050393.270105
220951104,BCN_ALT,0.0,1668050393.270125
220951166,BCN_ORIENT_YAW,0.0,1668050393.270187
220951232,PRX_TYPE,4.0,1668050393.270253
220951257,PRX_ORIENT,0.0,1668050393.270278
220951279,PRX_YAW_CORR,0.0,1668050393.2703
220951301,PRX_IGN_ANG1,0.0,1668050393.270322
220951435,PRX_IGN_WID1,0.0,1668050393.270456
220951460,PRX_IGN_ANG2,0.0,1668050393.2704809
220951490,PRX_IGN_WID2,0.0,1668050393.270511
220951513,PRX_IGN_ANG3,0.0,1668050393.270534
220951557,PRX_IGN_WID3,0.0,1668050393.270578
220951605,PRX_IGN_ANG4,0.0,1668050393.270626
220951633,PRX_IGN_WID4,0.0,1668050393.270654
220951656,PRX_IGN_ANG5,0.0,1668050393.270677
220951684,PRX_IGN_WID5,0.0,1668050393.270705
220951708,PRX_IGN_ANG6,0.0,1668050393.270729
220951791,PRX_IGN_WID6,0.0,1668050393.270812
220951816,ACRO_Y_EXPO,0.0,1668050393.270837
220951840,ACRO_THR_MID,0.0,1668050393.270861
220951904,SYSID_ENFORCE,0.0,1668050393.270925
220952030,STAT_BOOTCNT,10.0,1668050393.271051
220952057,STAT_FLTTIME,0.0,1668050393.2710779
220952083,STAT_RUNTIME,2642.0,1668050393.271104
220952153,STAT_RESET,215317488.0,1668050393.271174
220952282,GRIP_ENABLE,0.0,1668050393.271303
220952424,FRAME_CLASS,2.0,1668050393.271445
220952459,SERVO1_MIN,1050.0,1668050393.27148
220952490,SERVO1_MAX,1950.0,1668050393.271511
220952522,SERVO1_TRIM,1500.0,1668050393.271543
220952603,SERVO1_REVERSED,0.0,1668050393.271624
220952636,SERVO1_FUNCTION,33.0,1668050393.271657
220952668,SERVO2_MIN,1050.0,1668050393.271689
220952701,SERVO2_MAX,1950.0,1668050393.271722
220952793,SERVO2_TRIM,1500.0,1668050393.2718139
220952836,SERVO2_REVERSED,0.0,1668050393.271857
220952906,SERVO2_FUNCTION,34.0,1668050393.2719269
220953042,SERVO3_MIN,1050.0,1668050393.272063
220953077,SERVO3_MAX,1950.0,1668050393.272098
220953152,SERVO3_TRIM,1500.0,1668050393.272173
220953237,SERVO3_REVERSED,0.0,1668050393.272258
220953274,SERVO3_FUNCTION,35.0,1668050393.272295
220953346,SERVO4_MIN,1050.0,1668050393.272367
220953476,SERVO4_MAX,1950.0,1668050393.272497
220953514,SERVO4_TRIM,1500.0,1668050393.272535
220953604,SERVO4_REVERSED,0.0,1668050393.272625
220953642,SERVO4_FUNCTION,36.0,1668050393.2726629
220953680,SERVO5_MIN,1050.0,1668050393.272701
220953772,SERVO5_MAX,1950.0,1668050393.272793
220953813,SERVO5_TRIM,1500.0,1668050393.272834
220953863,SERVO5_REVERSED,0.0,1668050393.272884
220954038,SERVO5_FUNCTION,37.0,1668050393.273059
220954080,SERVO6_MIN,1050.0,1668050393.273101
220954203,SERVO6_MAX,1950.0,1668050393.2732239
220954247,SERVO6_TRIM,1500.0,1668050393.273268
220954299,SERVO6_REVERSED,0.0,1668050393.27332
220954448,SERVO6_FUNCTION,38.0,1668050393.273469
220954491,SERVO7_MIN,1100.0,1668050393.273512
220954534,SERVO7_MAX,1900.0,1668050393.273555
220954618,SERVO7_TRIM,1500.0,1668050393.273639
220954673,SERVO7_REVERSED,0.0,1668050393.273694
220954780,SERVO7_FUNCTION,0.0,1668050393.273801
220954840,SERVO8_MIN,1100.0,1668050393.273861
220954883,SERVO8_MAX,1900.0,1668050393.273904
220955062,SERVO8_TRIM,1500.0,1668050393.274083
220955120,SERVO8_REVERSED,0.0,1668050393.274141
220955267,SERVO8_FUNCTION,0.0,1668050393.274288
220955318,SERVO9_MIN,1100.0,1668050393.274339
220955454,SERVO9_MAX,1900.0,1668050393.274475
220955529,SERVO9_TRIM,1500.0,1668050393.27455
220955634,SERVO9_REVERSED,0.0,1668050393.274655
220955685,SERVO9_FUNCTION,0.0,1668050393.274706
220955732,SERVO10_MIN,1100.0,1668050393.274753
220955842,SERVO10_MAX,1900.0,1668050393.274863
220955892,SERVO10_TRIM,1500.0,1668050393.274913
220956103,SERVO10_REVERSED,0.0,1668050393.275124
220956154,SERVO10_FUNCTION,0.0,1668050393.275175
220956290,SERVO11_MIN,1100.0,1668050393.275311
220956345,SERVO11_MAX,1900.0,1668050393.275366
220956505,SERVO11_TRIM,1500.0,1668050393.275526
220956575,SERVO11_REVERSED,0.0,1668050393.275596
220956671,SERVO11_FUNCTION,0.0,1668050393.275692
220956729,SERVO12_MIN,1100.0,1668050393.27575
220956840,SERVO12_MAX,1900.0,1668050393.275861
220956893,SERVO12_TRIM,1500.0,1668050393.275914
220957124,SERVO12_REVERSED,0.0,1668050393.276145
220957178,SERVO12_FUNCTION,0.0,1668050393.276199
220957310,SERVO13_MIN,1100.0,1668050393.276331
220957365,SERVO13_MAX,1900.0,1668050393.276386
220957500,SERVO13_TRIM,1500.0,1668050393.276521
220957571,SERVO13_REVERSED,0.0,1668050393.276592
220957667,SERVO13_FUNCTION,0.0,1668050393.276688
220957722,SERVO14_MIN,1100.0,1668050393.276743
220957831,SERVO14_MAX,1900.0,1668050393.276852
220957887,SERVO14_TRIM,1500.0,1668050393.276908
220958127,SERVO14_REVERSED,0.0,1668050393.277148
220958265,SERVO14_FUNCTION,0.0,1668050393.277286
220958323,SERVO15_MIN,1100.0,1668050393.277344
220958457,SERVO15_MAX,1900.0,1668050393.277478
220958514,SERVO15_TRIM,1500.0,1668050393.277535
220958674,SERVO15_REVERSED,0.0,1668050393.277695
220958789,SERVO15_FUNCTION,0.0,1668050393.27781
220958850,SERVO16_MIN,1100.0,1668050393.277871
220959028,SERVO16_MAX,1900.0,1668050393.278049
220959089,SERVO16_TRIM,1500.0,1668050393.27811
220959263,SERVO16_REVERSED,0.0,1668050393.278284
220959467,SERVO16_FUNCTION,0.0,1668050393.278488
220959528,SERVO_RATE,50.0,1668050393.278549
220959632,SERVO_VOLZ_MASK,0.0,1668050393.278653
220959693,SERVO_SBUS_RATE,50.0,1668050393.278714
220959876,SERVO_BLH_MASK,0.0,1668050393.278897
220960096,SERVO_BLH_AUTO,0.0,1668050393.2791169
220960282,SERVO_BLH_TEST,0.0,1668050393.279303
220960346,SERVO_BLH_TMOUT,0.0,1668050393.279367
220960488,SERVO_BLH_TRATE,10.0,1668050393.279509
220960615,SERVO_BLH_DEBUG,0.0,1668050393.279636
220960704,SERVO_BLH_OTYPE,0.0,1668050393.279725
220960843,SERVO_BLH_PORT,0.0,1668050393.279864
220961049,SERVO_BLH_POLES,14.0,1668050393.28007
220961218,SERVO_BLH_REMASK,0.0,1668050393.280239
220961289,SERVO_ROB_POSMIN,0.0,1668050393.28031
220961472,SERVO_ROB_POSMAX,4095.0,1668050393.280493
220961586,RC1_MIN,1100.0,1668050393.280607
220961658,RC1_TRIM,1500.0,1668050393.280679
220961787,RC1_MAX,1900.0,1668050393.280808
220962007,RC1_REVERSED,0.0,1668050393.281028
220962082,RC1_DZ,20.0,1668050393.281103
220962254,RC1_OPTION,0.0,1668050393.281275
220962438,RC2_MIN,1100.0,1668050393.281459
220962513,RC2_TRIM,1500.0,1668050393.281534
220962634,RC2_MAX,1900.0,1668050393.281655
220962791,RC2_REVERSED,0.0,1668050393.281812
220962865,RC2_DZ,20.0,1668050393.281886
220963082,RC2_OPTION,0.0,1668050393.282103
220963258,RC3_MIN,1100.0,1668050393.282279
220963467,RC3_TRIM,1500.0,1668050393.2824879
220963544,RC3_MAX,1900.0,1668050393.2825649
220963690,RC3_REVERSED,0.0,1668050393.282711
220963824,RC3_DZ,30.0,1668050393.282845
220964024,RC3_OPTION,0.0,1668050393.283045
220964104,RC4_MIN,1100.0,1668050393.283125
220964282,RC4_TRIM,1500.0,1668050393.283303
220964470,RC4_MAX,1900.0,1668050393.283491
220964624,RC4_REVERSED,0.0,1668050393.283645
220964703,RC4_DZ,20.0,1668050393.283724
220964836,RC4_OPTION,0.0,1668050393.2838569
220965041,RC5_MIN,1100.0,1668050393.284062
220965139,RC5_TRIM,1100.0,1668050393.28416
220965303,RC5_MAX,1900.0,1668050393.284324
220965522,RC5_REVERSED,0.0,1668050393.284543
220965645,RC5_DZ,0.0,1668050393.284666
220965783,RC5_OPTION,0.0,1668050393.284804
220965865,RC6_MIN,1100.0,1668050393.284886
220966075,RC6_TRIM,1100.0,1668050393.285096
220966260,RC6_MAX,1900.0,1668050393.285281
220966483,RC6_REVERSED,0.0,1668050393.285504
220966615,RC6_DZ,0.0,1668050393.285636
220966697,RC6_OPTION,0.0,1668050393.285718
220966836,RC7_MIN,1100.0,1668050393.285857
220967046,RC7_TRIM,1100.0,1668050393.286067
220967212,RC7_MAX,1900.0,1668050393.286233
220967459,RC7_REVERSED,0.0,1668050393.28648
220967589,RC7_DZ,0.0,1668050393.28661
220967673,RC7_OPTION,0.0,1668050393.286694
