TimeUS,Active,NumPts,MaxPts,Action,N,E,D,timestamp
445956828.0,1.0,66.0,300.0,2.0,63.484527587890625,8.746145248413086,-51.49647903442383,1668050618.275849
445956835.0,1.0,66.0,300.0,2.0,63.220802307128906,6.586896896362305,-51.49309539794922,1668050618.275856
445956846.0,1.0,66.0,300.0,2.0,62.978118896484375,4.43646764755249,-51.4947624206543,1668050618.275867
445956907.0,1.0,66.0,300.0,2.0,62.56785202026367,0.2095867395401001,-51.42340850830078,1668050618.275928
445956914.0,1.0,66.0,300.0,2.0,62.26137924194336,-3.5350558757781982,-50.864479064941406,1668050618.275935
445956921.0,1.0,66.0,300.0,2.0,61.377655029296875,-8.190701484680176,-48.96364974975586,1668050618.275942
445956928.0,1.0,66.0,300.0,2.0,60.92153549194336,-10.126276969909668,-48.22937774658203,1668050618.275949
445956935.0,1.0,66.0,300.0,2.0,57.9415397644043,-14.013869285583496,-46.13788604736328,1668050618.275956
445956942.0,1.0,66.0,300.0,2.0,56.04245376586914,-15.862918853759766,-45.432029724121094,1668050618.275963
445956949.0,1.0,66.0,300.0,2.0,54.249977111816406,-17.595762252807617,-45.15018844604492,1668050618.27597
445956956.0,1.0,66.0,300.0,2.0,52.47127914428711,-19.39222526550293,-44.858177185058594,1668050618.275977
445956963.0,1.0,66.0,300.0,2.0,50.27701187133789,-24.014389038085938,-41.711307525634766,1668050618.275984
445956970.0,1.0,66.0,300.0,2.0,50.151981353759766,-26.488082885742188,-40.7144775390625,1668050618.275991
445956977.0,1.0,66.0,300.0,2.0,49.30982971191406,-29.00235366821289,-35.20956039428711,1668050618.2759979
445956984.0,1.0,66.0,300.0,2.0,48.29924774169922,-28.61324119567871,-33.44917678833008,1668050618.276005
445956991.0,1.0,66.0,300.0,2.0,47.35623550415039,-28.36058807373047,-31.275718688964844,1668050618.276012
445956997.0,1.0,66.0,300.0,2.0,46.39564895629883,-28.076379776000977,-29.0174503326416,1668050618.276018
445957040.0,1.0,66.0,300.0,2.0,44.0863037109375,-26.856292724609375,-25.091567993164062,1668050618.276061
445957094.0,1.0,66.0,300.0,2.0,42.73280715942383,-25.967357635498047,-23.49837875366211,1668050618.276115
445957124.0,1.0,66.0,300.0,2.0,40.095985412597656,-24.058391571044922,-20.71918296813965,1668050618.276145
445957131.0,1.0,66.0,300.0,2.0,38.53217315673828,-22.37430191040039,-19.666688919067383,1668050618.276152
447606162.0,1.0,28.0,300.0,3.0,36.17626190185547,-19.816259384155273,-17.42201805114746,1668050619.925183
447938727.0,1.0,29.0,300.0,0.0,35.85543441772461,-19.682125091552734,-17.168142318725586,1668050620.257748
449601051.0,1.0,30.0,300.0,0.0,33.681175231933594,-19.375690460205078,-15.928021430969238,1668050621.920072
450598691.0,1.0,31.0,300.0,0.0,31.606719970703125,-19.292055130004883,-15.207676887512207,1668050622.917712
451596216.0,1.0,32.0,300.0,0.0,28.98404884338379,-19.342456817626953,-14.419889450073242,1668050623.915237
452593534.0,1.0,33.0,300.0,0.0,26.419687271118164,-19.312414169311523,-13.802438735961914,1668050624.912555
453591016.0,1.0,34.0,300.0,0.0,24.309919357299805,-19.263029098510742,-12.968684196472168,1668050625.910037
455586719.0,1.0,35.0,300.0,0.0,22.448312759399414,-19.208114624023438,-11.593703269958496,1668050627.90574
456916191.0,1.0,36.0,300.0,0.0,20.687013626098633,-18.7670955657959,-10.723682403564453,1668050629.235212
458246202.0,1.0,37.0,300.0,0.0,18.625879287719727,-18.257549285888672,-10.132526397705078,1668050630.565223
459908740.0,1.0,38.0,300.0,0.0,16.591054916381836,-17.829265594482422,-10.109919548034668,1668050632.227761
466226137.0,1.0,39.0,300.0,0.0,14.65825366973877,-18.904787063598633,-9.988317489624023,1668050638.545158
469883957.0,1.0,40.0,300.0,0.0,13.243245124816895,-20.43695640563965,-9.850228309631348,1668050642.202978
471879706.0,1.0,41.0,300.0,0.0,10.870583534240723,-20.222618103027344,-9.341474533081055,1668050644.198727
473208749.0,1.0,42.0,300.0,0.0,8.931641578674316,-19.409992218017578,-9.016117095947266,1668050645.52777
474870893.0,1.0,43.0,300.0,0.0,6.938209056854248,-18.513607025146484,-8.473448753356934,1668050647.189914
478196135.0,1.0,44.0,300.0,0.0,5.394022464752197,-17.28264808654785,-7.491724014282227,1668050650.515156
479526448.0,1.0,45.0,300.0,0.0,3.8162713050842285,-15.522275924682617,-7.032248020172119,1668050651.845469
480856208.0,1.0,46.0,300.0,0.0,2.2840588092803955,-13.879498481750488,-6.76820707321167,1668050653.175229
483848785.0,1.0,47.0,300.0,0.0,0.7305582165718079,-12.416370391845703,-6.542361259460449,1668050656.167806
485843593.0,1.0,48.0,300.0,0.0,-0.44461026787757874,-10.831586837768555,-6.165739059448242,1668050658.1626139
490166235.0,1.0,49.0,300.0,0.0,-1.3909456729888916,-8.965056419372559,-5.645834445953369,1668050662.485256
492160857.0,1.0,50.0,300.0,0.0,-2.3178696632385254,-7.084976673126221,-5.294376373291016,1668050664.479878
495153436.0,1.0,51.0,300.0,0.0,-3.0058236122131348,-5.196738243103027,-5.10312557220459,1668050667.472457
499808703.0,1.0,52.0,300.0,0.0,-2.88102650642395,-3.1777138710021973,-4.5645318031311035,1668050672.127724
507706060.0,1.0,53.0,300.0,0.0,-2.666395425796509,-1.2655088901519775,-3.846982717514038,1668050680.025081
513358707.0,1.0,54.0,300.0,0.0,-1.9229265451431274,-0.11178659647703171,-2.2526321411132812,1668050685.677728
738880184.0,1.0,1.0,300.0,0.0,-1.150344729423523,0.6262309551239014,0.1873396784067154,1668050911.199205
738880252.0,1.0,1.0,300.0,0.0,-1.150344729423523,0.6262309551239014,0.1873396784067154,1668050911.1992729
752026886.0,1.0,2.0,300.0,0.0,-2.0445001125335693,-0.30572575330734253,-1.867130994796753,1668050924.345907
753357022.0,1.0,3.0,300.0,0.0,-2.433354616165161,-2.1361794471740723,-3.272815227508545,1668050925.676043
754354698.0,1.0,4.0,300.0,0.0,-2.7974164485931396,-3.913576126098633,-4.2448954582214355,1668050926.673719
755352258.0,1.0,5.0,300.0,0.0,-2.989701747894287,-6.146158218383789,-5.212649822235107,1668050927.671279
756349644.0,1.0,6.0,300.0,0.0,-3.1667025089263916,-8.905444145202637,-5.958189964294434,1668050928.668665
757014821.0,1.0,7.0,300.0,0.0,-3.215064287185669,-10.921061515808105,-6.363104343414307,1668050929.333842
757680120.0,1.0,8.0,300.0,0.0,-3.3345296382904053,-12.900396347045898,-6.794066905975342,1668050929.999141
758344772.0,1.0,9.0,300.0,0.0,-3.3669509887695312,-14.857369422912598,-7.222501277923584,1668050930.663793
759342051.0,1.0,10.0,300.0,0.0,-3.4268693923950195,-17.765840530395508,-7.815543174743652,1668050931.661072
760339646.0,1.0,11.0,300.0,0.0,-3.467625617980957,-20.596948623657227,-8.35782527923584,1668050932.658667
761336859.0,1.0,12.0,300.0,0.0,-3.4715898036956787,-23.26492691040039,-8.853232383728027,1668050933.65588
762334738.0,1.0,13.0,300.0,0.0,-3.482060670852661,-25.778772354125977,-9.34896469116211,1668050934.653759
763332113.0,1.0,14.0,300.0,0.0,-3.761259078979492,-27.981792449951172,-9.525736808776855,1668050935.651134
766656998.0,1.0,15.0,300.0,0.0,-4.836849689483643,-29.748291015625,-9.569704055786133,1668050938.976019
768984825.0,1.0,16.0,300.0,0.0,-6.7008137702941895,-30.908451080322266,-9.529685020446777,1668050941.303846
770646950.0,1.0,17.0,300.0,0.0,-7.891112804412842,-32.672889709472656,-9.517556190490723,1668050942.965971
775302082.0,1.0,18.0,300.0,0.0,-9.615497589111328,-33.81650924682617,-9.464027404785156,1668050947.621103
778295078.0,1.0,19.0,300.0,0.0,-9.143452644348145,-36.00771713256836,-9.421510696411133,1668050950.614099
779624769.0,1.0,20.0,300.0,0.0,-7.594320774078369,-37.890357971191406,-9.417055130004883,1668050951.94379
780954810.0,1.0,21.0,300.0,0.0,-6.068396091461182,-39.94563293457031,-9.416650772094727,1668050953.273831
782284798.0,1.0,22.0,300.0,0.0,-5.296478271484375,-42.11974334716797,-9.40234088897705,1668050954.603819
783614776.0,1.0,23.0,300.0,0.0,-5.086328029632568,-44.23014831542969,-9.405477523803711,1668050955.933797
788934739.0,1.0,24.0,300.0,0.0,-4.4688615798950195,-46.2419319152832,-9.348002433776855,1668050961.25376
790264814.0,1.0,25.0,300.0,0.0,-2.228581428527832,-46.42100524902344,-9.436779022216797,1668050962.583835
791262254.0,1.0,26.0,300.0,0.0,-0.1489734649658203,-46.59306716918945,-9.446667671203613,1668050963.581275
792259676.0,1.0,27.0,300.0,0.0,2.147773027420044,-46.79278564453125,-9.412230491638184,1668050964.578697
793922366.0,1.0,28.0,300.0,0.0,4.24153470993042,-47.53938293457031,-9.258062362670898,1668050966.241387
796582298.0,1.0,29.0,300.0,0.0,2.3511292934417725,-49.02088165283203,-9.218396186828613,1668050968.901319
