TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,timestamp
222060964.0,-2.218174934387207,0.0005276120500639081,-0.005387966521084309,-1.1074204444885254,0.10003682971000671,-0.003857916686683893,0.010697640478610992,-0.061166513711214066,0.0007338635623455048,0.0,-1.3152122497558594,0.0,1668050394.379985
222160975.0,-2.214264154434204,0.10124461352825165,-0.005695398431271315,-1.0813349485397339,-0.20325608551502228,-0.002302423119544983,0.010454592294991016,0.061994001269340515,0.0003748339368030429,0.0,8.215808868408203,0.0,1668050394.479996
222260938.0,-2.22599458694458,0.042415227741003036,-0.005511790048331022,-1.0817933082580566,0.03164244443178177,-0.0037500490434467793,0.010464080609381199,-0.18865501880645752,0.0002372117742197588,0.0,-5.147361755371094,0.0,1668050394.579959
222361027.0,-2.2078397274017334,-0.06475387513637543,-0.005245927721261978,-1.0936561822891235,-0.017070254310965538,-0.003203760599717498,0.010503621771931648,-0.19479870796203613,0.0016402577748522162,0.0,10.125350952148438,0.0,1668050394.680048
222461040.0,-2.243133306503296,0.1886146366596222,-0.005928389728069305,-1.0640681982040405,-0.07885770499706268,-0.0030634498689323664,0.010462440550327301,0.32867202162742615,-0.0007639957475475967,0.0,-7.948017120361328,0.0,1668050394.780061
222560981.0,-2.2121620178222656,-0.1346123218536377,-0.005077878944575787,-1.0748894214630127,0.006026259157806635,-0.0035598345566540956,0.01030059065669775,-0.43386033177375793,0.000954234681557864,0.0,2.2141456604003906,0.0,1668050394.880002
222661025.0,-2.238023519515991,0.22828227281570435,-0.006048230454325676,-1.0527210235595703,-0.08520989120006561,-0.0028912536799907684,0.010260188952088356,-0.07908521592617035,0.0015473365783691406,0.0,-4.148674011230469,0.0,1668050394.980046
222760963.0,-2.238192319869995,-0.09322772175073624,-0.00519438274204731,-1.0449498891830444,-0.01626754365861416,-0.003267657244578004,0.01023904513567686,0.23949961364269257,-0.0006615816382691264,0.0,4.036140441894531,0.0,1668050395.079984
222861025.0,-2.228194236755371,0.09076768904924393,-0.005710250698029995,-1.0620695352554321,-0.020326361060142517,-0.003170939162373543,0.010273776017129421,-0.32164737582206726,0.0007446454837918282,0.0,-1.3997077941894531,0.0,1668050395.180046
222961104.0,-2.248579263687134,0.07632936537265778,-0.0056487200781702995,-1.048034429550171,-0.11236359924077988,-0.0026864283718168736,0.010249115526676178,-0.17887097597122192,0.0016920528141781688,0.0,2.225208282470703,0.0,1668050395.280125
223061374.0,-2.2365760803222656,-0.016175327822566032,-0.005437274929136038,-1.030887246131897,-0.030243635177612305,-0.003277594456449151,0.010099397972226143,0.2604304254055023,-0.0003850023786071688,0.0,-4.299736022949219,0.0,1668050395.380395
223161278.0,-2.249518394470215,0.10428304225206375,-0.005746140610426664,-1.0512605905532837,0.029363282024860382,-0.0034401463344693184,0.010265764780342579,-0.24474044144153595,0.0002449122257530689,0.0,-1.6253471374511719,0.0,1668050395.480299
223261153.0,-2.2376177310943604,-0.039338573813438416,-0.005369570106267929,-1.0294835567474365,-0.12831108272075653,-0.002594128716737032,0.010003560222685337,-0.23830117285251617,0.0017884729895740747,0.0,2.8230667114257812,0.0,1668050395.580174
223361135.0,-2.253481864929199,0.11051440984010696,-0.005775236524641514,-1.0144977569580078,-0.04410291090607643,-0.0030941502191126347,0.0100126713514328,0.2497657835483551,-0.00033504131715744734,0.0,3.5269737243652344,0.0,1668050395.680156
223460961.0,-2.2417471408843994,-0.037596140056848526,-0.005379034671932459,-1.036758303642273,-0.02210059016942978,-0.0030701584182679653,0.010099569335579872,-0.22442255914211273,0.00038438430055975914,0.0,-3.6330223083496094,0.0,1668050395.779982
223560989.0,-2.2482361793518066,0.12658283114433289,-0.005821851082146168,-1.0243743658065796,-0.09360389411449432,-0.002785526914522052,0.010012173093855381,-0.16420631110668182,0.0013953902525827289,0.0,-0.8832931518554688,0.0,1668050395.88001
223660962.0,-2.248832941055298,-0.012719644233584404,-0.005446333438158035,-1.0226280689239502,0.006349070928990841,-0.0033138447906821966,0.010045736096799374,0.1344180554151535,-8.75282275956124e-05,0.0,-3.0289649963378906,0.0,1668050395.979983
223761059.0,-2.2409002780914307,0.04555732011795044,-0.005605645477771759,-1.0327438116073608,-0.028090285137295723,-0.003028673119843006,0.010052184574306011,-0.18603791296482086,0.00047685366007499397,0.0,-0.3542900085449219,0.0,1668050396.08008
223861006.0,-2.2482526302337646,0.06676214933395386,-0.0056499275378882885,-1.0255318880081177,-0.08212428539991379,-0.00288735912181437,0.010017038322985172,-0.21391336619853973,0.0014322178903967142,0.0,3.1302452087402344,0.0,1668050396.180027
223961011.0,-2.244786262512207,0.02310214936733246,-0.005543308798223734,-1.0271211862564087,0.007410711608827114,-0.003347972175106406,0.010070736519992352,0.13602712750434875,0.00012667343253269792,0.0,-3.3234596252441406,0.0,1668050396.280032
224061402.0,-2.251941680908203,0.07313425838947296,-0.005676967557519674,-1.0389870405197144,-0.007291136309504509,-0.0032509786542505026,0.010171805508434772,-0.12773242592811584,0.00020427475101314485,0.0,0.9350776672363281,0.0,1668050396.380423
224160984.0,-2.2426772117614746,0.000777370878495276,-0.005481283646076918,-1.0406893491744995,-0.018015028908848763,-0.00323476642370224,0.010137820616364479,-0.22742317616939545,0.0013962845550850034,0.0,-1.367950439453125,0.0,1668050396.480005
224260997.0,-2.246290683746338,0.038951583206653595,-0.0055833375081419945,-1.0399171113967896,-0.04464223235845566,-0.0029750498943030834,0.010211066342890263,0.10251140594482422,0.00023055131896398962,0.0,4.732608795166016,0.0,1668050396.580018
227273158.0,-2.2918686866760254,0.04411441087722778,-0.005727787967771292,-0.8811672925949097,-0.037140339612960815,-0.002214742824435234,0.008868474513292313,0.4037640392780304,0.00044369755778461695,0.0,-2.1991729736328125,0.0,1668050399.592179
227372906.0,-2.301565408706665,0.1519213616847992,-0.005978136323392391,-0.928338348865509,-0.04539123922586441,-0.002961269812658429,0.009160867892205715,-0.8479697108268738,0.002672081347554922,0.0,-3.54156494140625,0.0,1668050399.691927
227472963.0,-2.282693386077881,0.011946947313845158,-0.0056008691899478436,-0.9214575886726379,0.0721711665391922,-0.003922136500477791,0.009164885617792606,-0.023934170603752136,0.002663172548636794,0.0,-10.53628921508789,0.0,1668050399.791984
227573021.0,-2.2773163318634033,0.1552589386701584,-0.00596240209415555,-1.001625657081604,0.054849278181791306,-0.0034523606300354004,0.010036290623247623,0.5148537755012512,-0.0018770992755889893,0.0,8.889102935791016,0.0,1668050399.892042
227672972.0,-2.2352726459503174,0.02467840351164341,-0.005546695552766323,-1.0075764656066895,-0.1508672535419464,-0.002437293529510498,0.009699503891170025,-0.682931661605835,0.0013938895426690578,0.0,-12.493705749511719,0.0,1668050399.991993
227772998.0,-2.2291719913482666,0.1275377720594406,-0.0057770623825490475,-1.0358134508132935,-0.15689563751220703,-0.002475145272910595,0.010050072334706783,-0.1244645044207573,0.0022861810866743326,0.0,-4.871845245361328,0.0,1668050400.092019
227872959.0,-2.2107603549957275,-0.018505848944187164,-0.005357646383345127,-1.0829815864562988,0.002540483372285962,-0.0033843552228063345,0.010507875122129917,0.4139195680618286,-0.001435624435544014,0.0,-5.602931976318359,0.0,1668050400.19198
227972932.0,-2.1979775428771973,0.09857580810785294,-0.005636605899780989,-1.1097898483276367,-0.02533276379108429,-0.0036232343409210443,0.010562431998550892,-0.4707033634185791,0.0009626455139368773,0.0,-2.6781082153320312,0.0,1668050400.291953
228072977.0,-2.202761173248291,0.10056430101394653,-0.005621153395622969,-1.1009912490844727,-0.015781627967953682,-0.0037153607700020075,0.010541632771492004,-0.14710259437561035,0.0020450048614293337,0.0,0.8302688598632812,0.0,1668050400.391998
228173061.0,-2.1907122135162354,-0.028239959850907326,-0.005288552958518267,-1.0989325046539307,-0.04281279444694519,-0.0031910815741866827,0.010545504279434681,0.34187421202659607,-0.0008973773801699281,0.0,1.2219429016113281,0.0,1668050400.4920819
228272874.0,-2.200563430786133,0.11956726759672165,-0.005674760788679123,-1.1148940324783325,-0.12689954042434692,-0.0027374611236155033,0.010629750788211823,-0.3866320550441742,0.0006304116104729474,0.0,1.9313812255859375,0.0,1668050400.591895
228373030.0,-2.204253673553467,0.042613327503204346,-0.00547714252024889,-1.0919548273086548,-0.11000988632440567,-0.002960510551929474,0.010456929914653301,-0.2209753841161728,0.0020423035603016615,0.0,-2.7578353881835938,0.0,1668050400.692051
228473082.0,-2.2124743461608887,0.06224865838885307,-0.005555966403335333,-1.0939240455627441,0.02437710389494896,-0.0035896955523639917,0.010599136352539062,0.34380677342414856,-0.0006722849793732166,0.0,-0.3673553466796875,0.0,1668050400.792103
228573041.0,-2.2050678730010986,-0.014539550989866257,-0.0053450134582817554,-1.1045596599578857,-0.0476391464471817,-0.0032602152787148952,0.010559114627540112,-0.36332565546035767,0.000542794878128916,0.0,0.4483222961425781,0.0,1668050400.892062
228673123.0,-2.214648485183716,0.06392919272184372,-0.0055617899633944035,-1.078722357749939,-0.030923737213015556,-0.003471056930720806,0.010382615029811859,-0.19540761411190033,0.0018679043278098106,0.0,1.8404960632324219,0.0,1668050400.9921439
228773029.0,-2.2164158821105957,0.006748253013938665,-0.005422831047326326,-1.0718611478805542,-0.000779198482632637,-0.0034089486580342054,0.010381833650171757,0.280595064163208,-0.0003974191495217383,0.0,0.714874267578125,0.0,1668050401.09205
228872985.0,-2.217418670654297,0.03732098266482353,-0.005508923437446356,-1.0766056776046753,-0.09364985674619675,-0.002895055804401636,0.01035839319229126,-0.2749483585357666,0.0005381631199270487,0.0,-3.5941123962402344,0.0,1668050401.1920059
228972971.0,-2.2239038944244385,0.07814832776784897,-0.0056207869201898575,-1.0651606321334839,-0.0278946440666914,-0.003414696082472801,0.01029537245631218,-0.2032383531332016,0.0016447965754196048,0.0,-0.06933212280273438,0.0,1668050401.291992
229073135.0,-2.217041015625,-0.029517902061343193,-0.00534443836659193,-1.0615015029907227,-0.014348692260682583,-0.0032556590158492327,0.010297032073140144,0.19824905693531036,-0.00010357304563513026,0.0,0.4778861999511719,0.0,1668050401.392156
229172923.0,-2.219217300415039,0.10287120938301086,-0.00569277023896575,-1.0572606325149536,-0.08351381123065948,-0.0028471515979617834,0.01019255816936493,-0.21297690272331238,0.0003419696295168251,0.0,1.3492584228515625,0.0,1668050401.491944
229272966.0,-2.2191998958587646,0.021092552691698074,-0.00546432426199317,-1.057053565979004,-0.05853157490491867,-0.0030246281530708075,0.010179134085774422,-0.24357742071151733,0.0016412687255069613,0.0,3.9409637451171875,0.0,1668050401.591987
229372943.0,-2.2206673622131348,0.045469194650650024,-0.005544446874409914,-1.0542056560516357,-0.023244043812155724,-0.003227163339033723,0.010240836068987846,0.18057112395763397,3.0301074730232358e-05,0.0,-2.120685577392578,0.0,1668050401.691964
229473006.0,-2.2193822860717773,0.04535284265875816,-0.005538558587431908,-1.0635231733322144,-0.015703050419688225,-0.0032983296550810337,0.010258802212774754,-0.1706533581018448,0.00023221790615934879,0.0,-1.2970924377441406,0.0,1668050401.792027
229572992.0,-2.219794511795044,0.043230537325143814,-0.00552987540140748,-1.0578374862670898,-0.018396900966763496,-0.0033407232258468866,0.010202828794717789,-0.21582187712192535,0.0014363437658175826,0.0,-1.2867927551269531,0.0,1668050401.892013
229673081.0,-2.222916841506958,0.047241635620594025,-0.005545872263610363,-1.0479263067245483,-0.04934420809149742,-0.0030286991968750954,0.010171378031373024,0.11810740828514099,0.00016661020345054567,0.0,1.4473915100097656,0.0,1668050401.992102
229772986.0,-2.2209935188293457,0.04980964958667755,-0.005556965246796608,-1.0460456609725952,-0.0915641263127327,-0.0028129625134170055,0.010108642280101776,-0.15523533523082733,0.00027713392046280205,0.0,-0.021266937255859375,0.0,1668050402.092007
229872877.0,-2.222980499267578,0.0480404831469059,-0.005542284809052944,-1.0460833311080933,-0.04268002510070801,-0.0031405980698764324,0.010108119808137417,-0.21585381031036377,0.0013680077390745282,0.0,-1.0240554809570312,0.0,1668050402.1918979
229973018.0,-2.223473310470581,0.012448172084987164,-0.005455167032778263,-1.0434695482254028,-0.0029993534553796053,-0.003380406415089965,0.010133100673556328,0.1075323298573494,0.000208304263651371,0.0,-3.1213760375976562,0.0,1668050402.292039
230072997.0,-2.2123873233795166,0.01473207026720047,-0.005453260149806738,-1.0399776697158813,-0.035449545830488205,-0.0031618692446500063,0.01001553051173687,-0.14512450993061066,0.00034397898707538843,0.0,-0.1373291015625,0.0,1668050402.392018
233086684.0,-2.3325345516204834,0.02330002561211586,-0.005730144213885069,-0.674129843711853,-0.1655655950307846,-0.0009770289761945605,0.006875295657664537,0.18221507966518402,0.003908762242645025,0.0,-6.634044647216797,0.0,1668050405.405705
233186474.0,-2.31445050239563,-0.03050418384373188,-0.005576299037784338,-0.7482377290725708,-0.1295957863330841,-0.0013979064533486962,0.0074913520365953445,-0.2394874095916748,0.0008639217703603208,0.0,1.9033432006835938,0.0,1668050405.505495
233286368.0,-2.2986514568328857,0.07350616157054901,-0.005821228958666325,-0.8065730333328247,0.03686269745230675,-0.003156998660415411,0.007961765863001347,-0.6287009716033936,0.0018994155107066035,0.0,-3.1660079956054688,0.0,1668050405.6053889
233386735.0,-2.283001184463501,0.08058267086744308,-0.005782558117061853,-0.8481062650680542,0.18459175527095795,-0.003932265564799309,0.00840570218861103,-0.22144265472888947,0.0010971991578117013,0.0,-24.477863311767578,0.0,1668050405.705756
233486597.0,-2.245393753051758,-0.019021054729819298,-0.005462766624987125,-0.904116153717041,0.02354864589869976,-0.0027054890524595976,0.008818588219583035,-0.17496967315673828,-0.0003793535870499909,0.0,-23.49100112915039,0.0,1668050405.805618
233586509.0,-2.224393606185913,0.0022639173548668623,-0.005439828149974346,-0.9441549181938171,-0.0956140086054802,-0.0025678458623588085,0.009102560579776764,-0.34623369574546814,0.00030716389301232994,0.0,-6.812858581542969,0.0,1668050405.90553
233686426.0,-2.2200379371643066,0.040810372680425644,-0.005501880310475826,-0.9619631767272949,-0.16890974342823029,-0.0020641256123781204,0.009358730167150497,0.2819400429725647,-0.00019563523528631777,0.0,-0.8375167846679688,0.0,1668050406.005447
233786435.0,-2.2374136447906494,0.4470311403274536,-0.006627158727496862,-0.9961614608764648,-0.18323524296283722,-0.0021766654681414366,0.009837513789534569,0.6922944188117981,-0.0008631844539195299,0.0,2.083110809326172,0.0,1668050406.1054559
233886362.0,-2.2251174449920654,0.4126723110675812,-0.006556278560310602,-1.010008692741394,-0.33051085472106934,-0.0013098984491080046,0.00976192019879818,-0.21914614737033844,0.0011563297593966126,0.0,12.935256958007812,0.0,1668050406.205383
233986398.0,-2.194382667541504,-0.094420425593853,-0.0051384600810706615,-1.0432484149932861,-0.033065441995859146,-0.0028245127759873867,0.009964602999389172,-0.09098600596189499,0.0006177147733978927,0.0,1.1755943298339844,0.0,1668050406.305419
234086426.0,-2.2143332958221436,0.07171452790498734,-0.005553082562983036,-1.052169919013977,0.18584468960762024,-0.004524150397628546,0.010242660529911518,0.49619826674461365,-0.00022082909708842635,0.0,0.5290985107421875,0.0,1668050406.405447
234186385.0,-2.19911527633667,0.08421574532985687,-0.005626410245895386,-1.0327019691467285,-0.141757532954216,-0.002637290395796299,0.009826991707086563,-0.445122629404068,0.0011352740693837404,0.0,-0.7120132446289062,0.0,1668050406.505406
234286409.0,-2.2075817584991455,-0.12804387509822845,-0.0050081224180758,-1.0343047380447388,0.049355052411556244,-0.0035702972672879696,0.009995112195611,0.22620461881160736,0.00017011613817885518,0.0,-6.106758117675781,0.0,1668050406.60543
234386879.0,-2.2185115814208984,0.18943142890930176,-0.005921983625739813,-1.0184653997421265,-0.15748156607151031,-0.0024110903032124043,0.00981845986098051,-0.19299089908599854,0.00071890460094437,0.0,-1.59759521484375,0.0,1668050406.7059
234486407.0,-2.2229015827178955,-0.08612725883722305,-0.005163072142750025,-1.0369045734405518,0.09540222585201263,-0.0037207314744591713,0.01008182018995285,0.19558177888393402,-6.266552372835577e-05,0.0,1.4658927917480469,0.0,1668050406.805428
234586622.0,-2.225661516189575,0.16885070502758026,-0.005896848626434803,-1.028243064880371,-0.1423296332359314,-0.0024979347363114357,0.009905626066029072,-0.380063533782959,0.0011768225813284516,0.0,2.7556419372558594,0.0,1668050406.905643
234686423.0,-2.2513885498046875,0.10912017524242401,-0.005726401694118977,-1.0273690223693848,0.0222212802618742,-0.003422185778617859,0.01011208351701498,0.15024515986442566,0.0006541669717989862,0.0,4.272365570068359,0.0,1668050407.005444
234786402.0,-2.214479446411133,-0.08761386573314667,-0.005243257153779268,-1.0304787158966064,-0.1193590983748436,-0.0023385491222143173,0.00996140856295824,0.08920690417289734,-0.0007707891054451466,0.0,-4.684734344482422,0.0,1668050407.105423
234886516.0,-2.260568857192993,0.3365520238876343,-0.006346046458929777,-1.0082420110702515,-0.12340652942657471,-0.0028248389717191458,0.009852777235209942,-0.49848756194114685,0.0020358015317469835,0.0,-2.37579345703125,0.0,1668050407.205537
234986379.0,-2.225125312805176,-0.2670990824699402,-0.004753762390464544,-1.0359549522399902,0.18305954337120056,-0.004156175069510937,0.01009864266961813,0.32486116886138916,0.0002973188238684088,0.0,-2.325153350830078,0.0,1668050407.3054
235086416.0,-2.2383065223693848,0.21671907603740692,-0.00604988681152463,-1.0344197750091553,-0.11159143596887589,-0.0023853140883147717,0.01010365691035986,0.08947564661502838,-0.0013563449028879404,0.0,-0.053882598876953125,0.0,1668050407.405437
235186481.0,-2.244891405105591,-0.03352301940321922,-0.005346608813852072,-1.0109840631484985,-0.1372513473033905,-0.0028907624073326588,0.009761421009898186,-0.7822189331054688,0.0029466182459145784,0.0,1.6214370727539062,0.0,1668050407.505502
235286706.0,-2.2388429641723633,0.03586924821138382,-0.005583298858255148,-1.0251741409301758,0.11814657598733902,-0.003867525141686201,0.010084559209644794,0.45751139521598816,0.0005505578592419624,0.0,-1.7243385314941406,0.0,1668050407.605727
235386780.0,-2.2500545978546143,0.0467069111764431,-0.005590901244431734,-1.0358500480651855,-0.07431996613740921,-0.0026341909542679787,0.010197360999882221,0.17168721556663513,-0.0020208132918924093,0.0,-2.9435157775878906,0.0,1668050407.705801
235486582.0,-2.239839553833008,0.05323243886232376,-0.005621296353638172,-1.0253740549087524,-0.09467940032482147,-0.0030376336071640253,0.009882403537631035,-0.7989354133605957,0.0028283260762691498,0.0,1.4819145202636719,0.0,1668050407.805603
235586384.0,-2.2606041431427,0.10612203180789948,-0.005766521207988262,-1.0261329412460327,0.06203017383813858,-0.0035205367021262646,0.010165284387767315,0.2886466681957245,0.0010521685471758246,0.0,2.7871131896972656,0.0,1668050407.905405
235686421.0,-2.2467586994171143,-0.026574667543172836,-0.005431420169770718,-1.0247224569320679,-0.10370447486639023,-0.0025558562483638525,0.010068925097584724,0.18055644631385803,-0.0014211132656782866,0.0,-0.6593704223632812,0.0,1668050408.005442
238398649.0,-2.4162988662719727,0.09812270849943161,-0.006155627779662609,-0.6975895762443542,0.15231512486934662,-0.0030255040619522333,0.007375854998826981,0.15817467868328094,0.002142516663298011,0.0,-23.764991760253906,0.0,1668050410.71767
238499025.0,-2.3952693939208984,0.10894575715065002,-0.006161928176879883,-0.7248769998550415,-0.12307833135128021,-0.0015064205508679152,0.007577482610940933,0.0250473041087389,0.0010528110433369875,0.0,1.3707160949707031,0.0,1668050410.818046
238598492.0,-2.3809726238250732,0.20301948487758636,-0.006372734438627958,-0.7553269863128662,0.0011651208624243736,-0.0026757074519991875,0.007851549424231052,0.0714716762304306,0.0009264841210097075,0.0,10.637187957763672,0.0,1668050410.917513
238698661.0,-2.3349103927612305,0.038938749581575394,-0.00585568742826581,-0.82235187292099,0.029007522389292717,-0.00264488672837615,0.0083542475476861,-0.06236927583813667,0.0006880801520310342,0.0,-4.866218566894531,0.0,1668050411.017682
238798666.0,-2.3058626651763916,-0.012606397271156311,-0.005619680974632502,-0.8586103320121765,-0.07486148178577423,-0.0026280584279447794,0.00862788874655962,-0.004861953668296337,0.00017053005285561085,0.0,12.835407257080078,0.0,1668050411.117687
238898620.0,-2.285200357437134,0.04143744707107544,-0.005691962316632271,-0.9006909132003784,-0.026498377323150635,-0.002924280008301139,0.00898147001862526,0.08760415017604828,0.0006323622656054795,0.0,-2.94189453125,0.0,1668050411.2176409
238998648.0,-2.2684638500213623,0.15804211795330048,-0.005981490481644869,-0.958017885684967,-0.16825318336486816,-0.0016146476846188307,0.009440505877137184,-0.17862655222415924,0.0009325011051259935,0.0,18.09062957763672,0.0,1668050411.317669
239098575.0,-2.2380058765411377,-0.1344488263130188,-0.005129639059305191,-0.9634234309196472,-0.0707164779305458,-0.0028001992031931877,0.009403201751410961,0.07711395621299744,-0.00025069667026400566,0.0,-17.414283752441406,0.0,1668050411.417596
239198607.0,-2.2523202896118164,0.02030489407479763,-0.005499463062733412,-0.9851723313331604,-0.009132962673902512,-0.0031579870264977217,0.009642343968153,-0.10088898241519928,0.0012287218123674393,0.0,13.977813720703125,0.0,1668050411.517628
239298584.0,-2.237957715988159,0.16330869495868683,-0.0059408643282949924,-1.0264437198638916,0.0755515843629837,-0.0033781875390559435,0.010014922358095646,-0.02635282278060913,0.000225111871259287,0.0,-11.085891723632812,0.0,1668050411.617605
239398647.0,-2.2481417655944824,-0.035687703639268875,-0.005344274453818798,-0.9616557955741882,-0.4035240709781647,-0.0010181994875892997,0.009419260546565056,-0.10104890167713165,0.0008391483570449054,0.0,14.942550659179688,0.0,1668050411.717668
239498702.0,-2.2367773056030273,0.13269604742527008,-0.005854005925357342,-1.0059829950332642,0.21476367115974426,-0.004429979249835014,0.009805391542613506,-0.056820087134838104,0.00020585286256391555,0.0,-26.77288055419922,0.0,1668050411.817723
239598602.0,-2.253652572631836,0.008669046685099602,-0.005473013501614332,-1.0158555507659912,-0.12784922122955322,-0.0020506028085947037,0.009944253601133823,-0.23225435614585876,0.0015201362548395991,0.0,-0.02307891845703125,0.0,1668050411.917623
239698676.0,-2.2335667610168457,-0.007334171794354916,-0.005478051956743002,-0.9700282216072083,0.0030662112403661013,-0.003620614530518651,0.009488462470471859,0.2532351016998291,-0.0006374606164172292,0.0,-22.902488708496094,0.0,1668050412.017697
239798502.0,-2.271068572998047,0.21975292265415192,-0.006063369568437338,-1.0247948169708252,0.22914212942123413,-0.00445961020886898,0.010064112022519112,-0.5047554969787598,0.001230764901265502,0.0,14.157867431640625,0.0,1668050412.117523
239898451.0,-2.2295303344726562,-0.21611298620700836,-0.004928041249513626,-0.9825243949890137,-0.10870440304279327,-0.0027065125759691,0.00957171618938446,0.14661535620689392,0.0013039670884609222,0.0,-3.8107872009277344,0.0,1668050412.217472
239998664.0,-2.270217180252075,0.31103581190109253,-0.006329388823360205,-0.9685842990875244,-0.036074187606573105,-0.003163744695484638,0.00963926874101162,0.34435394406318665,-0.0018486365443095565,0.0,14.923572540283203,0.0,1668050412.317685
240098494.0,-2.2436466217041016,-0.15784986317157745,-0.0050646052695810795,-1.0114414691925049,-0.09093759953975677,-0.0023611746728420258,0.009749096818268299,-0.8393245339393616,0.002714472124353051,0.0,-1.3669013977050781,0.0,1668050412.417515
240198450.0,-2.2609503269195557,0.20074236392974854,-0.006051529198884964,-0.953463077545166,-0.218296617269516,-0.0018516173586249352,0.009450510144233704,0.3443795442581177,0.001160934567451477,0.0,7.264518737792969,0.0,1668050412.517471
240298453.0,-2.2601094245910645,-0.09023155272006989,-0.005257194861769676,-0.9705060124397278,0.10220291465520859,-0.0036877465900033712,0.009620947763323784,0.31652507185935974,-0.002198688453063369,0.0,-7.304573059082031,0.0,1668050412.617474
240398684.0,-2.241692543029785,0.08942530304193497,-0.005753495264798403,-1.016955852508545,0.05158865079283714,-0.0032200601417571306,0.009815418161451817,-0.7253112196922302,0.002109421882778406,0.0,-4.57000732421875,0.0,1668050412.717705
240498649.0,-2.2721147537231445,0.11574018001556396,-0.0057957591488957405,-0.9706584215164185,-0.0780206173658371,-0.002957588527351618,0.009638662450015545,0.09901901334524155,0.0015964105259627104,0.0,-3.5345077514648438,0.0,1668050412.8176699
240598807.0,-2.250521659851074,-0.08059659600257874,-0.005308507010340691,-0.9679322242736816,0.05167544260621071,-0.0035789557732641697,0.009556299075484276,0.31686192750930786,-0.0013989824801683426,0.0,-1.4072418212890625,0.0,1668050412.917828
240698663.0,-2.2634594440460205,0.15648263692855835,-0.005926004145294428,-0.9934160709381104,-0.062414638698101044,-0.0026533270720392466,0.009706377983093262,-0.5196362733840942,0.001256861025467515,0.0,1.004791259765625,0.0,1668050413.017684
240798757.0,-2.2619824409484863,-0.022883420810103416,-0.005449228920042515,-0.9423050284385681,-0.22757820785045624,-0.001908950274810195,0.00928777176886797,-0.030181948095560074,0.0016193542396649718,0.0,2.8990745544433594,0.0,1668050413.117778
240898636.0,-2.2605366706848145,0.0362212099134922,-0.005622942000627518,-0.9592511653900146,0.05308133363723755,-0.0033330521546304226,0.009504386223852634,0.3327159881591797,-0.001159807201474905,0.0,2.715587615966797,0.0,1668050413.217657
240998709.0,-2.25457501411438,0.037751492112874985,-0.005603466648608446,-0.9931139349937439,-0.02576494961977005,-0.0027706900145858526,0.009677227586507797,-0.4808492958545685,0.0010618462692946196,0.0,-6.719398498535156,0.0,1668050413.31773
