TimeUS,Sprd_A,Gate,Spin,CurGate,CurSpin,ADC,OutSolid,Empty,Level,timestamp
272035280.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050444.354301
273035158.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050445.354179
275034995.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050447.354016
276035051.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050448.354072
277035064.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050449.354085
278034956.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050450.353977
279034951.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050451.353972
280034916.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050452.353937
281035029.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050453.35405
282035009.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050454.35403
283035137.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050455.354158
284035028.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050456.354049
285034903.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050457.353924
286035022.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050458.354043
287035015.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050459.354036
288034967.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050460.353988
289034946.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050461.353967
290046853.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050462.365874
291047109.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050463.3661299
292046966.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050464.365987
293046977.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050465.365998
294046930.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050466.365951
295047092.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050467.366113
296046730.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050468.365751
297046782.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050469.365803
298046779.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050470.3658
299046764.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050471.365785
300046882.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050472.365903
301046884.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050473.365905
302046763.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050474.365784
303046793.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050475.365814
304046742.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050476.365763
305046948.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050477.365969
306046854.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050478.365875
307046878.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050479.365899
308046932.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050480.365953
309046952.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050481.365973
310046964.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050482.365985
311046906.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050483.365927
312046774.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050484.365795
313046925.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050485.365946
314046760.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050486.365781
315046877.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050487.365898
316046798.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050488.365819
317046735.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050489.365756
318046879.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050490.3659
319046790.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050491.3658109
320046736.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050492.365757
321046804.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050493.365825
322046779.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050494.3658
323046837.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050495.365858
324046778.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050496.365799
325046943.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050497.365964
326046778.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050498.365799
327046903.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050499.365924
328046818.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050500.365839
329046842.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050501.365863
330046839.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050502.36586
331046868.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050503.365889
332046793.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050504.365814
333046822.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050505.365843
334046811.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050506.365832
335046796.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050507.365817
336046893.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050508.3659139
336884787.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050509.203808
337884825.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050510.203846
338884871.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050511.203892
339884756.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050512.203777
340884832.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050513.203853
341884716.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050514.203737
342884836.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050515.203857
343884832.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050516.203853
344884733.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050517.203754
345884890.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050518.203911
346884788.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050519.203809
347886564.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050520.205585
348886267.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050521.205288
349886611.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050522.205632
350886657.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050523.205678
351886640.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050524.205661
352886606.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050525.205627
353886725.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050526.205746
354886673.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050527.205694
355886575.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050528.205596
356886631.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050529.205652
357886675.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050530.2056959
358886645.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050531.205666
359886633.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050532.205654
360886668.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050533.205689
361886703.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050534.205724
362886747.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050535.2057679
363886641.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050536.205662
364886654.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050537.205675
365886654.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050538.205675
366886591.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050539.205612
367886560.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050540.205581
368886579.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050541.2056
369886603.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050542.205624
370886679.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050543.2057
371886765.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050544.205786
372887086.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050545.206107
373887031.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050546.206052
374887073.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050547.206094
375886982.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050548.206003
376887063.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050549.206084
377886924.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050550.205945
378887164.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050551.206185
379886977.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050552.205998
380887189.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050553.20621
381886995.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050554.206016
382887043.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050555.206064
383887156.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050556.206177
384887092.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050557.206113
385887026.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050558.206047
386887222.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050559.206243
387887278.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050560.206299
388887085.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050561.206106
389887273.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050562.206294
390887207.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050563.206228
391887307.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050564.206328
392887311.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050565.206332
393887171.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050566.206192
394887171.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050567.206192
395887212.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050568.206233
396887482.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050569.206503
397887303.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050570.206324
398889823.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050571.208844
399889638.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050572.208659
400889904.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050573.208925
401889390.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050574.208411
402889623.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050575.208644
403889590.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050576.208611
404889424.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050577.208445
405889339.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050578.20836
406889351.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050579.2083719
407889466.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050580.208487
408889640.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050581.208661
409889578.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050582.208599
410889272.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050583.208293
411889367.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050584.208388
412889566.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050585.208587
413889411.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050586.208432
414889374.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050587.208395
415889540.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050588.208561
416889411.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050589.208432
417889363.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050590.208384
418889623.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050591.208644
419890062.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050592.209083
420889533.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050593.208554
421889398.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050594.208419
422889366.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050595.208387
423889310.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050596.2083309
424889400.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050597.208421
425889444.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050598.208465
426889397.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050599.208418
427889601.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050600.208622
428889377.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050601.208398
429889485.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050602.2085059
430889478.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050603.208499
431889314.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050604.208335
432889293.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050605.208314
433889547.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050606.208568
434889422.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050607.208443
435889403.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050608.208424
436889482.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050609.208503
437889362.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050610.208383
438889530.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050611.208551
439889372.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050612.208393
440889481.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050613.208502
441889379.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050614.2084
442889398.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050615.208419
443889390.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050616.208411
444889308.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050617.208329
445889564.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050618.208585
446889355.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050619.208376
447889356.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050620.208377
448889424.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050621.208445
449889288.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050622.208309
450889296.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050623.208317
451889384.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050624.208405
452889360.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050625.208381
453889407.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050626.208428
454889651.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050627.208672
455889312.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050628.208333
456889327.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050629.208348
457889353.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050630.208374
458889340.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050631.208361
459889389.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050632.20841
460889589.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050633.20861
461889327.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050634.208348
462889374.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050635.208395
463889546.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050636.208567
464889403.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050637.208424
465889517.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050638.208538
466889372.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050639.208393
467889401.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050640.208422
468889484.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050641.208505
469889393.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050642.208414
470889259.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050643.20828
471889346.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050644.2083669
472889580.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050645.208601
473889345.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050646.208366
474889339.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050647.20836
475889442.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050648.208463
476889283.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050649.208304
477889344.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050650.208365
478889322.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050651.208343
479889423.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050652.2084439
480889373.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050653.208394
481889565.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050654.208586
482889319.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050655.20834
483889375.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050656.208396
484889327.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050657.208348
485889361.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050658.208382
486889294.0,0.0,0.0,0.0,0.0,0.0,0.0008056640508584678,0.0,0.0,0.0,1668050659.208315
