TimeUS,SetP,NxtP,TotP,SPD,CLat,CLng,CAlt,Opt1,timestamp
406889322.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050579.208343
407889374.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050580.208395
408889609.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050581.20863
409889549.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050582.20857
410889157.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050583.208178
411889339.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050584.20836
412889536.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050585.208557
413889341.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050586.208362
414889345.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050587.208366
415889511.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050588.208532
416889382.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050589.2084029
417889335.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050590.208356
418889567.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050591.208588
419889938.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050592.208959
420889417.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050593.208438
421889371.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050594.208392
422889337.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050595.208358
423889241.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050596.208262
424889372.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050597.208393
425889381.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050598.208402
426889369.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050599.20839
427889573.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050600.208594
428889348.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050601.208369
429889415.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050602.208436
430889448.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050603.208469
431889284.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050604.208305
432889265.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050605.208286
433889517.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050606.208538
434889390.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050607.208411
435889374.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050608.208395
436889454.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050609.2084749
437889330.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050610.208351
438889390.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050611.208411
439889344.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050612.208365
440889454.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050613.2084749
441889351.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050614.2083719
442889285.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050615.208306
443889360.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050616.208381
444889277.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050617.208298
445889415.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050618.208436
446889324.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050619.208345
447889247.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050620.208268
448889295.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050621.208316
449889260.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050622.208281
450889227.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050623.208248
451889356.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050624.208377
452889331.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050625.208352
453889279.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050626.2082999
454889620.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050627.208641
455889284.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050628.208305
456889299.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050629.20832
457889276.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050630.208297
458889310.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050631.2083309
459889264.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050632.208285
460889549.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050633.20857
461889256.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050634.208277
462889337.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050635.208358
463889518.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050636.208539
464889339.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050637.20836
465889487.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050638.208508
466889261.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050639.208282
467889263.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050640.208284
468889330.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050641.208351
469889329.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050642.20835
470889232.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050643.208253
471889276.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050644.208297
472889423.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050645.2084439
473889313.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050646.208334
474889229.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050647.20825
475889414.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050648.208435
476889221.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050649.208242
477889316.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050650.208337
478889251.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050651.208272
479889395.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050652.208416
480889346.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050653.2083669
481889536.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050654.208557
482889290.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050655.208311
483889305.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050656.208326
484889258.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050657.208279
485889249.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050658.20827
486889261.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050659.208282
487889384.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050660.208405
488889275.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050661.208296
489889327.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050662.208348
490890119.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050663.20914
491889314.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050664.208335
492889317.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050665.208338
493889225.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050666.208246
494889368.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050667.208389
495889854.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668050668.208875
