TimeUS,Avai,Idx,LIdx,CntT,MsgId,Rty,timestamp
241296828.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.615849
241396485.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.715506
241496309.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.81533
241596639.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050413.91566
241696349.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.01537
241796703.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.115724
241896355.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.215376
241996819.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.31584
242096529.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.41555
242196563.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.515584
242296439.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.61546
242396580.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.715601
242496405.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.8154259
242596406.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050414.915427
242696460.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.015481
242796870.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.115891
242896549.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.21557
242996750.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.315771
243096525.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.415546
243196456.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.515477
243296459.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.61548
243396697.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050415.715718
246509080.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050418.828101
246608468.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050418.927489
246708434.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.027455
246808672.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.127693
246908427.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.227448
247008856.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.327877
247108713.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.427734
247208603.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.527624
247308705.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.627726
247408405.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.727426
247508656.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.827677
247608661.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050419.927682
247708660.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.0276809
247808478.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.127499
247908466.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.227487
248008728.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.327749
248108260.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.427281
248208505.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.527526
248308494.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.627515
248408656.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.7276769
248508317.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.827338
248608638.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050420.927659
248708451.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.027472
248808723.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.127744
248908362.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.227383
249008668.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.327689
249108392.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.427413
249208592.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.527613
249308482.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.627503
249408738.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.727759
249508572.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.827593
249608611.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050421.927632
249708713.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050422.027734
249808516.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050422.127537
252821026.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.140047
252920196.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.239217
253020649.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.33967
253120239.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.43926
253220258.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.539279
253320240.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.639261
253420245.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.739266
253520219.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.83924
253620217.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050425.939238
253720189.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.03921
253820364.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.139385
253920336.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.239357
254020628.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.339649
254120037.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.439058
254220248.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.539269
254320189.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.63921
254420335.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.739356
254520189.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.83921
254620374.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050426.939395
254720419.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.03944
254820406.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.139427
254920251.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.2392719
255020415.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.339436
255120206.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.439227
255220260.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.539281
255320232.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.639253
255420297.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.739318
255520203.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050427.839224
258433145.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050430.752166
258532567.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050430.851588
258632546.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050430.951567
258732215.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.051236
258832421.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.151442
258932353.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.251374
259032658.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.351679
259132224.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.451245
259232466.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.551487
259332338.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.651359
259432473.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.751494
259532429.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.85145
259632359.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050431.95138
259732543.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.051564
259832380.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.151401
259932460.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.251481
260032653.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.351674
260132368.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.451389
260232594.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.551615
260332579.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.6516
260432584.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.751605
260532250.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.851271
260632507.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050432.951528
260732339.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.05136
260832555.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.151576
260932339.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.25136
261032698.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.351719
261132197.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.451218
261232530.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.551551
261332392.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.651413
261432359.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.75138
261532372.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.851393
261632329.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050433.95135
261732433.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.051454
261832363.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.1513839
261932376.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.251397
262032622.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.351643
262132493.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.451514
262232518.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.551539
262332409.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.65143
262432532.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.751553
262532521.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.851542
262632424.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050434.951445
262732355.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.051376
262832437.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.151458
262932315.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.251336
263032776.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.351797
263132474.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.451495
263232458.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.551479
263332430.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.6514509
263432431.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.751452
263532253.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.851274
263632391.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050435.951412
263732423.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.051444
263832398.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.151419
263932507.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.251528
264032691.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.351712
264132344.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.451365
264232564.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.551585
264332315.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.651336
264432617.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.751638
264532273.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.851294
264632531.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050436.951552
264732338.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.051359
264832521.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.151542
264932358.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.251379
265032599.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.35162
265132520.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.451541
265232417.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.551438
265332442.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.651463
265432507.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.751528
265532375.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.851396
265632393.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050437.9514139
265732407.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.051428
265832587.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.151608
265932257.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.251278
266032733.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.351754
266132327.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.451348
266232529.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.55155
266332282.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.651303
266432450.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.751471
266532379.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.8514
266632608.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050438.951629
266732607.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.0516279
266832346.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.151367
266932408.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.251429
267032587.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.351608
267132446.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.451467
267232419.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.55144
267332355.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.651376
267432408.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.751429
267532437.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.851458
267632592.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050439.951613
267732342.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.051363
267832563.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.151584
267932299.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.25132
268032690.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.351711
268132349.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.45137
268232466.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.551487
268332288.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.651309
268432580.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.751601
268532369.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.85139
268632543.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050440.951564
268732365.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.0513859
268832544.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.151565
268932382.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.251403
269032624.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.351645
269132554.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.451575
269232402.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.551423
269332462.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.651483
269432467.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.751488
269532337.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.851358
269632554.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050441.951575
269732345.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.051366
269832574.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.1515949
269932317.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.251338
270032620.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.351641
270132307.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.451328
270232535.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.5515559
270332295.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.651316
270432382.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.751403
270532423.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.851444
270632348.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050442.951369
270732445.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.051466
270832373.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.151394
270932496.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.251517
271032613.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.351634
271132416.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.451437
271232517.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.551538
271332368.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.651389
271432537.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.751558
271532253.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.851274
271632292.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050443.951313
271732313.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.051334
271832430.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.1514509
271932319.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.25134
272032712.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.351733
272132443.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.451464
272232389.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.55141
272332363.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.6513839
272432342.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.751363
272532380.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.851401
272632346.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050444.951367
272732344.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.051365
272832582.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.151603
272932500.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.2515209
273032795.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.351816
273132361.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.451382
273232483.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.551504
273332251.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050445.651272
274132997.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.452018
274232363.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.551384
274332340.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.651361
274432368.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.751389
274532342.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.851363
274632372.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050446.951393
274732571.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.0515919
274832357.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.151378
274932490.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.251511
275032561.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.351582
275132342.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.451363
275232484.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050447.551505
