TimeUS,SpyTT,SpyCR,SpyTR,PmpPos,PowF,PowR,AREA,Out,OutFlw,timestamp
292046946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050464.365967
293046961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050465.365982
294046851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050466.365872
295047077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050467.366098
296046717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050468.365738
297046721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050469.365742
298046765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050470.365786
299046750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050471.365771
300046868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050472.365889
301046870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050473.365891
302046750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050474.365771
303046778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050475.365799
304046728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050476.365749
305046934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050477.3659549
306046840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050478.365861
307046804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050479.365825
308046918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050480.365939
309046938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050481.365959
310046950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050482.365971
311046892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050483.365913
312046735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050484.365756
313046911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050485.365932
314046746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050486.365767
315046860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050487.365881
316046785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668050488.365806
