TimeUS,AThrs,WThrs,MaxP,MotM,IsA,IsW,Cnt,timestamp
452789294.0,1828.0,1787.0,1451.459228515625,3.0,0.0,0.0,0.0,1668050625.108315
452889222.0,1828.0,1787.0,1450.486083984375,3.0,0.0,0.0,0.0,1668050625.208243
452989198.0,1828.0,1787.0,1449.86767578125,3.0,0.0,0.0,0.0,1668050625.308219
453089441.0,1908.0,1867.0,1450.2891845703125,3.0,0.0,0.0,0.0,1668050625.408462
453189267.0,1908.0,1867.0,1451.486328125,3.0,0.0,0.0,0.0,1668050625.508288
453289205.0,1908.0,1867.0,1452.8785400390625,3.0,0.0,0.0,0.0,1668050625.608226
453389384.0,1908.0,1867.0,1454.258544921875,3.0,0.0,0.0,0.0,1668050625.708405
453489245.0,1908.0,1867.0,1455.5958251953125,3.0,0.0,0.0,0.0,1668050625.808266
453589231.0,1908.0,1867.0,1456.95361328125,3.0,0.0,0.0,0.0,1668050625.908252
453689287.0,1908.0,1867.0,1458.11474609375,3.0,0.0,0.0,0.0,1668050626.008308
453789208.0,1908.0,1867.0,1458.8687744140625,3.0,0.0,0.0,0.0,1668050626.108229
453889253.0,1908.0,1867.0,1459.4603271484375,3.0,0.0,0.0,0.0,1668050626.208274
453989205.0,1908.0,1867.0,1459.92529296875,3.0,0.0,0.0,0.0,1668050626.3082259
454089403.0,1908.0,1867.0,1459.8656005859375,3.0,0.0,0.0,100.0,1668050626.408424
454189159.0,1908.0,1867.0,1458.941650390625,3.0,0.0,0.0,200.0,1668050626.50818
454289145.0,1908.0,1867.0,1457.4896240234375,3.0,0.0,0.0,300.0,1668050626.608166
454389245.0,1908.0,1867.0,1456.2835693359375,3.0,0.0,0.0,400.0,1668050626.708266
454489142.0,1908.0,1867.0,1455.377685546875,3.0,0.0,0.0,500.0,1668050626.808163
454589385.0,1828.0,1787.0,1454.6544189453125,3.0,0.0,0.0,0.0,1668050626.908406
454689195.0,1828.0,1787.0,1454.2010498046875,3.0,0.0,0.0,0.0,1668050627.008216
454789220.0,1828.0,1787.0,1453.730712890625,3.0,0.0,0.0,0.0,1668050627.108241
454889589.0,1828.0,1787.0,1453.104736328125,3.0,0.0,0.0,0.0,1668050627.20861
454989227.0,1828.0,1787.0,1452.4364013671875,3.0,0.0,0.0,0.0,1668050627.308248
455089283.0,1828.0,1787.0,1451.80419921875,3.0,0.0,0.0,0.0,1668050627.408304
455189068.0,1828.0,1787.0,1451.3306884765625,3.0,0.0,0.0,0.0,1668050627.508089
455289213.0,1828.0,1787.0,1450.99560546875,3.0,0.0,0.0,0.0,1668050627.608234
455389130.0,1828.0,1787.0,1450.9183349609375,3.0,0.0,0.0,0.0,1668050627.708151
455489121.0,1828.0,1787.0,1451.18359375,3.0,0.0,0.0,0.0,1668050627.808142
455589292.0,1828.0,1787.0,1451.7344970703125,3.0,0.0,0.0,0.0,1668050627.908313
455689096.0,1828.0,1787.0,1452.48486328125,3.0,0.0,0.0,0.0,1668050628.008117
455789304.0,1828.0,1787.0,1453.3203125,3.0,0.0,0.0,0.0,1668050628.108325
455889218.0,1828.0,1787.0,1454.1917724609375,3.0,0.0,0.0,0.0,1668050628.208239
455989173.0,1828.0,1787.0,1454.91259765625,3.0,0.0,0.0,0.0,1668050628.308194
456089114.0,1828.0,1787.0,1455.4873046875,3.0,0.0,0.0,0.0,1668050628.408135
456189242.0,1828.0,1787.0,1455.982421875,3.0,0.0,0.0,0.0,1668050628.5082629
456289396.0,1828.0,1787.0,1456.3695068359375,3.0,0.0,0.0,0.0,1668050628.608417
456389166.0,1828.0,1787.0,1456.713623046875,3.0,0.0,0.0,0.0,1668050628.708187
456489145.0,1828.0,1787.0,1457.01611328125,3.0,0.0,0.0,0.0,1668050628.808166
456589234.0,1828.0,1787.0,1457.2164306640625,3.0,0.0,0.0,0.0,1668050628.908255
456689576.0,1828.0,1787.0,1457.3642578125,3.0,0.0,0.0,0.0,1668050629.008597
456789182.0,1828.0,1787.0,1457.5693359375,3.0,0.0,0.0,0.0,1668050629.108203
456889273.0,1828.0,1787.0,1457.752685546875,3.0,0.0,0.0,0.0,1668050629.208294
456989323.0,1828.0,1787.0,1457.8685302734375,3.0,0.0,0.0,0.0,1668050629.308344
457089256.0,1828.0,1787.0,1458.0426025390625,3.0,0.0,0.0,0.0,1668050629.408277
457189217.0,1828.0,1787.0,1458.350341796875,3.0,0.0,0.0,0.0,1668050629.508238
457289224.0,1828.0,1787.0,1458.648681640625,3.0,0.0,0.0,0.0,1668050629.608245
457389155.0,1828.0,1787.0,1458.8603515625,3.0,0.0,0.0,0.0,1668050629.708176
457489304.0,1828.0,1787.0,1459.0037841796875,3.0,0.0,0.0,0.0,1668050629.808325
457589382.0,1828.0,1787.0,1459.0654296875,3.0,0.0,0.0,0.0,1668050629.908403
457689194.0,1828.0,1787.0,1459.0787353515625,3.0,0.0,0.0,0.0,1668050630.008215
457789318.0,1828.0,1787.0,1459.02978515625,3.0,0.0,0.0,0.0,1668050630.108339
457889206.0,1828.0,1787.0,1458.905029296875,3.0,0.0,0.0,0.0,1668050630.208227
457989179.0,1828.0,1787.0,1458.7685546875,3.0,0.0,0.0,0.0,1668050630.3082
458089317.0,1828.0,1787.0,1458.74462890625,3.0,0.0,0.0,0.0,1668050630.408338
458189201.0,1828.0,1787.0,1458.953369140625,3.0,0.0,0.0,0.0,1668050630.508222
458289192.0,1828.0,1787.0,1459.3258056640625,3.0,0.0,0.0,0.0,1668050630.608213
458389193.0,1828.0,1787.0,1459.6248779296875,3.0,0.0,0.0,0.0,1668050630.708214
458489511.0,1828.0,1787.0,1459.8836669921875,3.0,0.0,0.0,0.0,1668050630.808532
458589283.0,1828.0,1787.0,1460.088134765625,3.0,0.0,0.0,0.0,1668050630.908304
458689286.0,1828.0,1787.0,1460.0543212890625,3.0,0.0,0.0,0.0,1668050631.008307
458789306.0,1828.0,1787.0,1459.8359375,3.0,0.0,0.0,0.0,1668050631.108327
458889243.0,1828.0,1787.0,1459.577880859375,3.0,0.0,0.0,0.0,1668050631.2082639
458989191.0,1828.0,1787.0,1459.281494140625,3.0,0.0,0.0,0.0,1668050631.308212
459089385.0,1828.0,1787.0,1458.96337890625,3.0,0.0,0.0,0.0,1668050631.408406
459189114.0,1828.0,1787.0,1458.7322998046875,3.0,0.0,0.0,0.0,1668050631.508135
459289282.0,1828.0,1787.0,1458.7559814453125,3.0,0.0,0.0,0.0,1668050631.608303
459389290.0,1828.0,1787.0,1459.05712890625,3.0,0.0,0.0,0.0,1668050631.708311
459489292.0,1828.0,1787.0,1459.0706787109375,3.0,0.0,0.0,0.0,1668050631.808313
459589085.0,1828.0,1787.0,1458.6817626953125,3.0,0.0,0.0,0.0,1668050631.908106
459689213.0,1828.0,1787.0,1458.3975830078125,3.0,0.0,0.0,0.0,1668050632.008234
459789215.0,1828.0,1787.0,1458.23046875,3.0,0.0,0.0,0.0,1668050632.108236
459889238.0,1828.0,1787.0,1457.9912109375,3.0,0.0,0.0,0.0,1668050632.208259
459989293.0,1828.0,1787.0,1457.743896484375,3.0,0.0,0.0,0.0,1668050632.308314
460089235.0,1828.0,1787.0,1457.5506591796875,3.0,0.0,0.0,0.0,1668050632.408256
460189240.0,1828.0,1787.0,1457.394287109375,3.0,0.0,0.0,0.0,1668050632.508261
460289419.0,1828.0,1787.0,1457.2427978515625,3.0,0.0,0.0,0.0,1668050632.60844
460389258.0,1828.0,1787.0,1457.1114501953125,3.0,0.0,0.0,0.0,1668050632.708279
460489265.0,1828.0,1787.0,1456.8758544921875,3.0,0.0,0.0,0.0,1668050632.808286
460589166.0,1828.0,1787.0,1456.6630859375,3.0,0.0,0.0,0.0,1668050632.908187
460689293.0,1828.0,1787.0,1456.657958984375,3.0,0.0,0.0,0.0,1668050633.008314
460789200.0,1828.0,1787.0,1456.637451171875,3.0,0.0,0.0,0.0,1668050633.108221
460889364.0,1828.0,1787.0,1456.6484375,3.0,0.0,0.0,0.0,1668050633.208385
